locus_tag	ftype	length_bp	gene	EC_number	COG	product
baboon1_00130	CDS	2118				Polyphosphate kinase 
baboon1_00131	CDS	684				Vitamin B12 dependent methionine synthase, activation domain. 
baboon1_00132	CDS	2172				hypothetical protein
baboon1_00133	CDS	501				RNA polymerase sigma factor, sigma-70 family
baboon1_00134	CDS	924				hypothetical protein
baboon1_00135	tRNA	76				tRNA-Gln(ctg)
baboon1_00136	CDS	1161				D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding protein
baboon1_00137	CDS	1083				phosphoserine aminotransferase 
baboon1_00138	CDS	1131				hypothetical protein
baboon1_00139	CDS	1275				Chloride channel protein EriC
baboon1_00140	CDS	2703				Glycosyl hydrolase family 9.
baboon1_00141	CDS	222				hypothetical protein
baboon1_00142	CDS	1128				Selenocysteine lyase
baboon1_00143	CDS	879				hypothetical protein
baboon1_00144	CDS	1284				hypothetical protein
baboon1_00145	CDS	1413				Membrane protein involved in the export of O-antigen and teichoic acid
baboon1_00146	CDS	495				VanZ family protein
baboon1_00147	CDS	1182				hypothetical protein
baboon1_00148	CDS	738				Bacteriophage protein gp37
baboon1_00149	CDS	444				ACT domain-containing protein 
baboon1_00150	CDS	1200				homoserine dehydrogenase 
baboon1_00151	CDS	567				MAF protein
baboon1_00152	CDS	1263				hypothetical protein
baboon1_00153	CDS	225				hypothetical protein
baboon1_00154	CDS	240				hypothetical protein
baboon1_00155	CDS	1983				hypothetical protein
baboon1_00156	CDS	1431				dna methylase-type I restriction-modification system
baboon1_00157	CDS	351				hypothetical protein
baboon1_00158	CDS	648				hypothetical protein
baboon1_00159	CDS	288				hypothetical protein
baboon1_00160	CDS	777				hypothetical protein
baboon1_00161	CDS	336				hypothetical protein
baboon1_00162	CDS	270				hypothetical protein
baboon1_00163	CDS	1671				recombinase
baboon1_00164	CDS	2106				Cell division protein FtsI/penicillin-binding protein 2
baboon1_00165	CDS	564				rod shape-determining protein MreD.
baboon1_00166	CDS	861				rod shape-determining protein MreC
baboon1_00167	CDS	1017				rod shape-determining protein MreB
baboon1_00168	CDS	261				hypothetical protein
baboon1_00169	CDS	444				deoxyuridine 5'-triphosphate nucleotidohydrolase Dut
baboon1_00170	CDS	2052				Collagenase 
baboon1_00171	CDS	369				Cell division protein ZapA.
baboon1_00172	CDS	588				LexA family transcriptional repressor
baboon1_00173	CDS	1440				UDP-N-acetylmuramate--L-alanine ligase 
baboon1_00174	CDS	294				putative protein, involved in the regulation of septum location
baboon1_00175	CDS	537				NTP pyrophosphohydrolases including oxidative damage repair enzymes 
baboon1_00176	CDS	2463				Bacterial membrane protein YfhO.
baboon1_00177	CDS	1137				Cysteine sulfinate desulfinase/cysteine desulfurase 
baboon1_00178	CDS	1179				Thiamine biosynthesis ATP pyrophosphatase
baboon1_00179	CDS	534				putative protein (competence-and mitomycin-induced)
baboon1_00180	CDS	1479				hypothetical protein
baboon1_00181	CDS	951				hypothetical protein
baboon1_00182	CDS	1182				SpoIID/LytB domain-containing protein
baboon1_00183	CDS	435				mraZ protein
baboon1_00184	CDS	927				S-adenosyl-methyltransferase MraW 
baboon1_00185	CDS	510				septum formation initiator
baboon1_00186	CDS	2499				peptidoglycan glycosyltransferase 
baboon1_00187	CDS	1440				UDP-N-acetylmuramyl tripeptide synthetase
baboon1_00188	CDS	1359				UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase 
baboon1_00189	CDS	1050				phospho-N-acetylmuramoyl-pentapeptide-transferase 
baboon1_00190	CDS	1290				Bacterial cell division membrane protein
baboon1_00191	CDS	1152				UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
baboon1_00192	CDS	1257				UDP-N-acetylglucosamine 1-carboxyvinyltransferase
baboon1_00193	CDS	1047				Cell division septal protein
baboon1_00194	CDS	1155				cell division protein FtsZ
baboon1_00195	CDS	1446				hypothetical protein
baboon1_00196	CDS	558				Fe-S type, tartrate/fumarate subfamily hydro-lyase subunit alpha
baboon1_00197	CDS	606				RNA polymerase sigma factor, sigma-70 family
baboon1_00198	CDS	276				hypothetical protein
baboon1_00199	CDS	207				hypothetical protein
baboon1_00200	CDS	1452				hypothetical protein
baboon1_00201	CDS	828				methylase 
baboon1_00202	CDS	1758				putative RNA-binding protein homologous to eukaryotic snRNP
baboon1_00203	CDS	513				DNA-3-methyladenine glycosylase (3mg) 
baboon1_00204	CDS	1809				beta-mannanase
baboon1_00205	CDS	537				phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase
baboon1_00206	CDS	744				phosphopantothenoylcysteine synthetase/decarboxylase
baboon1_00207	CDS	1161				Lysophospholipase L1
baboon1_00208	CDS	2619				valyl-tRNA synthetase 
baboon1_00209	CDS	1248				folylpolyglutamate synthase/dihydrofolate synthase 
baboon1_00210	CDS	1092				hypothetical protein
baboon1_00211	CDS	603				stage II sporulation protein R
baboon1_00212	CDS	549				bacterial translation initiation factor 3 (bIF-3)
baboon1_00213	CDS	204				LSU ribosomal protein L35P
baboon1_00214	CDS	354				LSU ribosomal protein L20P
baboon1_00215	CDS	789				tRNA/rRNA methyltransferase SpoU
baboon1_00216	CDS	1215				DNA protecting protein DprA
baboon1_00217	CDS	2079				DNA topoisomerase I 
baboon1_00218	CDS	1329				tRNA:m(5)U-54 methyltransferase
baboon1_00219	CDS	1005				phosphate:acyl-[acyl carrier protein] acyltransferase
baboon1_00220	CDS	693				ribonuclease III 
baboon1_00221	CDS	993				radical SAM protein
baboon1_00222	CDS	3561				chromosome segregation protein SMC, common bacterial type
baboon1_00223	CDS	981				signal recognition particle-docking protein FtsY
baboon1_00224	CDS	585				non-canonical purine NTP pyrophosphatase, rdgB/HAM1 family 
baboon1_00225	CDS	294				hypothetical protein
baboon1_00226	CDS	615				nicotinate (nicotinamide) nucleotide adenylyltransferase 
baboon1_00227	CDS	582				hypothetical protein
baboon1_00228	CDS	1455				cell envelope-related function transcriptional attenuator common domain protein
baboon1_00229	CDS	363				iojap-related protein
baboon1_00230	CDS	1986				putative membrane protein
baboon1_00231	CDS	954				Glycosyltransferases involved in cell wall biogenesis
baboon1_00232	CDS	342				hypothetical protein
baboon1_00233	CDS	2406				leucyl-tRNA synthetase, eubacterial and mitochondrial family 
baboon1_00234	CDS	174				30S ribosomal protein S21
baboon1_00235	CDS	504				HAD superfamily (subfamily IIIA) phosphatase,
baboon1_00236	CDS	432				3-dehydroquinate dehydratase 
baboon1_00237	CDS	1068				peptidase M24
baboon1_00238	CDS	558				translation elongation factor P (EF-P)
baboon1_00239	CDS	468				hypothetical protein
baboon1_00240	CDS	2265				Transcriptional accessory protein
baboon1_00241	CDS	2115				polyribonucleotide nucleotidyltransferase 
baboon1_00242	CDS	267				SSU ribosomal protein S15P
baboon1_00243	CDS	1404				Aspartyl aminopeptidase 
baboon1_00244	CDS	672				dephospho-CoA kinase 
baboon1_00245	CDS	1017				translation factor SUA5
baboon1_00246	CDS	1074				bacterial peptide chain release factor 1 (bRF-1)
baboon1_00247	CDS	348				hypothetical protein
baboon1_00248	CDS	924				RNA-binding S1 domain-containing protein
baboon1_00249	CDS	471				Peptidyl-prolyl cis-trans isomerase (rotamase)-cyclophilin family protein
baboon1_00250	CDS	1365				DNA repair protein RadA
baboon1_00251	CDS	570				Peptidase family M50.
baboon1_00252	CDS	270				hypothetical protein
baboon1_00253	CDS	417				Fe2+/Zn2+ uptake regulation proteins
baboon1_00254	CDS	972				periplasmic solute binding protein
baboon1_00255	CDS	708				ABC-type Mn/Zn transport systems, ATPase component 
baboon1_00256	CDS	837				ABC-type Mn2+/Zn2+ transport systems, permease components
baboon1_00257	CDS	135				hypothetical protein
baboon1_00258	CDS	4467				hypothetical protein
baboon1_00259	CDS	2823				hypothetical protein
baboon1_00260	CDS	606				Transcriptional regulator
baboon1_00261	CDS	297				anti-sigma F factor antagonist (stage II sporulation protein AA)
baboon1_00262	CDS	2436				HAMP/SpoIIE domain-containing protein
baboon1_00263	CDS	408				anti-sigma regulatory factor
baboon1_00264	CDS	477				hypothetical protein
baboon1_00265	CDS	2184				ABC transporter permease
baboon1_00266	CDS	2202				ABC transporter ATP-binding protein
baboon1_00267	CDS	153				hypothetical protein
baboon1_00268	CDS	393				hypothetical protein
baboon1_00269	CDS	402				hypothetical protein
baboon1_00270	CDS	378				hypothetical protein
baboon1_00271	CDS	1386				radical SAM protein
baboon1_00272	CDS	717				hypothetical protein
baboon1_00273	CDS	1431				CLI_3235-class bacteriocin maturation radical SAM enzyme
baboon1_00274	CDS	1080				peptide maturation system protein
baboon1_00275	CDS	267				hypothetical protein
baboon1_00276	CDS	1611				ABC transporter ATP-binding protein
baboon1_00277	CDS	1215				Subtilase family.
baboon1_00278	CDS	534				hypothetical protein
baboon1_00279	CDS	1380				efflux transporter, RND family, MFP subunit
baboon1_00280	CDS	1299				hypothetical protein
baboon1_00281	CDS	1479				hypothetical protein
baboon1_00282	CDS	1293				multidrug ABC transporter substrate-binding protein
baboon1_00283	CDS	1257				serine hydroxymethyltransferase 
baboon1_00284	CDS	1272				AAA ATPase
baboon1_00285	CDS	345				hypothetical protein
baboon1_00286	CDS	336				hypothetical protein
baboon1_00287	CDS	693				hypothetical protein
baboon1_00288	CDS	672				tRNA (guanine-N(7)-)-methyltransferase 
baboon1_00289	CDS	225				hypothetical protein
baboon1_00290	CDS	531				bifunctional pyrimidine regulatory protein PyrR uracil phosphoribosyltransferase 
baboon1_00291	CDS	1272				dihydroorotase 
baboon1_00292	CDS	924				orotidine 5'-phosphate decarboxylase, subfamily 2 
baboon1_00293	CDS	1113				carbamoyl-phosphate synthase small subunit 
baboon1_00294	CDS	3192				carbamoyl-phosphate synthase large subunit 
baboon1_00295	CDS	771				2-polyprenylphenol hydroxylase oxidoreductases
baboon1_00296	CDS	912				dihydroorotate oxidase B, catalytic subunit 
baboon1_00297	CDS	666				phosphoglycerate mutase
baboon1_00298	CDS	429				hypothetical protein
baboon1_00299	CDS	174				hypothetical protein
baboon1_00300	CDS	495				rRNA methylase, putative, group 2 
baboon1_00301	CDS	876				EDD domain protein, DegV family
baboon1_00302	CDS	879				5,10-methylenetetrahydrofolate reductase, prokaryotic form 
baboon1_00303	CDS	282				hypothetical protein
baboon1_00304	CDS	699				ABC-type antimicrobial peptide transport system, ATPase component
baboon1_00305	CDS	2253				ABC-type transport system, involved in lipoprotein release, permease component
baboon1_00306	CDS	1374				pyridoxal-phosphate dependent TrpB-like enzyme 
baboon1_00307	CDS	810				electron transport complex, RnfABCDGE type, B subunit
baboon1_00308	CDS	582				electron transport complex, RnfABCDGE type, A subunit
baboon1_00309	CDS	660				electron transport complex, RnfABCDGE type, E subunit
baboon1_00310	CDS	519				putative NADH:ubiquinone oxidoreductase, subunit RnfG
baboon1_00311	CDS	921				electron transport complex, RnfABCDGE type, D subunit
baboon1_00312	CDS	1281				electron transport complex, RnfABCDGE type, C subunit
baboon1_00313	CDS	501				putative membrane protein
baboon1_00314	CDS	378				hypothetical protein
baboon1_00315	CDS	981				Membrane-associated lipoprotein involved in thiamine biosynthesis
baboon1_00316	CDS	696				Helix-turn-helix.
baboon1_00317	CDS	648				Fructose-2,6-bisphosphatase 
baboon1_00318	CDS	876				pseudouridine synthase, RluA family 
baboon1_00319	CDS	468				LuxS protein involved in autoinducer AI2 synthesis 
baboon1_00320	CDS	1755				Membrane proteins related to metalloendopeptidases
baboon1_00321	CDS	315				30S ribosomal protein S10
baboon1_00322	CDS	636				LSU ribosomal protein L3P
baboon1_00323	CDS	624				LSU ribosomal protein L4P
baboon1_00324	CDS	294				LSU ribosomal protein L23P
baboon1_00325	CDS	834				LSU ribosomal protein L2P
baboon1_00326	CDS	285				SSU ribosomal protein S19P
baboon1_00327	CDS	336				LSU ribosomal protein L22P
baboon1_00328	CDS	777				SSU ribosomal protein S3P
baboon1_00329	CDS	423				50S ribosomal protein L16
baboon1_00330	CDS	198				LSU ribosomal protein L29P
baboon1_00331	CDS	258				30S ribosomal protein S17
baboon1_00332	CDS	369				50S ribosomal protein L14
baboon1_00333	CDS	354				50S ribosomal protein L24
baboon1_00334	CDS	540				Ribosomal protein L5
baboon1_00335	CDS	186				Ribosomal protein S14
baboon1_00336	CDS	399				SSU ribosomal protein S8P
baboon1_00337	CDS	546				LSU ribosomal protein L6P
baboon1_00338	CDS	360				50S ribosomal protein L18
baboon1_00339	CDS	501				SSU ribosomal protein S5P
baboon1_00340	CDS	177				LSU ribosomal protein L30P
baboon1_00341	CDS	441				LSU ribosomal protein L15P
baboon1_00342	CDS	1320				protein translocase subunit secY/sec61 alpha
baboon1_00343	CDS	633				Adenylate kinase 
baboon1_00344	CDS	750				methionine aminopeptidase, type I 
baboon1_00345	CDS	240				hypothetical protein
baboon1_00346	CDS	219				translation initiation factor IF-1
baboon1_00347	CDS	114				50S ribosomal protein L36
baboon1_00348	CDS	369				SSU ribosomal protein S13P
baboon1_00349	CDS	405				30S ribosomal protein S11
baboon1_00350	CDS	600				SSU ribosomal protein S4P
baboon1_00351	CDS	966				DNA-directed RNA polymerase subunit alpha 
baboon1_00352	CDS	342				50S ribosomal protein L17
baboon1_00353	CDS	741				Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain protein
baboon1_00354	CDS	288				groES; co-chaperonin GroES
baboon1_00355	CDS	1629				chaperonin GroL
baboon1_00356	CDS	672				HAD family hydrolase
baboon1_00357	CDS	363				hypothetical protein
baboon1_00358	CDS	210				hypothetical protein
baboon1_00359	CDS	699				Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain protein
baboon1_00360	CDS	1416				Signal transduction histidine kinase
baboon1_00361	CDS	1407				hypothetical protein
baboon1_00362	CDS	405				hypothetical protein
baboon1_00363	CDS	465				preprotein translocase, YajC subunit
baboon1_00364	CDS	1356				sulfide dehydrogenase (flavoprotein) subunit SudA 
baboon1_00365	CDS	828				sulfide dehydrogenase (flavoprotein) subunit SudB 
baboon1_00366	CDS	1218				hypothetical protein
baboon1_00367	CDS	924				putative permeases
baboon1_00368	CDS	2670				putative membrane protein
baboon1_00369	CDS	678				2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase 
baboon1_00370	CDS	2346				glycogen/starch/alpha-glucan phosphorylases 
baboon1_00371	CDS	1482				4-alpha-glucanotransferase 
baboon1_00372	CDS	1281				hypothetical protein
baboon1_00373	CDS	378				putative membrane protein
baboon1_00374	CDS	2694				Endo-1,4-beta-xylanase 
baboon1_00375	CDS	822				ATPases involved in chromosome partitioning
baboon1_00376	CDS	1542				cls; cardiolipin synthetase 
baboon1_00377	CDS	438				thioesterase superfamily protein
baboon1_00378	CDS	1245				Collagenase 
baboon1_00379	CDS	1479				putative periplasmic solute-binding protein
baboon1_00380	CDS	582				5,10-methenyltetrahydrofolate synthetase 
baboon1_00381	CDS	543				DJ-1 family protein
baboon1_00382	CDS	891				hypothetical protein
baboon1_00383	CDS	783				thymidylate synthase (FAD) 
baboon1_00384	CDS	468				hypothetical protein
baboon1_00385	CDS	663				ribulose-phosphate 3-epimerase 
baboon1_00386	CDS	1113				putative NADH:ubiquinone oxidoreductase, subunit RnfD
baboon1_00387	CDS	615				Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrD
baboon1_00388	CDS	579				putative NADH:ubiquinone oxidoreductase, subunit RnfA
baboon1_00389	CDS	1194				hypothetical protein
baboon1_00390	CDS	960				Hpr(Ser) kinase/phosphatase 
baboon1_00391	CDS	906				UDP-N-acetylmuramate dehydrogenase 
baboon1_00392	CDS	873				putative P-loop-containing kinase
baboon1_00393	CDS	930				hypothetical protein
baboon1_00394	CDS	3402				DNA polymerase III catalytic subunit, DnaE type 
baboon1_00395	CDS	921				hypothetical protein
baboon1_00396	CDS	603				hypothetical protein
baboon1_00397	CDS	807				pyrroline-5-carboxylate reductase 
baboon1_00398	CDS	963				6-phosphofructokinase 
baboon1_00399	CDS	690				hypothetical protein
baboon1_00400	CDS	114				hypothetical protein
baboon1_00401	CDS	1029				3-deoxy-D-arabinoheptulosonate-7-phosphate synthase 
baboon1_00402	CDS	1329				TrkH family potassium uptake protein 
baboon1_00403	CDS	651				TrkA-N
baboon1_00404	CDS	1209				phosphoglycerate mutase 
baboon1_00405	CDS	2619				CotH protein.
baboon1_00406	CDS	228				hypothetical protein
baboon1_00407	CDS	957				ROK family protein (putative glucokinase) 
baboon1_00408	CDS	957				mannose-6-phosphate isomerase 
baboon1_00409	CDS	738				lysozyme
baboon1_00410	CDS	1554				LysM domain.
baboon1_00411	CDS	1476				stage IV sporulation protein A
baboon1_00412	CDS	1371				putative efflux protein, MATE family
baboon1_00413	CDS	1419				Putative virion core protein (lumpy skin disease virus)
baboon1_00414	CDS	708				radC1; DNA repair protein RadC1
baboon1_00415	CDS	687				DNA repair protein RadC
baboon1_00416	CDS	1962				Excinuclease ABC subunit B
baboon1_00417	CDS	2823				Excinuclease ABC subunit A
baboon1_00418	CDS	279				Asp-tRNAAsn/Glu-tRNAGln amidotransferase C subunit 
baboon1_00419	CDS	1452				aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit A 
baboon1_00420	CDS	2868				aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B 
baboon1_00421	CDS	696				4Fe-4S ferredoxin
baboon1_00422	CDS	774				hypothetical protein
baboon1_00423	CDS	1083				hypothetical protein
baboon1_00424	CDS	1755				DNA primase, catalytic core 
baboon1_00425	CDS	996				deoxyguanosinetriphosphate triphosphohydrolase, putative 
baboon1_00426	CDS	633				hypothetical protein
baboon1_00427	CDS	204				50S ribosomal protein L31
baboon1_00428	CDS	243				hypothetical protein
baboon1_00429	CDS	600				agrB1; accessory gene regulator protein B 
baboon1_00430	CDS	393				Thioesterase superfamily protein
baboon1_00431	CDS	1836				Phosphoglycerol transferase, alkaline phosphatase superfamily
baboon1_00432	CDS	588				hydrolase
baboon1_00433	CDS	720				short-chain dehydrogenase/reductase SDR
baboon1_00434	CDS	198				hypothetical protein
baboon1_00435	CDS	396				cytidine deaminase
baboon1_00436	CDS	873				putative xylanase/chitin deacetylase
baboon1_00437	CDS	1170				stage II sporulation protein P
baboon1_00438	CDS	297				hypothetical protein
baboon1_00439	CDS	573				hypothetical protein
baboon1_00440	tRNA	75				tRNA-Arg(ccg)
baboon1_00441	CDS	237				hypothetical protein
baboon1_00442	CDS	279				cytoplasmic protein
baboon1_00443	CDS	993				maturase-related protein
baboon1_00444	CDS	489				cas4; CRISPR-associated protein Cas4
baboon1_00445	CDS	2256				CRISPR-associated helicase Cas3
baboon1_00446	CDS	756				CRISPR-associated protein Cas5
baboon1_00447	CDS	852				CRISPR-associated autoregulator, Cst2 family protein
baboon1_00448	CDS	1737				CRISPR-associated protein
baboon1_00449	CDS	726				CRISPR endoribonuclease
baboon1_00450	CDS	552				Rubrerythrin
baboon1_00451	CDS	264				hypothetical protein
baboon1_00452	CDS	660				cyclic nucleotide-binding protein
baboon1_00453	CDS	1032				glyceraldehyde-3-phosphate dehydrogenase, type I 
baboon1_00454	CDS	1008				hypothetical protein
baboon1_00455	CDS	507				hypothetical protein
baboon1_00456	CDS	969				Phosphate starvation-inducible protein PhoH, predicted ATPase
baboon1_00457	CDS	510				hypothetical protein
baboon1_00458	CDS	894				GTP-binding protein Era
baboon1_00459	CDS	150				hypothetical protein
baboon1_00460	CDS	759				DNA repair protein RecO
baboon1_00461	CDS	2394				MutS2 family protein
baboon1_00462	CDS	876				hypothetical protein
baboon1_00463	CDS	669				LPXTG-site transpeptidase (sortase) family protein
baboon1_00464	CDS	858				hypothetical protein
baboon1_00465	CDS	1203				acetate kinase 
baboon1_00466	CDS	1197				putative nucleotidyltransferase
baboon1_00467	CDS	891				hypothetical protein
baboon1_00468	CDS	651				haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED/haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
baboon1_00469	CDS	1077				tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase 
baboon1_00470	CDS	717				putative O-methyltransferase
baboon1_00471	CDS	840				hypothetical protein
baboon1_00472	CDS	1854				pectate lyase
baboon1_00473	CDS	3207				glycoside hydrolase
baboon1_00474	CDS	753				dihydrodipicolinate reductase 
baboon1_00475	CDS	891				dihydrodipicolinate synthase 
baboon1_00476	CDS	462				acetyltransferase, GNAT family
baboon1_00477	CDS	1080				aspartate semialdehyde dehydrogenase 
baboon1_00478	CDS	1035				S-adenosylmethionine--tRNA ribosyltransferase-isomerase 
baboon1_00479	CDS	1131				tRNA-guanine transglycosylase 
