locus_tag	ftype	length_bp	gene	EC_number	COG	product
Rumen_CACVQO01.fna_00056	CDS	2205				diguanylate cyclase/phosphodiesterase
Rumen_CACVQO01.fna_00057	CDS	1680				Fe-S cluster domain-containing protein
Rumen_CACVQO01.fna_00058	CDS	1095				plectin
Rumen_CACVQO01.fna_00059	CDS	552				hypothetical protein
Rumen_CACVQO01.fna_00060	CDS	1236				diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains) with PAS/PAC sensor(s)
Rumen_CACVQO01.fna_00061	CDS	1122				monosaccharide ABC transporter substrate-binding protein, CUT2 family
Rumen_CACVQO01.fna_00062	CDS	1035				hypothetical protein
Rumen_CACVQO01.fna_00063	CDS	1344				serine/threonine protein kinase
Rumen_CACVQO01.fna_00064	CDS	849				von Willebrand factor type A
Rumen_CACVQO01.fna_00065	CDS	918				hypothetical protein
Rumen_CACVQO01.fna_00066	CDS	1233				hypothetical protein
Rumen_CACVQO01.fna_00067	CDS	531				hypothetical protein
Rumen_CACVQO01.fna_00068	CDS	1404				MATE efflux family protein
Rumen_CACVQO01.fna_00069	CDS	138				hypothetical protein
Rumen_CACVQO01.fna_00070	CDS	2385				ferrous iron transporter FeoB
Rumen_CACVQO01.fna_00071	CDS	2868				carbohydrate binding family protein
Rumen_CACVQO01.fna_00072	CDS	549				hypoxanthine phosphoribosyltransferase 
Rumen_CACVQO01.fna_00073	CDS	402				hypothetical protein
Rumen_CACVQO01.fna_00074	CDS	1488				Site-specific recombinases, DNA invertase Pin homologs
Rumen_CACVQO01.fna_00075	CDS	417				hypothetical protein
Rumen_CACVQO01.fna_00076	CDS	573				hypothetical protein
Rumen_CACVQO01.fna_00077	CDS	426				putative transcriptional regulators
Rumen_CACVQO01.fna_00078	CDS	213				hypothetical protein
Rumen_CACVQO01.fna_00079	CDS	663				P1-type antirepressor-phage associated
Rumen_CACVQO01.fna_00080	CDS	153				hypothetical protein
Rumen_CACVQO01.fna_00081	CDS	225				hypothetical protein
Rumen_CACVQO01.fna_00082	CDS	450				hypothetical protein
Rumen_CACVQO01.fna_00083	CDS	297				hypothetical protein
Rumen_CACVQO01.fna_00084	CDS	309				hypothetical protein
Rumen_CACVQO01.fna_00085	CDS	228				hypothetical protein
Rumen_CACVQO01.fna_00086	CDS	1095				hypothetical protein
Rumen_CACVQO01.fna_00087	CDS	1290				hypothetical protein
Rumen_CACVQO01.fna_00088	CDS	1137				hypothetical protein
Rumen_CACVQO01.fna_00089	CDS	570				hypothetical protein
Rumen_CACVQO01.fna_00090	CDS	1602				type III restriction protein res subunit
Rumen_CACVQO01.fna_00091	CDS	2226				primase
Rumen_CACVQO01.fna_00092	CDS	447				endodeoxyribonuclease RusA
Rumen_CACVQO01.fna_00093	CDS	273				hypothetical protein
Rumen_CACVQO01.fna_00094	CDS	174				hypothetical protein
Rumen_CACVQO01.fna_00095	CDS	276				hypothetical protein
Rumen_CACVQO01.fna_00096	CDS	306				hypothetical protein
Rumen_CACVQO01.fna_00097	CDS	213				hypothetical protein
Rumen_CACVQO01.fna_00098	CDS	162				hypothetical protein
Rumen_CACVQO01.fna_00099	CDS	441				hypothetical protein
Rumen_CACVQO01.fna_00100	tRNA	76				tRNA-Met(cat)
Rumen_CACVQO01.fna_00101	CDS	1236				pp138; phage protein
Rumen_CACVQO01.fna_00102	CDS	1218				hypothetical protein
Rumen_CACVQO01.fna_00103	CDS	342				HNH endonuclease domain protein
Rumen_CACVQO01.fna_00104	CDS	1425				pp140; phage terminase
Rumen_CACVQO01.fna_00105	CDS	1008				hypothetical protein
Rumen_CACVQO01.fna_00106	CDS	894				phage structural protein
Rumen_CACVQO01.fna_00107	CDS	372				hypothetical protein
Rumen_CACVQO01.fna_00108	CDS	420				gp42
Rumen_CACVQO01.fna_00109	CDS	615				hypothetical protein
Rumen_CACVQO01.fna_00110	CDS	357				hypothetical protein
Rumen_CACVQO01.fna_00111	CDS	438				hypothetical protein
Rumen_CACVQO01.fna_00112	CDS	579				hypothetical protein
Rumen_CACVQO01.fna_00113	CDS	540				hypothetical protein
Rumen_CACVQO01.fna_00114	CDS	252				hypothetical protein
Rumen_CACVQO01.fna_00115	CDS	270				Bacteriophage Gp15 protein.
Rumen_CACVQO01.fna_00116	CDS	2484				phage-like protein
Rumen_CACVQO01.fna_00117	CDS	390				hypothetical protein
Rumen_CACVQO01.fna_00118	CDS	1728				hypothetical protein
Rumen_CACVQO01.fna_00119	CDS	927				hypothetical protein
Rumen_CACVQO01.fna_00120	CDS	888				hypothetical protein
Rumen_CACVQO01.fna_00121	CDS	1038				hypothetical protein
Rumen_CACVQO01.fna_00122	CDS	381				hypothetical protein
Rumen_CACVQO01.fna_00123	CDS	603				Membrane proteins related to metalloendopeptidases
Rumen_CACVQO01.fna_00124	CDS	447				hypothetical protein
Rumen_CACVQO01.fna_00125	CDS	360				hypothetical protein
Rumen_CACVQO01.fna_00126	CDS	1242				Multidrug resistance efflux pump
Rumen_CACVQO01.fna_00127	CDS	2130				type I secretion system ABC transporter, HlyB family
Rumen_CACVQO01.fna_00128	CDS	6927				Hemolysin-type calcium-binding repeat (2 copies).
Rumen_CACVQO01.fna_00129	CDS	855				hypothetical protein
Rumen_CACVQO01.fna_00130	CDS	786				RNA polymerase sigma-F factor
Rumen_CACVQO01.fna_00131	CDS	1098				hypothetical protein
Rumen_CACVQO01.fna_00132	CDS	1041				hypothetical protein
Rumen_CACVQO01.fna_00133	CDS	312				hypothetical protein
Rumen_CACVQO01.fna_00134	CDS	1323				Relaxase/mobilization nuclease family protein
Rumen_CACVQO01.fna_00135	CDS	195				excisionase family DNA-binding domain-containing protein
Rumen_CACVQO01.fna_00136	CDS	1272				integrase family protein
Rumen_CACVQO01.fna_00137	CDS	444				GCN5-related N-acetyltransferase
Rumen_CACVQO01.fna_00138	CDS	1122				bacteriocin immunity protein
Rumen_CACVQO01.fna_00139	CDS	465				SsrA-binding protein
Rumen_CACVQO01.fna_00140	CDS	1005				hypothetical protein
Rumen_CACVQO01.fna_00141	CDS	2235				diguanylate cyclase (GGDEF) domain protein
Rumen_CACVQO01.fna_00142	CDS	327				hypothetical protein
Rumen_CACVQO01.fna_00143	CDS	1551				TPR repeat protein, SEL1 subfamily
Rumen_CACVQO01.fna_00144	CDS	972				aminoglycoside phosphotransferase
Rumen_CACVQO01.fna_00145	CDS	279				hypothetical protein
Rumen_CACVQO01.fna_00146	CDS	1359				hypothetical protein
Rumen_CACVQO01.fna_00147	CDS	270				ACT domain-containing protein
Rumen_CACVQO01.fna_00148	CDS	855				HisJ family histidinol phosphate phosphatase
Rumen_CACVQO01.fna_00149	CDS	504				Transcriptional regulators
Rumen_CACVQO01.fna_00150	CDS	1182				class I/II aminotransferase
Rumen_CACVQO01.fna_00151	CDS	876				4-diphosphocytidyl-2C-methyl-D-erythritol kinase 
Rumen_CACVQO01.fna_00152	CDS	1011				hypothetical protein
Rumen_CACVQO01.fna_00153	CDS	774				putative protein encoded in toxicity protection region of plasmid R478, contains von Willebrand factor(vWF) domain
Rumen_CACVQO01.fna_00154	CDS	1455				DNA-directed RNA polymerase subunit beta'
Rumen_CACVQO01.fna_00155	CDS	2055				DNA-directed RNA polymerase subunit beta'
Rumen_CACVQO01.fna_00156	CDS	3897				DNA-directed RNA polymerase subunit beta 
Rumen_CACVQO01.fna_00157	CDS	1317				hypothetical protein
Rumen_CACVQO01.fna_00158	CDS	867				GDSL-like Lipase/Acylhydrolase.
Rumen_CACVQO01.fna_00159	CDS	1392				putative membrane protein involved in D-alanine export
Rumen_CACVQO01.fna_00160	CDS	2196				endoglucanase
Rumen_CACVQO01.fna_00161	CDS	1782				glycoside hydrolase family protein
Rumen_CACVQO01.fna_00162	CDS	570				RNA polymerase, sigma-24 subunit, ECF subfamily
Rumen_CACVQO01.fna_00163	CDS	1926				hypothetical protein
Rumen_CACVQO01.fna_00164	CDS	858				methenyltetrahydrofolate cyclohydrolase/5,10-methylenetetrahydrofolate dehydrogenase (NADP+) 
Rumen_CACVQO01.fna_00165	CDS	1419				prolipoprotein diacylglyceryl transferase 
Rumen_CACVQO01.fna_00166	CDS	1281				putative Zn-dependent peptidases
Rumen_CACVQO01.fna_00167	CDS	1266				putative Zn-dependent peptidases
Rumen_CACVQO01.fna_00168	CDS	615				hypothetical protein
Rumen_CACVQO01.fna_00169	CDS	1038				Transcriptional regulators
Rumen_CACVQO01.fna_00170	CDS	1110				hypothetical protein
Rumen_CACVQO01.fna_00171	CDS	1962				Excinuclease ABC subunit B
Rumen_CACVQO01.fna_00172	CDS	2823				Excinuclease ABC subunit A
Rumen_CACVQO01.fna_00173	CDS	609				hypothetical protein
Rumen_CACVQO01.fna_00174	CDS	1701				hypothetical protein
Rumen_CACVQO01.fna_00175	CDS	546				hypothetical protein
Rumen_CACVQO01.fna_00176	CDS	681				hypothetical protein
Rumen_CACVQO01.fna_00177	CDS	1029				phenylalanyl-tRNA synthetase, alpha subunit 
Rumen_CACVQO01.fna_00178	CDS	495				hypothetical protein
Rumen_CACVQO01.fna_00179	CDS	579				hypothetical protein
Rumen_CACVQO01.fna_00180	CDS	2457				phenylalanyl-tRNA synthetase beta subunit 
Rumen_CACVQO01.fna_00181	CDS	975				pyruvate carboxyltransferase
Rumen_CACVQO01.fna_00182	CDS	2343				maltodextrin phosphorylase 
Rumen_CACVQO01.fna_00183	CDS	1473				4-alpha-glucanotransferase 
Rumen_CACVQO01.fna_00184	CDS	420				putative membrane protein
Rumen_CACVQO01.fna_00185	CDS	1338				triacylglycerol lipase
Rumen_CACVQO01.fna_00186	CDS	435				hypothetical protein
Rumen_CACVQO01.fna_00187	CDS	435				amino acid-binding ACT domain-containing protein
Rumen_CACVQO01.fna_00188	CDS	1104				hypothetical protein
Rumen_CACVQO01.fna_00189	CDS	225				hypothetical protein
Rumen_CACVQO01.fna_00190	CDS	1308				phenylacetate--CoA ligase 
Rumen_CACVQO01.fna_00191	CDS	576				Pyruvate/ketoisovalerate oxidoreductase, catalytic domain
Rumen_CACVQO01.fna_00192	CDS	393				hypothetical protein
Rumen_CACVQO01.fna_00193	CDS	210				hypothetical protein
Rumen_CACVQO01.fna_00194	CDS	1731				indolepyruvate ferredoxin oxidoreductase, alpha subunit 
Rumen_CACVQO01.fna_00195	CDS	348				hypothetical protein
Rumen_CACVQO01.fna_00196	CDS	825				HAD-superfamily hydrolase
Rumen_CACVQO01.fna_00197	CDS	2277				engD2; endoglucanase D 
Rumen_CACVQO01.fna_00198	CDS	1554				LysM domain.
Rumen_CACVQO01.fna_00199	CDS	1476				stage IV sporulation protein A
Rumen_CACVQO01.fna_00200	tRNA	85				tRNA-Leu(gag)
Rumen_CACVQO01.fna_00201	CDS	489				CMP/dCMP deaminase zinc-binding protein
Rumen_CACVQO01.fna_00202	CDS	1173				hypothetical protein
Rumen_CACVQO01.fna_00203	CDS	435				hypothetical protein
Rumen_CACVQO01.fna_00204	CDS	342				hypothetical protein
Rumen_CACVQO01.fna_00205	CDS	1587				metal dependent phosphohydrolase
Rumen_CACVQO01.fna_00206	CDS	1644				hypothetical protein
Rumen_CACVQO01.fna_00207	CDS	1506				O-Antigen ligase.
Rumen_CACVQO01.fna_00208	CDS	171				Dissimilatory sulfite reductase (desulfoviridin), alpha and beta subunits
Rumen_CACVQO01.fna_00209	CDS	387				hypothetical protein
Rumen_CACVQO01.fna_00210	CDS	882				hypothetical protein
Rumen_CACVQO01.fna_00211	CDS	1338				hypothetical protein
Rumen_CACVQO01.fna_00212	CDS	1341				hypothetical protein
Rumen_CACVQO01.fna_00213	CDS	600				hypothetical protein
Rumen_CACVQO01.fna_00214	CDS	525				luxS; S-ribosylhomocysteinase 
Rumen_CACVQO01.fna_00215	CDS	1593				polysaccharide biosynthesis protein
Rumen_CACVQO01.fna_00216	CDS	1194				Transcriptional regulators containing a DNA-binding HTH domain and an aminotransferase domain (MocR family)and their eukaryotic orthologs
Rumen_CACVQO01.fna_00217	CDS	522				hypothetical protein
Rumen_CACVQO01.fna_00218	CDS	999				tryptophanyl-tRNA synthetase 
Rumen_CACVQO01.fna_00219	CDS	813				MazG family protein
Rumen_CACVQO01.fna_00220	CDS	276				bacterial nucleoid protein Hbs
Rumen_CACVQO01.fna_00221	CDS	243				RNA-binding S4 domain-containing protein
Rumen_CACVQO01.fna_00222	CDS	975				NAD dependent epimerase/dehydratase family.
Rumen_CACVQO01.fna_00223	CDS	1395				ABC-type sugar transport system, periplasmic component
Rumen_CACVQO01.fna_00224	CDS	678				Vitamin B12 dependent methionine synthase activation region
Rumen_CACVQO01.fna_00225	CDS	870				5,10-methylenetetrahydrofolate reductase, prokaryotic form 
Rumen_CACVQO01.fna_00226	CDS	672				Uracil-DNA glycosylase 
Rumen_CACVQO01.fna_00227	CDS	483				hypothetical protein
Rumen_CACVQO01.fna_00228	CDS	753				putative ATPase of the PP-loop superfamily implicated in cell cycle control
Rumen_CACVQO01.fna_00229	CDS	1044				type 1 dockerin
Rumen_CACVQO01.fna_00230	CDS	945				hypothetical protein
Rumen_CACVQO01.fna_00231	CDS	1488				hypothetical protein
Rumen_CACVQO01.fna_00232	CDS	1758				hypothetical protein
Rumen_CACVQO01.fna_00233	CDS	540				carbohydrate ABC transporter ATP-binding protein, CUT1 family (TC 3.A.1.1.-)
Rumen_CACVQO01.fna_00234	CDS	1254				dipeptidase, putative 
Rumen_CACVQO01.fna_00235	CDS	279				hypothetical protein
Rumen_CACVQO01.fna_00236	CDS	135				hypothetical protein
Rumen_CACVQO01.fna_00237	CDS	3222				carbamoyl-phosphate synthase large subunit 
Rumen_CACVQO01.fna_00238	CDS	1692				hypothetical protein
Rumen_CACVQO01.fna_00239	CDS	1260				hypothetical protein
Rumen_CACVQO01.fna_00240	CDS	261				SSU ribosomal protein S20P
Rumen_CACVQO01.fna_00241	CDS	849				Germination protease. 
Rumen_CACVQO01.fna_00242	CDS	396				large conductance mechanosensitive channel protein
Rumen_CACVQO01.fna_00243	CDS	1578				hypothetical protein
Rumen_CACVQO01.fna_00244	CDS	1104				D-alanyl-D-alanine carboxypeptidase
Rumen_CACVQO01.fna_00245	CDS	1623				hypothetical protein
Rumen_CACVQO01.fna_00246	CDS	153				hypothetical protein
Rumen_CACVQO01.fna_00247	CDS	2931				CoA-substrate-specific enzyme activase, putative
Rumen_CACVQO01.fna_00248	CDS	1230				hypothetical protein
Rumen_CACVQO01.fna_00249	CDS	861				phosphatidylserine decarboxylase precursor 
Rumen_CACVQO01.fna_00250	CDS	648				hypothetical protein
Rumen_CACVQO01.fna_00251	CDS	435				hypothetical protein
Rumen_CACVQO01.fna_00252	CDS	384				hypothetical protein
Rumen_CACVQO01.fna_00253	CDS	1152				chaperone protein DnaJ
Rumen_CACVQO01.fna_00254	CDS	1863				chaperone protein DnaK
Rumen_CACVQO01.fna_00255	CDS	600				Molecular chaperone GrpE (heat shock protein)
Rumen_CACVQO01.fna_00256	CDS	1038				heat shock gene repressor HrcA
Rumen_CACVQO01.fna_00257	CDS	1407				glycyl-tRNA synthetase 
Rumen_CACVQO01.fna_00258	CDS	834				hypothetical protein
Rumen_CACVQO01.fna_00259	CDS	1386				exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase
Rumen_CACVQO01.fna_00260	CDS	1065				Mannose-1-phosphate guanylyltransferase 
Rumen_CACVQO01.fna_00261	CDS	1038				GDP-mannose 4,6-dehydratase 
Rumen_CACVQO01.fna_00262	CDS	1149				group 1 glycosyl transferase
Rumen_CACVQO01.fna_00263	CDS	522				hypothetical protein
Rumen_CACVQO01.fna_00264	CDS	1137				Glycosyltransferase
Rumen_CACVQO01.fna_00265	CDS	945				GDP-D-mannose dehydratase 
Rumen_CACVQO01.fna_00266	CDS	834				hypothetical protein
Rumen_CACVQO01.fna_00267	CDS	336				hypothetical protein
Rumen_CACVQO01.fna_00268	CDS	693				F0F1 ATP synthase subunit A
Rumen_CACVQO01.fna_00269	CDS	222				ATP synthase F0 subcomplex C subunit 
Rumen_CACVQO01.fna_00270	CDS	540				ATP synthase, F0 subunit b 
Rumen_CACVQO01.fna_00271	CDS	2028				atpA2; ATP synthase F1 subunit alpha 
Rumen_CACVQO01.fna_00272	CDS	909				ATP synthase, F1 gamma subunit 
Rumen_CACVQO01.fna_00273	CDS	1395				ATP synthase F1 subcomplex beta subunit 
Rumen_CACVQO01.fna_00274	CDS	411				ATP synthase F1 subcomplex epsilon subunit 
Rumen_CACVQO01.fna_00275	CDS	1413				protein-export membrane protein SecD
Rumen_CACVQO01.fna_00276	CDS	969				protein-export membrane protein SecF
Rumen_CACVQO01.fna_00277	CDS	291				hypothetical protein
Rumen_CACVQO01.fna_00278	CDS	768				Serine/threonine protein phosphatase
Rumen_CACVQO01.fna_00279	CDS	1437				FHA domain-containing protein
Rumen_CACVQO01.fna_00280	CDS	774				alpha/beta hydrolase family protein
Rumen_CACVQO01.fna_00281	CDS	1650				murF; UDP-N-acetylmuramyl pentapeptide synthase 
Rumen_CACVQO01.fna_00282	CDS	1188				ddlA; D-alanine-D-alanine ligase 
Rumen_CACVQO01.fna_00283	CDS	492				hypothetical protein
Rumen_CACVQO01.fna_00284	CDS	696				maltose O-acetyltransferase
Rumen_CACVQO01.fna_00285	CDS	951				Transcriptional regulator
Rumen_CACVQO01.fna_00286	CDS	840				oxidoreductase FAD/NAD(P)-binding domain-containing protein
Rumen_CACVQO01.fna_00287	CDS	1386				sulfide dehydrogenase (flavoprotein) subunit SudA 
Rumen_CACVQO01.fna_00288	CDS	2298				cellulase 
Rumen_CACVQO01.fna_00289	CDS	2058				two component sensor kinase
Rumen_CACVQO01.fna_00290	CDS	669				transcriptional regulator
Rumen_CACVQO01.fna_00291	CDS	711				hypothetical protein
Rumen_CACVQO01.fna_00292	CDS	951				exonuclease
Rumen_CACVQO01.fna_00293	CDS	561				hypothetical protein
Rumen_CACVQO01.fna_00294	CDS	1197				stage IV sporulation protein B 
Rumen_CACVQO01.fna_00295	CDS	273				Phosphotransferase System HPr (HPr) Family protein
Rumen_CACVQO01.fna_00296	CDS	702				tRNA (Guanine37-N(1)-) methyltransferase 
Rumen_CACVQO01.fna_00297	CDS	504				16S rRNA processing protein RimM
Rumen_CACVQO01.fna_00298	CDS	1467				adenylosuccinate lyase 
Rumen_CACVQO01.fna_00299	CDS	174				hypothetical protein
Rumen_CACVQO01.fna_00300	CDS	585				recombination protein RecR
Rumen_CACVQO01.fna_00301	CDS	354				hypothetical protein
Rumen_CACVQO01.fna_00302	CDS	1617				DNA polymerase III, subunits gamma and tau 
Rumen_CACVQO01.fna_00303	CDS	903				hypothetical protein
Rumen_CACVQO01.fna_00304	CDS	324				50S ribosomal protein L6
Rumen_CACVQO01.fna_00305	CDS	360				50S ribosomal protein L18
Rumen_CACVQO01.fna_00306	CDS	501				SSU ribosomal protein S5P
Rumen_CACVQO01.fna_00307	CDS	177				LSU ribosomal protein L30P
Rumen_CACVQO01.fna_00308	CDS	441				LSU ribosomal protein L15P
Rumen_CACVQO01.fna_00309	CDS	1311				protein translocase subunit secY/sec61 alpha
Rumen_CACVQO01.fna_00310	CDS	639				Adenylate kinase 
Rumen_CACVQO01.fna_00311	CDS	753				methionine aminopeptidase, type I 
Rumen_CACVQO01.fna_00312	CDS	243				hypothetical protein
Rumen_CACVQO01.fna_00313	CDS	219				infA; translation initiation factor IF-1
Rumen_CACVQO01.fna_00314	CDS	348				SSU ribosomal protein S13P
Rumen_CACVQO01.fna_00315	CDS	405				30S ribosomal protein S11
Rumen_CACVQO01.fna_00316	CDS	273				SSU ribosomal protein S4P
Rumen_CACVQO01.fna_00317	CDS	360				SSU ribosomal protein S4P
Rumen_CACVQO01.fna_00318	CDS	966				DNA-directed RNA polymerase subunit alpha 
Rumen_CACVQO01.fna_00319	CDS	342				50S ribosomal protein L17
Rumen_CACVQO01.fna_00320	CDS	501				hypothetical protein
Rumen_CACVQO01.fna_00321	CDS	492				Phosphopantetheine adenylyltransferase 
Rumen_CACVQO01.fna_00322	CDS	561				RNA methyltransferase, RsmD family
Rumen_CACVQO01.fna_00323	CDS	708				Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain protein
Rumen_CACVQO01.fna_00324	CDS	1473				Signal transduction histidine kinase
Rumen_CACVQO01.fna_00325	CDS	1395				hypothetical protein
Rumen_CACVQO01.fna_00326	CDS	399				hypothetical protein
Rumen_CACVQO01.fna_00327	CDS	531				preprotein translocase, YajC subunit
Rumen_CACVQO01.fna_00328	CDS	924				D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain.
Rumen_CACVQO01.fna_00329	CDS	591				flavoprotein
Rumen_CACVQO01.fna_00330	CDS	1623				chaperonin GroL
Rumen_CACVQO01.fna_00331	CDS	273				chaperonin Cpn10
Rumen_CACVQO01.fna_00332	CDS	717				SCP-like extracellular protein
Rumen_CACVQO01.fna_00333	CDS	435				hypothetical protein
Rumen_CACVQO01.fna_00334	CDS	2307				Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases
Rumen_CACVQO01.fna_00335	CDS	303				hypothetical protein
Rumen_CACVQO01.fna_00336	CDS	924				hypothetical protein
Rumen_CACVQO01.fna_00337	CDS	657				hypothetical protein
Rumen_CACVQO01.fna_00338	CDS	621				hypothetical protein
Rumen_CACVQO01.fna_00339	CDS	690				hypothetical protein
Rumen_CACVQO01.fna_00340	CDS	1815				Excinuclease ABC subunit C
Rumen_CACVQO01.fna_00341	CDS	1119				bacterial peptide chain release factor 2 (bRF-2)
Rumen_CACVQO01.fna_00342	CDS	990				glycosyl transferase family protein
Rumen_CACVQO01.fna_00343	CDS	1128				hypothetical protein
Rumen_CACVQO01.fna_00344	CDS	501				phosphoribosylaminoimidazole carboxylase catalytic subunit 
Rumen_CACVQO01.fna_00345	CDS	720				phosphoribosylaminoimidazole-succinocarboxamide synthase 
Rumen_CACVQO01.fna_00346	CDS	1425				amidophosphoribosyltransferase 
Rumen_CACVQO01.fna_00347	CDS	1038				phosphoribosylformylglycinamidine cyclo-ligase 
Rumen_CACVQO01.fna_00348	CDS	744				rare lipoprotein A
Rumen_CACVQO01.fna_00349	CDS	462				hypothetical protein
Rumen_CACVQO01.fna_00350	CDS	408				hypothetical protein
Rumen_CACVQO01.fna_00351	CDS	219				hypothetical protein
Rumen_CACVQO01.fna_00352	CDS	627				formyltetrahydrofolate-dependent phosphoribosylglycinamide formyltransferase 
Rumen_CACVQO01.fna_00353	CDS	552				hypothetical protein
Rumen_CACVQO01.fna_00354	CDS	552				hypothetical protein
Rumen_CACVQO01.fna_00355	CDS	714				hypothetical protein
Rumen_CACVQO01.fna_00356	CDS	618				hypothetical protein
Rumen_CACVQO01.fna_00357	CDS	1056				hypothetical protein
Rumen_CACVQO01.fna_00358	CDS	219				hypothetical protein
Rumen_CACVQO01.fna_00359	CDS	1182				AICAR transformylase/IMP cyclohydrolase PurH (only IMP cyclohydrolase domain in Aful) 
Rumen_CACVQO01.fna_00360	CDS	1104				hypothetical protein
Rumen_CACVQO01.fna_00361	CDS	1509				hypothetical protein
Rumen_CACVQO01.fna_00362	CDS	1287				phosphoribosylamine/glycine ligase 
Rumen_CACVQO01.fna_00363	CDS	699				hypothetical protein
Rumen_CACVQO01.fna_00364	CDS	2445				hypothetical protein
Rumen_CACVQO01.fna_00365	CDS	1086				hypothetical protein
Rumen_CACVQO01.fna_00366	CDS	840				nicotinate-nucleotide pyrophosphorylase [carboxylating] 
Rumen_CACVQO01.fna_00367	CDS	1458				L-aspartate oxidase 
Rumen_CACVQO01.fna_00368	CDS	297				DNA-directed RNA polymerase specialized sigma subunit, sigma24 
