locus_tag	ftype	length_bp	gene	EC_number	COG	product
Human_SRR5558136_bin.38.fna_00029	CDS	534				putative protein (competence-and mitomycin-induced)
Human_SRR5558136_bin.38.fna_00030	CDS	1473				hypothetical protein
Human_SRR5558136_bin.38.fna_00031	CDS	951				hypothetical protein
Human_SRR5558136_bin.38.fna_00032	CDS	1182				SpoIID/LytB domain-containing protein
Human_SRR5558136_bin.38.fna_00033	CDS	435				mraZ protein
Human_SRR5558136_bin.38.fna_00034	CDS	927				S-adenosyl-methyltransferase MraW 
Human_SRR5558136_bin.38.fna_00035	CDS	510				septum formation initiator
Human_SRR5558136_bin.38.fna_00036	CDS	2499				peptidoglycan glycosyltransferase 
Human_SRR5558136_bin.38.fna_00037	CDS	1440				UDP-N-acetylmuramyl tripeptide synthetase
Human_SRR5558136_bin.38.fna_00038	CDS	1164				UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase 
Human_SRR5558136_bin.38.fna_00039	CDS	1050				phospho-N-acetylmuramoyl-pentapeptide-transferase 
Human_SRR5558136_bin.38.fna_00040	CDS	1290				Bacterial cell division membrane protein
Human_SRR5558136_bin.38.fna_00041	CDS	1152				UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
Human_SRR5558136_bin.38.fna_00042	CDS	1257				UDP-N-acetylglucosamine 1-carboxyvinyltransferase
Human_SRR5558136_bin.38.fna_00043	CDS	1047				Cell division septal protein
Human_SRR5558136_bin.38.fna_00044	CDS	1116				cell division protein FtsZ
Human_SRR5558136_bin.38.fna_00045	CDS	1446				hypothetical protein
Human_SRR5558136_bin.38.fna_00046	CDS	558				Fe-S type, tartrate/fumarate subfamily hydro-lyase subunit alpha
Human_SRR5558136_bin.38.fna_00047	CDS	606				RNA polymerase sigma factor, sigma-70 family
Human_SRR5558136_bin.38.fna_00048	CDS	276				hypothetical protein
Human_SRR5558136_bin.38.fna_00049	CDS	207				hypothetical protein
Human_SRR5558136_bin.38.fna_00050	CDS	1452				hypothetical protein
Human_SRR5558136_bin.38.fna_00051	CDS	828				methylase 
Human_SRR5558136_bin.38.fna_00052	CDS	1758				putative RNA-binding protein homologous to eukaryotic snRNP
Human_SRR5558136_bin.38.fna_00053	CDS	513				DNA-3-methyladenine glycosylase (3mg) 
Human_SRR5558136_bin.38.fna_00054	CDS	1809				beta-mannanase
Human_SRR5558136_bin.38.fna_00055	CDS	537				phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase
Human_SRR5558136_bin.38.fna_00056	CDS	744				phosphopantothenoylcysteine synthetase/decarboxylase
Human_SRR5558136_bin.38.fna_00057	CDS	207				hypothetical protein
Human_SRR5558136_bin.38.fna_00058	CDS	249				hypothetical protein
Human_SRR5558136_bin.38.fna_00059	CDS	1590				Glycosidases
Human_SRR5558136_bin.38.fna_00060	CDS	588				HD domain.
Human_SRR5558136_bin.38.fna_00061	CDS	921				hypothetical protein
Human_SRR5558136_bin.38.fna_00062	CDS	1608				DNA polymerase III, subunits gamma and tau 
Human_SRR5558136_bin.38.fna_00063	CDS	345				hypothetical protein
Human_SRR5558136_bin.38.fna_00064	CDS	603				recombination protein RecR
Human_SRR5558136_bin.38.fna_00065	CDS	642				amidophosphoribosyltransferase
Human_SRR5558136_bin.38.fna_00066	CDS	1401				hypothetical protein
Human_SRR5558136_bin.38.fna_00067	CDS	945				hypothetical protein
Human_SRR5558136_bin.38.fna_00068	CDS	1038				hydE; HydE 
Human_SRR5558136_bin.38.fna_00069	CDS	927				quinolinate synthetase A
Human_SRR5558136_bin.38.fna_00070	CDS	384				endoribonuclease L-PSP, putative
Human_SRR5558136_bin.38.fna_00071	CDS	1197				L-threonine ammonia-lyase 
Human_SRR5558136_bin.38.fna_00072	CDS	1197				hypothetical protein
Human_SRR5558136_bin.38.fna_00073	CDS	1074				3-isopropylmalate dehydrogenase 
Human_SRR5558136_bin.38.fna_00074	CDS	495				3-isopropylmalate dehydratase small subunit 
Human_SRR5558136_bin.38.fna_00075	CDS	1269				3-isopropylmalate dehydratase large subunit
Human_SRR5558136_bin.38.fna_00076	CDS	1665				dihydroxy-acid dehydratase 
Human_SRR5558136_bin.38.fna_00077	CDS	1038				ketol-acid reductoisomerase 
Human_SRR5558136_bin.38.fna_00078	CDS	504				acetolactate synthase, small subunit 
Human_SRR5558136_bin.38.fna_00079	CDS	1674				acetolactate synthase, large subunit, biosynthetic type 
Human_SRR5558136_bin.38.fna_00080	CDS	1668				Isopropylmalate/homocitrate/citramalate synthases 
Human_SRR5558136_bin.38.fna_00081	CDS	399				hypothetical protein
Human_SRR5558136_bin.38.fna_00082	CDS	237				preprotein translocase, SecE subunit, bacterial
Human_SRR5558136_bin.38.fna_00083	CDS	528				transcription antitermination protein nusG
Human_SRR5558136_bin.38.fna_00084	CDS	426				LSU ribosomal protein L11P
Human_SRR5558136_bin.38.fna_00085	CDS	696				LSU ribosomal protein L1P
Human_SRR5558136_bin.38.fna_00086	CDS	615				regulatory protein TetR
Human_SRR5558136_bin.38.fna_00087	CDS	594				hypothetical protein
Human_SRR5558136_bin.38.fna_00088	CDS	2067				hypothetical protein
Human_SRR5558136_bin.38.fna_00089	CDS	2031				X-X-X-Leu-X-X-Gly heptad repeats
Human_SRR5558136_bin.38.fna_00090	CDS	1428				amidophosphoribosyltransferase
Human_SRR5558136_bin.38.fna_00091	CDS	582				ANTAR domain-containing protein
Human_SRR5558136_bin.38.fna_00092	CDS	1293				glutamine synthetase
Human_SRR5558136_bin.38.fna_00093	CDS	1482				glutamate synthase, NADH/NADPH small subunit
Human_SRR5558136_bin.38.fna_00094	CDS	4533				glutamate synthase 
Human_SRR5558136_bin.38.fna_00095	CDS	1770				ammonium transporter
Human_SRR5558136_bin.38.fna_00096	CDS	855				diaminopimelate epimerase 
Human_SRR5558136_bin.38.fna_00097	CDS	1200				LL-diaminopimelate aminotransferase apoenzyme 
Human_SRR5558136_bin.38.fna_00098	CDS	2097				hypothetical protein
Human_SRR5558136_bin.38.fna_00099	CDS	1362				Cellulose binding domain./Glycosyl hydrolase family 9.
Human_SRR5558136_bin.38.fna_00100	CDS	909				Cellulose binding domain./Glycosyl hydrolase family 9.
Human_SRR5558136_bin.38.fna_00101	CDS	954				NAD dependent epimerase/dehydratase family.
Human_SRR5558136_bin.38.fna_00102	CDS	1395				ABC-type sugar transport system, periplasmic component
Human_SRR5558136_bin.38.fna_00103	CDS	744				Sugar transferases involved in lipopolysaccharide synthesis
Human_SRR5558136_bin.38.fna_00104	CDS	540				Transcriptional regulators, similar to M. xanthus CarD
Human_SRR5558136_bin.38.fna_00105	CDS	819				putative phosphohydrolases
Human_SRR5558136_bin.38.fna_00106	CDS	243				hypothetical protein
Human_SRR5558136_bin.38.fna_00107	CDS	276				Bacterial nucleoid DNA-binding protein
Human_SRR5558136_bin.38.fna_00108	CDS	798				MazG family protein
Human_SRR5558136_bin.38.fna_00109	CDS	996				tryptophanyl-tRNA synthetase 
Human_SRR5558136_bin.38.fna_00110	CDS	525				hypothetical protein
Human_SRR5558136_bin.38.fna_00111	CDS	1194				Transcriptional regulators containing a DNA-binding HTH domain and an aminotransferase domain (MocR family)and their eukaryotic orthologs
Human_SRR5558136_bin.38.fna_00112	CDS	1587				polysaccharide biosynthesis protein
Human_SRR5558136_bin.38.fna_00113	CDS	777				hypothetical protein
Human_SRR5558136_bin.38.fna_00114	CDS	1080				hypothetical protein
Human_SRR5558136_bin.38.fna_00115	CDS	513				hypothetical protein
Human_SRR5558136_bin.38.fna_00116	CDS	756				Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain protein
Human_SRR5558136_bin.38.fna_00117	CDS	426				FeS cluster assembly scaffold protein NifU, Clostridium type
Human_SRR5558136_bin.38.fna_00118	CDS	1185				cysteine desulfurase NifS 
Human_SRR5558136_bin.38.fna_00119	CDS	450				RNase HI 
Human_SRR5558136_bin.38.fna_00120	CDS	861				hypothetical protein
Human_SRR5558136_bin.38.fna_00121	CDS	702				hypothetical protein
Human_SRR5558136_bin.38.fna_00122	CDS	663				hypothetical protein
Human_SRR5558136_bin.38.fna_00123	CDS	657				hypothetical protein
Human_SRR5558136_bin.38.fna_00124	CDS	1818				GTP-binding protein TypA/BipA
Human_SRR5558136_bin.38.fna_00125	tRNA	85				tRNA-Tyr(gta)
Human_SRR5558136_bin.38.fna_00126	tRNA	76				tRNA-Thr(tgt)
Human_SRR5558136_bin.38.fna_00127	tRNA	77				tRNA-Pro(tgg)
Human_SRR5558136_bin.38.fna_00128	CDS	210				hypothetical protein
Human_SRR5558136_bin.38.fna_00129	CDS	1143				hypothetical protein
Human_SRR5558136_bin.38.fna_00130	CDS	831				hypothetical protein
Human_SRR5558136_bin.38.fna_00131	CDS	735				hypothetical protein
Human_SRR5558136_bin.38.fna_00132	CDS	1437				adenylosuccinate lyase 
Human_SRR5558136_bin.38.fna_00133	CDS	1314				hypothetical protein
Human_SRR5558136_bin.38.fna_00134	CDS	852				Fe-S type, tartrate/fumarate subfamily hydro-lyase subunit alpha 
Human_SRR5558136_bin.38.fna_00135	CDS	1167				Imidazolonepropionase
Human_SRR5558136_bin.38.fna_00136	CDS	492				Shikimate kinase 
Human_SRR5558136_bin.38.fna_00137	CDS	837				shikimate dehydrogenase
Human_SRR5558136_bin.38.fna_00138	CDS	978				malonyl CoA-acyl carrier protein transacylase
Human_SRR5558136_bin.38.fna_00139	CDS	987				3-oxoacyl-(acyl-carrier-protein) synthase III 
Human_SRR5558136_bin.38.fna_00140	CDS	939				putative enoyl-(acyl-carrier-protein) reductase II 
Human_SRR5558136_bin.38.fna_00141	CDS	741				3-oxoacyl-[acyl-carrier-protein] reductase 
Human_SRR5558136_bin.38.fna_00142	CDS	1254				3-oxoacyl-(acyl-carrier-protein) synthase 2
Human_SRR5558136_bin.38.fna_00143	CDS	495				putative biotin carboxyl carrier protein of acetyl-CoA carboxylase
Human_SRR5558136_bin.38.fna_00144	CDS	438				beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabA/FabZ
Human_SRR5558136_bin.38.fna_00145	CDS	1356				acetyl-CoA carboxylase, biotin carboxylase 
Human_SRR5558136_bin.38.fna_00146	CDS	846				acetyl-CoA carboxylase, carboxyl transferase subunit beta
Human_SRR5558136_bin.38.fna_00147	CDS	813				acetyl-CoA carboxylase carboxyltransferase subunit alpha 
Human_SRR5558136_bin.38.fna_00148	CDS	237				acyl carrier protein
Human_SRR5558136_bin.38.fna_00149	CDS	663				hypothetical protein
Human_SRR5558136_bin.38.fna_00150	CDS	207				2-oxoglutarate ferredoxin oxidoreductase, delta subunit 
Human_SRR5558136_bin.38.fna_00151	CDS	1044				Pyruvate:ferredoxin oxidoreductase-oxoacid:ferredoxin oxidoreductases, alpha subunit 
Human_SRR5558136_bin.38.fna_00152	CDS	231				Pyruvate:ferredoxin oxidoreductase-oxoacid:ferredoxin oxidoreductases, beta subunit 
Human_SRR5558136_bin.38.fna_00153	CDS	915				ATP synthase F1 subcomplex beta subunit 
Human_SRR5558136_bin.38.fna_00154	CDS	411				ATP synthase, F1 epsilon subunit (delta in mitochondria) 
Human_SRR5558136_bin.38.fna_00155	CDS	1161				D-alanyl-D-alanine carboxypeptidase 
Human_SRR5558136_bin.38.fna_00156	CDS	966				D-alanyl-D-alanine carboxypeptidase 
Human_SRR5558136_bin.38.fna_00157	CDS	1329				Na+-dependent transporters of the SNF family protein
Human_SRR5558136_bin.38.fna_00158	CDS	2358				ATP-dependent DNA helicase PcrA 
Human_SRR5558136_bin.38.fna_00159	CDS	1431				pyruvate kinase 
Human_SRR5558136_bin.38.fna_00160	CDS	930				MoxR-like ATPases 
Human_SRR5558136_bin.38.fna_00161	CDS	1191				hypothetical protein
Human_SRR5558136_bin.38.fna_00162	CDS	2217				Transglutaminase-like enzymes, putative cysteine proteases
Human_SRR5558136_bin.38.fna_00163	CDS	1695				Bacterial SH3 domain.
Human_SRR5558136_bin.38.fna_00164	CDS	975				ribosomal protein L11 methyltransferase 
Human_SRR5558136_bin.38.fna_00165	CDS	1203				hypothetical protein
Human_SRR5558136_bin.38.fna_00166	CDS	525				Shikimate kinase 
Human_SRR5558136_bin.38.fna_00167	CDS	741				Septum formation inhibitor-activating ATPase
Human_SRR5558136_bin.38.fna_00168	CDS	402				methylglyoxal synthase 
Human_SRR5558136_bin.38.fna_00169	CDS	1317				histidyl-tRNA synthetase 
Human_SRR5558136_bin.38.fna_00170	CDS	1782				aspartyl-tRNA synthetase 
Human_SRR5558136_bin.38.fna_00171	CDS	240				Small, acid-soluble spore proteins, alpha/beta type.
Human_SRR5558136_bin.38.fna_00172	CDS	501				ribonucleoside-triphosphate reductase class III activase subunit 
Human_SRR5558136_bin.38.fna_00173	CDS	2319				ribonucleoside-triphosphate reductase class III catalytic subunit 
Human_SRR5558136_bin.38.fna_00174	CDS	1269				major facilitator superfamily protein
Human_SRR5558136_bin.38.fna_00175	CDS	693				hypothetical protein
Human_SRR5558136_bin.38.fna_00176	CDS	999				hypothetical protein
Human_SRR5558136_bin.38.fna_00177	CDS	321				hypothetical protein
Human_SRR5558136_bin.38.fna_00178	CDS	1128				hypothetical protein
Human_SRR5558136_bin.38.fna_00179	CDS	573				ECF subfamily RNA polymerase sigma-70 factor 
Human_SRR5558136_bin.38.fna_00180	CDS	1344				hypothetical protein
Human_SRR5558136_bin.38.fna_00181	CDS	1725				GDSL-like Lipase/Acylhydrolase.
Human_SRR5558136_bin.38.fna_00182	CDS	540				hypothetical protein
Human_SRR5558136_bin.38.fna_00183	CDS	654				orotate phosphoribosyltransferase 
Human_SRR5558136_bin.38.fna_00184	CDS	1917				NAD+ synthetase 
Human_SRR5558136_bin.38.fna_00185	CDS	1059				methyltransferase, FkbM family
Human_SRR5558136_bin.38.fna_00186	CDS	420				Bacterial membrane flanked domain.
Human_SRR5558136_bin.38.fna_00187	CDS	1980				Type IIA topoisomerase (DNA gyrase/topo II, topoisomerase IV), B subunit 
Human_SRR5558136_bin.38.fna_00188	CDS	2286				diguanylate cyclase
Human_SRR5558136_bin.38.fna_00189	CDS	1698				hypothetical protein
Human_SRR5558136_bin.38.fna_00190	CDS	108				hypothetical protein
Human_SRR5558136_bin.38.fna_00191	CDS	750				Phage transcriptional repressor
Human_SRR5558136_bin.38.fna_00192	CDS	366				hypothetical protein
Human_SRR5558136_bin.38.fna_00193	CDS	204				hypothetical protein
Human_SRR5558136_bin.38.fna_00194	CDS	1167				putative flavoproteins
Human_SRR5558136_bin.38.fna_00195	CDS	828				putative magnesium and cobalt transporter
Human_SRR5558136_bin.38.fna_00196	CDS	312				LSU ribosomal protein L21P
Human_SRR5558136_bin.38.fna_00197	CDS	315				hypothetical protein
Human_SRR5558136_bin.38.fna_00198	CDS	279				LSU ribosomal protein L27P
Human_SRR5558136_bin.38.fna_00199	CDS	1278				Obg family GTPase CgtA
Human_SRR5558136_bin.38.fna_00200	CDS	468				hypothetical protein
Human_SRR5558136_bin.38.fna_00201	CDS	729				hypothetical protein
Human_SRR5558136_bin.38.fna_00202	CDS	897				putative Fe-S protein PflX, of pyruvate formate lyase activating proteins 
Human_SRR5558136_bin.38.fna_00203	CDS	906				Transcriptional regulator
Human_SRR5558136_bin.38.fna_00204	CDS	162				hypothetical protein
Human_SRR5558136_bin.38.fna_00205	CDS	438				transcriptional regulator, BadM/Rrf2 family
Human_SRR5558136_bin.38.fna_00206	CDS	927				cysteine synthase A 
Human_SRR5558136_bin.38.fna_00207	CDS	2088				hypothetical protein
Human_SRR5558136_bin.38.fna_00208	CDS	990				diaminopimelate dehydrogenase 
Human_SRR5558136_bin.38.fna_00209	CDS	852				Prephenate dehydrogenase 
Human_SRR5558136_bin.38.fna_00210	CDS	1011				3-deoxy-D-arabinoheptulosonate-7-phosphate synthase 
Human_SRR5558136_bin.38.fna_00211	CDS	1236				putative flavoproteins
Human_SRR5558136_bin.38.fna_00212	CDS	1614				putative FAD-dependent dehydrogenases
Human_SRR5558136_bin.38.fna_00213	CDS	861				dimethyladenosine transferase 
Human_SRR5558136_bin.38.fna_00214	CDS	2238				Stage II sporulation protein E (SpoIIE).
Human_SRR5558136_bin.38.fna_00215	CDS	912				cysteine synthase
Human_SRR5558136_bin.38.fna_00216	CDS	1158				putative cystathionine beta/gamma-lyase
Human_SRR5558136_bin.38.fna_00217	CDS	462				quorum-sensing autoinducer 2 (AI-2), LuxS 
Human_SRR5558136_bin.38.fna_00218	CDS	2097				S-adenosylmethionine synthetase 
Human_SRR5558136_bin.38.fna_00219	CDS	930				cysteine synthase A 
Human_SRR5558136_bin.38.fna_00220	CDS	1167				aminotransferase 
Human_SRR5558136_bin.38.fna_00221	CDS	156				hypothetical protein
Human_SRR5558136_bin.38.fna_00222	CDS	1341				Coenzyme F390 synthetase 
Human_SRR5558136_bin.38.fna_00223	CDS	894				thiamine pyrophosphate TPP-binding domain-containing protein
Human_SRR5558136_bin.38.fna_00224	CDS	1161				pyruvate ferredoxin oxidoreductase, alpha subunit 
Human_SRR5558136_bin.38.fna_00225	CDS	291				pyruvate ferredoxin/flavodoxin oxidoreductase subunit delta
Human_SRR5558136_bin.38.fna_00226	CDS	528				pyruvate/ketoisovalerate oxidoreductase subunit gamma
Human_SRR5558136_bin.38.fna_00227	CDS	921				ABC transporter permease
Human_SRR5558136_bin.38.fna_00228	CDS	801				ABC transporter
Human_SRR5558136_bin.38.fna_00229	CDS	1098				putative nlpa lipoprotein
Human_SRR5558136_bin.38.fna_00230	CDS	855				cystathionine beta-lyase
Human_SRR5558136_bin.38.fna_00231	CDS	318				cystathionine beta-lyase
Human_SRR5558136_bin.38.fna_00232	CDS	675				Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain protein
Human_SRR5558136_bin.38.fna_00233	CDS	1791				ABC-type multidrug transport system, ATPase component
Human_SRR5558136_bin.38.fna_00234	CDS	288				hypothetical protein
Human_SRR5558136_bin.38.fna_00235	CDS	369				hypothetical protein
Human_SRR5558136_bin.38.fna_00236	CDS	441				GNAT family acetyltransferase
Human_SRR5558136_bin.38.fna_00237	CDS	807				acetyltransferase, GNAT family
Human_SRR5558136_bin.38.fna_00238	CDS	471				putative acetyltransferase involved in intracellular survival
Human_SRR5558136_bin.38.fna_00239	CDS	618				phosphoglycerate mutase family protein
Human_SRR5558136_bin.38.fna_00240	CDS	774				hypothetical protein
Human_SRR5558136_bin.38.fna_00241	CDS	672				AzlC family protein
Human_SRR5558136_bin.38.fna_00242	CDS	474				ABC transporter-like protein
Human_SRR5558136_bin.38.fna_00243	CDS	987				ABC transporter-like protein
Human_SRR5558136_bin.38.fna_00244	CDS	3213				carbamoyl-phosphate synthase large subunit 
Human_SRR5558136_bin.38.fna_00245	CDS	2760				beta-glucosidase 
Human_SRR5558136_bin.38.fna_00246	CDS	924				aldo/keto reductase family oxidoreductase
Human_SRR5558136_bin.38.fna_00247	CDS	1059				hypothetical protein
Human_SRR5558136_bin.38.fna_00248	CDS	1347				serine/threonine protein kinase
Human_SRR5558136_bin.38.fna_00249	CDS	783				von Willebrand factor type A
Human_SRR5558136_bin.38.fna_00250	CDS	999				hypothetical protein
Human_SRR5558136_bin.38.fna_00251	CDS	1083				diguanylate cyclase
Human_SRR5558136_bin.38.fna_00252	CDS	1518				cytidine deaminase
Human_SRR5558136_bin.38.fna_00253	CDS	1350				Na+ driven multidrug efflux pump
Human_SRR5558136_bin.38.fna_00254	CDS	2619				Dockerin type I repeat./Ricin-type beta-trefoil lectin domain.
Human_SRR5558136_bin.38.fna_00255	CDS	576				putative Xre family DNA-binding protein
Human_SRR5558136_bin.38.fna_00256	tRNA	76				tRNA-Gln(ttg)
Human_SRR5558136_bin.38.fna_00257	CDS	483				Deoxycytidylate deaminase 
Human_SRR5558136_bin.38.fna_00258	CDS	456				hypothetical protein
Human_SRR5558136_bin.38.fna_00259	CDS	633				hypothetical protein
Human_SRR5558136_bin.38.fna_00260	CDS	1746				hydrogenases, Fe-only 
Human_SRR5558136_bin.38.fna_00261	CDS	1899				NADH:ubiquinone oxidoreductase, NADH-binding (51 kD) subunit 
Human_SRR5558136_bin.38.fna_00262	CDS	498				NADH dehydrogenase (ubiquinone) 24 kDa subunit
Human_SRR5558136_bin.38.fna_00263	CDS	183				hypothetical protein
Human_SRR5558136_bin.38.fna_00264	CDS	1194				hypothetical protein
Human_SRR5558136_bin.38.fna_00265	tRNA	89				tRNA-Ser(tga)
Human_SRR5558136_bin.38.fna_00266	CDS	822				helix-hairpin-helix repeat-containing competence protein ComEA
Human_SRR5558136_bin.38.fna_00267	CDS	1479				hypothetical protein
Human_SRR5558136_bin.38.fna_00268	CDS	1065				ABC-type sugar transport systems, permease components
Human_SRR5558136_bin.38.fna_00269	CDS	891				ABC-type sugar transport system, permease component
Human_SRR5558136_bin.38.fna_00270	CDS	519				putative membrane protein
Human_SRR5558136_bin.38.fna_00271	CDS	756				Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain protein
Human_SRR5558136_bin.38.fna_00272	CDS	246				hypothetical protein
Human_SRR5558136_bin.38.fna_00273	CDS	1419				iron-only hydrogenase maturation protein HydG
Human_SRR5558136_bin.38.fna_00274	CDS	1161				Lysophospholipase L1
Human_SRR5558136_bin.38.fna_00275	CDS	2619				valyl-tRNA synthetase 
Human_SRR5558136_bin.38.fna_00276	CDS	1248				folylpolyglutamate synthase/dihydrofolate synthase 
Human_SRR5558136_bin.38.fna_00277	CDS	1092				hypothetical protein
Human_SRR5558136_bin.38.fna_00278	CDS	603				stage II sporulation protein R
Human_SRR5558136_bin.38.fna_00279	CDS	549				bacterial translation initiation factor 3 (bIF-3)
Human_SRR5558136_bin.38.fna_00280	CDS	204				LSU ribosomal protein L35P
Human_SRR5558136_bin.38.fna_00281	CDS	354				LSU ribosomal protein L20P
Human_SRR5558136_bin.38.fna_00282	CDS	789				tRNA/rRNA methyltransferase SpoU
Human_SRR5558136_bin.38.fna_00283	CDS	1215				DNA protecting protein DprA
Human_SRR5558136_bin.38.fna_00284	CDS	2079				DNA topoisomerase I 
Human_SRR5558136_bin.38.fna_00285	CDS	1329				tRNA:m(5)U-54 methyltransferase
Human_SRR5558136_bin.38.fna_00286	CDS	1005				phosphate:acyl-[acyl carrier protein] acyltransferase
Human_SRR5558136_bin.38.fna_00287	CDS	693				ribonuclease III 
Human_SRR5558136_bin.38.fna_00288	CDS	993				radical SAM protein
Human_SRR5558136_bin.38.fna_00289	CDS	3561				chromosome segregation protein SMC, common bacterial type
Human_SRR5558136_bin.38.fna_00290	CDS	981				signal recognition particle-docking protein FtsY
Human_SRR5558136_bin.38.fna_00291	CDS	585				non-canonical purine NTP pyrophosphatase, rdgB/HAM1 family 
Human_SRR5558136_bin.38.fna_00292	CDS	294				hypothetical protein
Human_SRR5558136_bin.38.fna_00293	CDS	615				nicotinate (nicotinamide) nucleotide adenylyltransferase 
Human_SRR5558136_bin.38.fna_00294	CDS	582				hypothetical protein
Human_SRR5558136_bin.38.fna_00295	CDS	1455				cell envelope-related function transcriptional attenuator common domain protein
Human_SRR5558136_bin.38.fna_00296	CDS	363				iojap-related protein
Human_SRR5558136_bin.38.fna_00297	CDS	1986				putative membrane protein
Human_SRR5558136_bin.38.fna_00298	CDS	954				Glycosyltransferases involved in cell wall biogenesis
Human_SRR5558136_bin.38.fna_00299	CDS	342				hypothetical protein
Human_SRR5558136_bin.38.fna_00300	CDS	2406				leucyl-tRNA synthetase, eubacterial and mitochondrial family 
Human_SRR5558136_bin.38.fna_00301	CDS	174				30S ribosomal protein S21
Human_SRR5558136_bin.38.fna_00302	CDS	504				HAD superfamily (subfamily IIIA) phosphatase,
Human_SRR5558136_bin.38.fna_00303	CDS	432				3-dehydroquinate dehydratase 
Human_SRR5558136_bin.38.fna_00304	CDS	1068				peptidase M24
Human_SRR5558136_bin.38.fna_00305	CDS	558				translation elongation factor P (EF-P)
Human_SRR5558136_bin.38.fna_00306	CDS	468				hypothetical protein
Human_SRR5558136_bin.38.fna_00307	CDS	2265				Transcriptional accessory protein
Human_SRR5558136_bin.38.fna_00308	CDS	684				polyribonucleotide nucleotidyltransferase 
Human_SRR5558136_bin.38.fna_00309	CDS	411				hypothetical protein
Human_SRR5558136_bin.38.fna_00310	CDS	261				hypothetical protein
Human_SRR5558136_bin.38.fna_00311	CDS	765				hypothetical protein
Human_SRR5558136_bin.38.fna_00312	CDS	1974				homocysteine S-methyltransferase
Human_SRR5558136_bin.38.fna_00313	CDS	375				B12 binding domain./Pterin binding enzyme./Homocysteine S-methyltransferase. 
Human_SRR5558136_bin.38.fna_00314	CDS	1125				Prephenate dehydratase 
Human_SRR5558136_bin.38.fna_00315	CDS	486				crossover junction endodeoxyribonuclease RuvC 
Human_SRR5558136_bin.38.fna_00316	CDS	606				Holliday junction DNA helicase RuvA
Human_SRR5558136_bin.38.fna_00317	CDS	777				SseB protein.
Human_SRR5558136_bin.38.fna_00318	CDS	1050				Holliday junction DNA helicase, RuvB subunit
Human_SRR5558136_bin.38.fna_00319	CDS	525				hypothetical protein
Human_SRR5558136_bin.38.fna_00320	CDS	1353				phosphoglucosamine mutase 
Human_SRR5558136_bin.38.fna_00321	CDS	864				hypothetical protein
Human_SRR5558136_bin.38.fna_00322	CDS	357				hypothetical protein
Human_SRR5558136_bin.38.fna_00323	CDS	855				cobalt transport protein ATP-binding subunit
