locus_tag	ftype	length_bp	gene	EC_number	COG	product
maccaque2_00032	CDS	1161				Lysophospholipase L1
maccaque2_00033	CDS	2619				valyl-tRNA synthetase 
maccaque2_00034	CDS	1248				folylpolyglutamate synthase/dihydrofolate synthase 
maccaque2_00035	CDS	1092				hypothetical protein
maccaque2_00036	CDS	603				stage II sporulation protein R
maccaque2_00037	CDS	735				bacterial translation initiation factor 3 (bIF-3)
maccaque2_00038	CDS	204				LSU ribosomal protein L35P
maccaque2_00039	CDS	354				LSU ribosomal protein L20P
maccaque2_00040	CDS	789				tRNA/rRNA methyltransferase SpoU
maccaque2_00041	CDS	1215				DNA protecting protein DprA
maccaque2_00042	CDS	2079				DNA topoisomerase I 
maccaque2_00043	CDS	1329				tRNA:m(5)U-54 methyltransferase
maccaque2_00044	CDS	1005				phosphate:acyl-[acyl carrier protein] acyltransferase
maccaque2_00045	CDS	693				ribonuclease III 
maccaque2_00046	CDS	993				radical SAM protein
maccaque2_00047	CDS	3561				chromosome segregation protein SMC, common bacterial type
maccaque2_00048	CDS	981				signal recognition particle-docking protein FtsY
maccaque2_00049	CDS	585				non-canonical purine NTP pyrophosphatase, rdgB/HAM1 family 
maccaque2_00050	CDS	294				hypothetical protein
maccaque2_00051	CDS	615				nicotinate (nicotinamide) nucleotide adenylyltransferase 
maccaque2_00052	CDS	582				hypothetical protein
maccaque2_00053	CDS	450				hypothetical protein
maccaque2_00054	CDS	603				hypothetical protein
maccaque2_00055	CDS	1140				hypothetical protein
maccaque2_00056	CDS	666				thymidylate kinase 
maccaque2_00057	CDS	2376				Endoglucanase
maccaque2_00058	CDS	2517				diguanylate phosphodiesterase
maccaque2_00059	CDS	702				Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 1
maccaque2_00060	CDS	1146				Bacterial cell division membrane protein
maccaque2_00061	CDS	1527				Mg chelatase-related protein
maccaque2_00062	tRNA	77				tRNA-Pro(cgg)
maccaque2_00063	CDS	1947				threonyl-tRNA synthetase/Ser-tRNA(Thr) hydrolase 
maccaque2_00064	CDS	1680				hypothetical protein
maccaque2_00065	CDS	549				Amidases related to nicotinamidase
maccaque2_00066	CDS	1788				Phosphoenolpyruvate carboxykinase (GTP) 
maccaque2_00067	CDS	2460				cellobiose phosphorylase 
maccaque2_00068	CDS	1008				Galactose mutarotase
maccaque2_00069	CDS	1377				Citrate synthase 
maccaque2_00070	CDS	573				GNAT family acetyltransferase 
maccaque2_00071	CDS	2427				hypothetical protein
maccaque2_00072	CDS	1491				hypothetical protein
maccaque2_00073	CDS	1056				hypothetical protein
maccaque2_00074	CDS	3324				polysaccharide lyase family 1 modular protein with two candidate pectate lyase domains
maccaque2_00075	CDS	327				hypothetical protein
maccaque2_00076	CDS	984				hypothetical protein
maccaque2_00077	CDS	864				putative of PSP1
maccaque2_00078	CDS	630				hypothetical protein
maccaque2_00079	CDS	507				16S rRNA processing protein RimM
maccaque2_00080	CDS	699				tRNA (Guanine37-N(1)-) methyltransferase 
maccaque2_00081	CDS	273				Phosphotransferase System HPr (HPr) Family protein
maccaque2_00082	CDS	1221				stage IV sporulation protein B 
maccaque2_00083	CDS	489				hypothetical protein
maccaque2_00084	CDS	921				hypothetical protein
maccaque2_00085	CDS	1608				DNA polymerase III, subunits gamma and tau 
maccaque2_00086	CDS	345				hypothetical protein
maccaque2_00087	CDS	603				recombination protein RecR
maccaque2_00088	CDS	642				amidophosphoribosyltransferase
maccaque2_00089	CDS	1401				hypothetical protein
maccaque2_00090	CDS	945				hypothetical protein
maccaque2_00091	CDS	1038				hydE; HydE 
maccaque2_00092	CDS	927				quinolinate synthetase A
maccaque2_00093	CDS	384				endoribonuclease L-PSP, putative
maccaque2_00094	CDS	1197				L-threonine ammonia-lyase 
maccaque2_00095	CDS	579				putative ATPase (AAA+ superfamily)
maccaque2_00096	tRNA	85				tRNA-Tyr(gta)
maccaque2_00097	CDS	1818				GTP-binding protein TypA/BipA
maccaque2_00098	CDS	657				type 1 dockerin
maccaque2_00099	CDS	663				hypothetical protein
maccaque2_00100	CDS	705				hypothetical protein
maccaque2_00101	CDS	861				hypothetical protein
maccaque2_00102	CDS	450				RNase HI 
maccaque2_00103	CDS	1185				cysteine desulfurase NifS 
maccaque2_00104	CDS	426				FeS cluster assembly scaffold protein NifU, Clostridium type
maccaque2_00105	CDS	756				Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain protein
maccaque2_00106	CDS	513				hypothetical protein
maccaque2_00107	CDS	1080				hypothetical protein
maccaque2_00108	CDS	777				hypothetical protein
maccaque2_00109	CDS	1587				polysaccharide biosynthesis protein
maccaque2_00110	CDS	1194				Transcriptional regulators containing a DNA-binding HTH domain and an aminotransferase domain (MocR family)and their eukaryotic orthologs
maccaque2_00111	CDS	525				hypothetical protein
maccaque2_00112	CDS	996				tryptophanyl-tRNA synthetase 
maccaque2_00113	CDS	798				MazG family protein
maccaque2_00114	CDS	276				Bacterial nucleoid DNA-binding protein
maccaque2_00115	CDS	243				hypothetical protein
maccaque2_00116	CDS	819				putative phosphohydrolases
maccaque2_00117	CDS	540				Transcriptional regulators, similar to M. xanthus CarD
maccaque2_00118	CDS	744				Sugar transferases involved in lipopolysaccharide synthesis
maccaque2_00119	CDS	1395				ABC-type sugar transport system, periplasmic component
maccaque2_00120	CDS	1005				NAD dependent epimerase/dehydratase family.
maccaque2_00121	CDS	2280				Cellulose binding domain./Glycosyl hydrolase family 9.
maccaque2_00122	CDS	2850				hypothetical protein
maccaque2_00123	CDS	579				hypothetical protein
maccaque2_00124	CDS	618				putative sporulation protein YtaF
maccaque2_00125	CDS	675				hypothetical protein
maccaque2_00126	CDS	2577				small GTP-binding protein domain protein
maccaque2_00127	CDS	1992				two component sensor kinase
maccaque2_00128	CDS	675				response regulator with CheY-like receiver domain and winged-helix DNA-binding domain protein
maccaque2_00129	CDS	849				hypothetical protein
maccaque2_00130	CDS	789				Methyltransferase domain.
maccaque2_00131	CDS	357				N-acetyltransferase GCN5
maccaque2_00132	CDS	462				acetyltransferase
maccaque2_00133	CDS	264				hypothetical protein
maccaque2_00134	tRNA	76				tRNA-Thr(ggt)
maccaque2_00135	CDS	135				hypothetical protein
maccaque2_00136	CDS	1356				hypothetical protein
maccaque2_00137	CDS	1740				ABC-type multidrug transport system, ATPase and permease components
maccaque2_00138	CDS	1680				Formate-tetrahydrofolate ligase 
maccaque2_00139	CDS	441				hypothetical protein
maccaque2_00140	CDS	693				Inactive of metal-dependent proteases, putative molecular chaperone
maccaque2_00141	CDS	435				ribose-5-phosphate isomerase 
maccaque2_00142	CDS	627				uracil phosphoribosyltransferase 
maccaque2_00143	CDS	960				ATPase
maccaque2_00144	CDS	1197				hypothetical protein
maccaque2_00145	CDS	2673				Transglutaminase-like enzymes, putative cysteine proteases
maccaque2_00146	CDS	546				hypothetical protein
maccaque2_00147	CDS	1122				carboxynorspermidine decarboxylase
maccaque2_00148	CDS	225				hypothetical protein
maccaque2_00149	CDS	1203				carboxynorspermidine dehydrogenase 
maccaque2_00150	CDS	471				acetyltransferase
maccaque2_00151	CDS	852				agmatinase 
maccaque2_00152	CDS	852				spermidine synthase 
maccaque2_00153	CDS	1446				arginine decarboxylase 
maccaque2_00154	CDS	762				speD; S-adenosylmethionine decarboxylase SpeD 
maccaque2_00155	CDS	864				Permeases of the drug/metabolite transporter (DMT) superfamily protein
maccaque2_00156	CDS	534				MarR family transcriptional regulator
maccaque2_00157	CDS	1728				ABC transporter permease/ATP-binding protein
maccaque2_00158	CDS	1896				ABC-type multidrug transport system, ATPase and permease components
maccaque2_00159	CDS	828				hypothetical protein
maccaque2_00160	CDS	915				antibiotic transport system ATP-binding protein
maccaque2_00161	CDS	774				RNA polymerase, sigma subunit, RpsG/SigG
maccaque2_00162	CDS	642				hypothetical protein
maccaque2_00163	CDS	1083				diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase 
maccaque2_00164	CDS	645				riboflavin synthase subunit alpha 
maccaque2_00165	CDS	1206				3,4-dihydroxy-2-butanone 4-phosphate synthase
maccaque2_00166	CDS	468				6,7-dimethyl-8-ribityllumazine synthase
maccaque2_00167	CDS	657				HAD-superfamily hydrolase
maccaque2_00168	CDS	1224				3-phosphoglycerate kinase 
maccaque2_00169	CDS	132				hypothetical protein
maccaque2_00170	CDS	777				triosephosphate isomerase 
maccaque2_00171	CDS	1521				phosphoglycerate mutase 
maccaque2_00172	CDS	939				radical SAM protein
maccaque2_00173	rRNA	107				5S ribosomal RNA
maccaque2_00174	CDS	1716				Phosphomannomutase 
maccaque2_00175	CDS	1275				Adenylosuccinate synthetase 
maccaque2_00176	CDS	1071				hypothetical protein
maccaque2_00177	CDS	342				recombinase
maccaque2_00178	CDS	1110				recombinase
maccaque2_00179	CDS	198				hypothetical protein
maccaque2_00180	CDS	552				hypothetical protein
maccaque2_00181	CDS	399				Site-specific recombinases, DNA invertase Pin homologs
maccaque2_00182	CDS	420				hypothetical protein
maccaque2_00183	CDS	615				hypothetical protein
maccaque2_00184	CDS	1059				CLI_3235-class bacteriocin maturation radical SAM enzyme
maccaque2_00185	CDS	1068				peptide maturation system protein
maccaque2_00186	CDS	207				hypothetical protein
maccaque2_00187	CDS	951				ABC-type multidrug transport system, ATPase and permease components
maccaque2_00188	CDS	681				Subtilase family.
maccaque2_00189	CDS	465				hypothetical protein
maccaque2_00190	CDS	1413				efflux transporter, RND family, MFP subunit
maccaque2_00191	CDS	702				macrolide export ATP-binding/permease protein MacB 2 
maccaque2_00192	CDS	1281				ABC transporter inner membrane protein
maccaque2_00193	CDS	252				polyketide synthase family protein
maccaque2_00194	CDS	1209				3-oxoacyl-(acyl-carrier-protein) synthase 
maccaque2_00195	CDS	135				hypothetical protein
maccaque2_00196	CDS	969				Lyzozyme M1 (1,4-beta-N-acetylmuramidase)
maccaque2_00197	CDS	654				hypothetical protein
maccaque2_00198	CDS	174				hypothetical protein
maccaque2_00199	CDS	1827				Excinuclease ABC subunit C
maccaque2_00200	CDS	618				hypothetical protein
maccaque2_00201	CDS	1287				phosphoribosylamine/glycine ligase 
maccaque2_00202	CDS	567				hypothetical protein
maccaque2_00203	CDS	1179				AICAR transformylase/IMP cyclohydrolase PurH (only IMP cyclohydrolase domain in Aful) 
maccaque2_00204	CDS	714				hypothetical protein
maccaque2_00205	CDS	561				hypothetical protein
maccaque2_00206	CDS	624				phosphoribosylglycinamide formyltransferase
maccaque2_00207	CDS	1035				phosphoribosylformylglycinamidine cyclo-ligase 
maccaque2_00208	CDS	1422				amidophosphoribosyltransferase 
maccaque2_00209	CDS	720				phosphoribosylaminoimidazole-succinocarboxamide synthase 
maccaque2_00210	CDS	549				phosphoribosylaminoimidazole carboxylase catalytic subunit 
maccaque2_00211	CDS	1068				hypothetical protein
maccaque2_00212	CDS	972				glycosyl transferase family protein
maccaque2_00213	CDS	174				hypothetical protein
maccaque2_00214	tRNA	75				tRNA-Glu(ttc)
maccaque2_00215	tRNA	77				tRNA-Met(cat)
maccaque2_00216	CDS	363				stage V sporulation protein AE
maccaque2_00217	CDS	981				stage V sporulation protein AD
maccaque2_00218	CDS	351				Growth inhibitor
maccaque2_00219	CDS	2616				ATPase, P-type (transporting), HAD superfamily, subfamily IC 
maccaque2_00220	CDS	807				chromosome segregation ATPase
maccaque2_00221	CDS	849				chromosome segregation DNA-binding protein
maccaque2_00222	CDS	1290				seryl-tRNA synthetase 
maccaque2_00223	CDS	834				ParB-like partition proteins
maccaque2_00224	CDS	705				16S rRNA m(7)G-527 methyltransferase 
maccaque2_00225	CDS	1890				glucose-inhibited division protein A
maccaque2_00226	CDS	1362				tRNA modification GTPase TrmE
maccaque2_00227	CDS	1059				putative RNA-binding protein
maccaque2_00228	CDS	1128				hypothetical protein
maccaque2_00229	CDS	360				ribonuclease P protein component, eubacterial 
maccaque2_00230	CDS	135				LSU ribosomal protein L34P
maccaque2_00231	CDS	189				hypothetical protein
maccaque2_00232	CDS	1359				chromosomal replication initiator protein DnaA
maccaque2_00233	CDS	1104				DNA polymerase III, beta subunit 
maccaque2_00234	CDS	213				hypothetical protein
maccaque2_00235	CDS	1146				recF protein
maccaque2_00236	CDS	261				hypothetical protein
maccaque2_00237	CDS	573				hypothetical protein
maccaque2_00238	CDS	1932				DNA gyrase subunit B 
maccaque2_00239	CDS	570				hypothetical protein
maccaque2_00240	CDS	2625				DNA gyrase subunit A 
maccaque2_00241	CDS	285				hypothetical protein
maccaque2_00242	CDS	1443				prolyl-tRNA synthetase 
maccaque2_00243	CDS	192				hypothetical protein
maccaque2_00244	CDS	402				putative ring-cleavage extradiol dioxygenase 
maccaque2_00245	CDS	1896				Molecular chaperone, HSP90 family
maccaque2_00246	CDS	804				Sugar kinases, ribokinase family
maccaque2_00247	CDS	756				Imidazole glycerol phosphate synthase cyclase subunit
maccaque2_00248	CDS	363				phosphoribosyl-AMP cyclohydrolase 
maccaque2_00249	CDS	339				phosphoribosyl-ATP pyrophosphohydrolase 
maccaque2_00250	CDS	774				hypothetical protein
maccaque2_00251	CDS	648				sporulation protein YunB
maccaque2_00252	CDS	1986				DNA ligase, NAD-dependent 
maccaque2_00253	CDS	270				glutamyl-tRNA(Gln) amidotransferase subunit C
maccaque2_00254	CDS	1461				aspartyl/glutamyl-tRNA amidotransferase subunit A 
maccaque2_00255	CDS	1482				glutamyl-tRNA(Gln) amidotransferase subunit B
maccaque2_00256	CDS	1254				putative permease
maccaque2_00257	CDS	828				Sporulation factor SpoIIGA.
maccaque2_00258	CDS	702				RNA polymerase, sigma 29 subunit, SigE
maccaque2_00259	CDS	2616				bifunctional acetaldehyde-CoA/alcohol dehydrogenase
maccaque2_00260	CDS	1611				Cell division protein FtsI/penicillin-binding protein 2 
maccaque2_00261	CDS	2643				alanyl-tRNA synthetase 
maccaque2_00262	CDS	357				Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases
maccaque2_00263	CDS	537				phosphoribosyltransferase
maccaque2_00264	CDS	2079				ComEC/Rec2-like protein
maccaque2_00265	CDS	1041				DNA polymerase III, delta subunit
maccaque2_00266	CDS	600				RNAse M5 
maccaque2_00267	CDS	1377				putative membrane protein involved in D-alanine export
maccaque2_00268	CDS	1116				hypothetical protein
maccaque2_00269	CDS	1845				alpha-1,4-glucan:alpha-1,4-glucan 6-glycosyltransferase 
maccaque2_00270	CDS	1455				glycogen/starch synthase 
maccaque2_00271	CDS	285				sporulation transcriptional regulator SpoIIID
maccaque2_00272	CDS	105				hypothetical protein
maccaque2_00273	CDS	429				iron dependent repressor
maccaque2_00274	CDS	237				ferrous iron transport protein A
maccaque2_00275	CDS	2145				putative ferrous iron transport protein B
maccaque2_00276	CDS	1023				stage II sporulation protein D
maccaque2_00277	CDS	1356				Citrate synthase 
maccaque2_00278	CDS	1302				hypothetical protein
maccaque2_00279	CDS	702				winged helix family two component transcriptional regulator
maccaque2_00280	CDS	1416				Signal transduction histidine kinase
maccaque2_00281	CDS	927				putative metal-dependent enzyme
maccaque2_00282	CDS	864				protein-(glutamine-N5) methyltransferase
maccaque2_00283	CDS	1206				RecA protein
maccaque2_00284	CDS	636				hypothetical protein
maccaque2_00285	CDS	1332				SSU ribosomal protein S12P methylthiotransferase 
maccaque2_00286	CDS	594				CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase 
maccaque2_00287	CDS	3153				putative membrane protein
maccaque2_00288	CDS	486				hypothetical protein
maccaque2_00289	CDS	1335				aspartate kinase 
maccaque2_00290	CDS	1533				GMP synthase
maccaque2_00291	CDS	492				Helix-turn-helix.
maccaque2_00292	CDS	255				hypothetical protein
maccaque2_00293	CDS	1098				Site-specific recombinase XerD
maccaque2_00294	CDS	327				hypothetical protein
maccaque2_00295	CDS	183				hypothetical protein
maccaque2_00296	CDS	618				hypothetical protein
maccaque2_00297	CDS	483				hypothetical protein
maccaque2_00298	CDS	183				hypothetical protein
maccaque2_00299	CDS	1200				plasmid recombination protein
maccaque2_00300	CDS	405				hypothetical protein
maccaque2_00301	CDS	360				putative transcriptional regulators
maccaque2_00302	CDS	1077				ecorRI; Modification methylase EcoRI 
maccaque2_00303	CDS	825				Cohesin domain.
maccaque2_00304	CDS	990				nifR3 family TIM-barrel protein
maccaque2_00305	CDS	504				GtcA family membrane protein
maccaque2_00306	CDS	1254				Hemolysins containing CBS domains
maccaque2_00307	CDS	690				ATP synthase F0 subcomplex A subunit 
maccaque2_00308	CDS	222				ATP synthase F0 subcomplex C subunit 
maccaque2_00309	CDS	549				ATP synthase, F0 subunit b 
maccaque2_00310	CDS	2097				atpA2; ATP synthase F1 subunit alpha 
maccaque2_00311	CDS	906				ATP synthase, F1 gamma subunit 
maccaque2_00312	CDS	1398				ATP synthase F1 subcomplex beta subunit 
maccaque2_00313	CDS	417				ATP synthase F1 subcomplex epsilon subunit 
maccaque2_00314	CDS	975				birA; bifunctional biotin--[acetyl-CoA-carboxylase] synthetase/biotin operon repressor 
maccaque2_00315	CDS	651				glycerophosphoryl diester phosphodiesterase
maccaque2_00316	CDS	786				hypothetical protein
maccaque2_00317	CDS	702				Phage shock protein A (IM30), suppresses sigma54-dependent transcription
maccaque2_00318	CDS	183				hypothetical protein
maccaque2_00319	CDS	687				nicotinamide mononucleotide transporter PnuC
maccaque2_00320	CDS	387				iron dependent repressor
maccaque2_00321	CDS	378				Mn-dependent transcriptional regulator
maccaque2_00322	CDS	183				hypothetical protein
maccaque2_00323	CDS	2154				feoB1; FeoB
maccaque2_00324	CDS	219				Fe2+ transport system protein A
maccaque2_00325	CDS	213				Fe2+ transport system protein A
maccaque2_00326	CDS	573				hypothetical protein
maccaque2_00327	CDS	474				hypothetical protein
maccaque2_00328	CDS	783				Metal-dependent hydrolases of the beta-lactamase superfamily I
maccaque2_00329	CDS	141				hypothetical protein
maccaque2_00330	CDS	1419				cysteinyl-tRNA synthetase 
maccaque2_00331	CDS	666				serine O-acetyltransferase
maccaque2_00332	CDS	282				hypothetical protein
maccaque2_00333	CDS	1053				D-alanyl-D-alanine carboxypeptidase
maccaque2_00334	CDS	1404				hypothetical protein
maccaque2_00335	CDS	444				Large-conductance mechanosensitive channel
maccaque2_00336	CDS	453				Acetyltransferase (GNAT) family.
maccaque2_00337	CDS	423				flavodoxin, short chain
maccaque2_00338	CDS	1767				glycerophosphoryl diester phosphodiesterase
maccaque2_00339	CDS	264				hypothetical protein
maccaque2_00340	CDS	1152				chaperone protein DnaJ
maccaque2_00341	CDS	1863				chaperone protein DnaK
maccaque2_00342	CDS	582				Molecular chaperone GrpE (heat shock protein)
maccaque2_00343	CDS	1023				heat shock gene repressor HrcA
maccaque2_00344	CDS	597				hypothetical protein
maccaque2_00345	CDS	171				4Fe-4S binding domain.
maccaque2_00346	CDS	1809				hypothetical protein
maccaque2_00347	tRNA	76				tRNA-Trp(cca)
maccaque2_00348	CDS	123				hypothetical protein
maccaque2_00349	CDS	690				hypothetical protein
maccaque2_00350	CDS	564				hypothetical protein
maccaque2_00351	CDS	1284				bifunctional folylpolyglutamate synthase/dihydrofolate synthase 
maccaque2_00352	CDS	867				Formyl transferase domain protein
maccaque2_00353	CDS	1179				seryl-tRNA synthetase
maccaque2_00354	CDS	216				acpP; acyl carrier protein
maccaque2_00355	CDS	1446				long-chain-fatty-acid CoA ligase
maccaque2_00356	CDS	2277				putative ABC-type transport system involved in lysophospholipase L1 biosynthesis, permease component
maccaque2_00357	CDS	696				ABC transporter
maccaque2_00358	CDS	891				hypothetical protein
maccaque2_00359	CDS	966				hypothetical protein
maccaque2_00360	CDS	228				acyl carrier protein
maccaque2_00361	CDS	1812				hypothetical protein
maccaque2_00362	CDS	1023				3-oxoacyl-ACP synthase III
maccaque2_00363	CDS	1899				Beta-1,4-xylanase 
maccaque2_00364	CDS	711				uridylate kinase 
maccaque2_00365	CDS	306				hypothetical protein
maccaque2_00366	CDS	2448				diguanylate cyclase/phosphodiesterase
maccaque2_00367	CDS	174				hypothetical protein
maccaque2_00368	CDS	1029				Transcriptional regulators
maccaque2_00369	CDS	531				hypothetical protein
maccaque2_00370	CDS	1938				aconitase 
maccaque2_00371	CDS	639				hypothetical protein
maccaque2_00372	CDS	1215				isocitrate dehydrogenase, NADP-dependent, eukaryotic type 
maccaque2_00373	CDS	645				Rex DNA-binding domain-containing protein
maccaque2_00374	CDS	441				Membrane protein implicated in regulation of membrane protease activity
maccaque2_00375	CDS	939				hypothetical protein
maccaque2_00376	CDS	1401				putative membrane protein involved in D-alanine export
maccaque2_00377	CDS	1416				hypothetical protein
maccaque2_00378	CDS	1812				HAD-superfamily phosphatase, subfamily IIIC/FkbH-like domain
maccaque2_00379	CDS	246				Acyl carrier protein
maccaque2_00380	CDS	777				rRNA methylase, putative, group 3 
maccaque2_00381	CDS	2517				hypothetical protein
maccaque2_00382	CDS	1572				cell envelope-related function transcriptional attenuator common domain protein
maccaque2_00383	CDS	303				hypothetical protein
maccaque2_00384	CDS	234				hypothetical protein
maccaque2_00385	CDS	954				glycoside hydrolase family protein
maccaque2_00386	CDS	783				AraC-type DNA-binding domain-containing proteins
maccaque2_00387	CDS	3093				Beta-glucanase/Beta-glucan synthetase
maccaque2_00388	CDS	780				electron transport complex, RnfABCDGE type, C subunit
maccaque2_00389	CDS	921				electron transport complex, RnfABCDGE type, D subunit
maccaque2_00390	CDS	519				putative NADH:ubiquinone oxidoreductase, subunit RnfG
maccaque2_00391	CDS	660				electron transport complex, RnfABCDGE type, E subunit
maccaque2_00392	CDS	582				electron transport complex, RnfABCDGE type, A subunit
maccaque2_00393	CDS	810				electron transport complex, RnfABCDGE type, B subunit
maccaque2_00394	CDS	1374				pyridoxal-phosphate dependent TrpB-like enzyme 
maccaque2_00395	CDS	2271				ABC-type transport system, involved in lipoprotein release, permease component
maccaque2_00396	CDS	699				ABC-type antimicrobial peptide transport system, ATPase component
maccaque2_00397	CDS	282				hypothetical protein
maccaque2_00398	CDS	879				5,10-methylenetetrahydrofolate reductase, prokaryotic form 
maccaque2_00399	CDS	876				EDD domain protein, DegV family
maccaque2_00400	CDS	495				rRNA methylase, putative, group 2 
maccaque2_00401	CDS	174				hypothetical protein
maccaque2_00402	CDS	429				hypothetical protein
maccaque2_00403	CDS	666				phosphoglycerate mutase
maccaque2_00404	CDS	912				dihydroorotate oxidase B, catalytic subunit 
maccaque2_00405	CDS	771				2-polyprenylphenol hydroxylase oxidoreductases
maccaque2_00406	CDS	3192				carbamoyl-phosphate synthase large subunit 
maccaque2_00407	CDS	1113				carbamoyl-phosphate synthase small subunit 
maccaque2_00408	CDS	924				orotidine 5'-phosphate decarboxylase, subfamily 2 
maccaque2_00409	CDS	1272				dihydroorotase 
maccaque2_00410	CDS	495				bifunctional pyrimidine regulatory protein PyrR uracil phosphoribosyltransferase 
maccaque2_00411	CDS	225				hypothetical protein
maccaque2_00412	CDS	672				tRNA (guanine-N(7)-)-methyltransferase 
maccaque2_00413	CDS	693				hypothetical protein
maccaque2_00414	CDS	336				hypothetical protein
maccaque2_00415	CDS	345				hypothetical protein
maccaque2_00416	CDS	1272				AAA ATPase
maccaque2_00417	CDS	1281				serine hydroxymethyltransferase 
maccaque2_00418	CDS	525				Shikimate kinase 
maccaque2_00419	CDS	1203				hypothetical protein
maccaque2_00420	CDS	975				ribosomal protein L11 methyltransferase 
maccaque2_00421	CDS	1695				Bacterial SH3 domain.
maccaque2_00422	CDS	2220				Transglutaminase-like enzymes, putative cysteine proteases
maccaque2_00423	CDS	1191				hypothetical protein
maccaque2_00424	CDS	930				MoxR-like ATPases 
maccaque2_00425	CDS	1431				pyruvate kinase 
maccaque2_00426	CDS	2358				ATP-dependent DNA helicase PcrA 
maccaque2_00427	CDS	1329				Na+-dependent transporters of the SNF family protein
maccaque2_00428	CDS	957				D-alanyl-D-alanine carboxypeptidase 
maccaque2_00429	CDS	1161				D-alanyl-D-alanine carboxypeptidase 
maccaque2_00430	CDS	411				ATP synthase, F1 epsilon subunit (delta in mitochondria) 
maccaque2_00431	CDS	1398				ATP synthase F1 subcomplex beta subunit 
maccaque2_00432	CDS	861				ATP synthase F1 subcomplex gamma subunit 
maccaque2_00433	CDS	1518				ATP synthase F1 subcomplex alpha subunit 
maccaque2_00434	CDS	540				ATP synthase, F1 delta subunit 
maccaque2_00435	CDS	501				ATP synthase, F0 subunit b 
maccaque2_00436	CDS	261				ATP synthase F0 subcomplex C subunit 
maccaque2_00437	CDS	750				F0F1-type ATP synthase, subunit a 
maccaque2_00438	CDS	372				ATP synthase I chain.
maccaque2_00439	CDS	930				Cohesin domain.
maccaque2_00440	CDS	690				hypothetical protein
maccaque2_00441	CDS	525				hypothetical protein
maccaque2_00442	CDS	771				tryptophan synthase, alpha chain 
maccaque2_00443	CDS	1185				tryptophan synthase, beta subunit
maccaque2_00444	CDS	603				phosphoribosylanthranilate isomerase 
maccaque2_00445	CDS	498				hypothetical protein
maccaque2_00446	CDS	195				thiamine biosynthesis protein ThiS
maccaque2_00447	CDS	636				thiamine biosynthesis protein ThiF
maccaque2_00448	CDS	774				hypothetical protein
maccaque2_00449	CDS	1254				hypothetical protein
maccaque2_00450	CDS	609				thiamine monophosphate synthase
maccaque2_00451	CDS	648				thiamine-phosphate diphosphorylase 
maccaque2_00452	CDS	738				phosphomethylpyrimidine kinase 
maccaque2_00453	CDS	1314				thiamine biosynthesis protein ThiC
maccaque2_00454	CDS	1311				transcriptional regulator with HTH domain and aminotransferase domain protein
maccaque2_00455	CDS	876				pyridoxal phosphate synthase yaaD subunit 
