locus_tag	ftype	length_bp	gene	EC_number	COG	product
maccaque5_00064	CDS	1428				amidophosphoribosyltransferase 
maccaque5_00065	CDS	582				ANTAR domain-containing protein
maccaque5_00066	CDS	1293				glutamine synthetase
maccaque5_00067	CDS	1482				glutamate synthase, NADH/NADPH small subunit
maccaque5_00068	CDS	4533				glutamate synthase 
maccaque5_00069	CDS	108				hypothetical protein
maccaque5_00070	CDS	1770				ammonium transporter
maccaque5_00071	CDS	855				diaminopimelate epimerase 
maccaque5_00072	CDS	1200				LL-diaminopimelate aminotransferase apoenzyme 
maccaque5_00073	CDS	2097				hypothetical protein
maccaque5_00074	CDS	195				thiamine biosynthesis protein ThiS
maccaque5_00075	CDS	636				thiamine biosynthesis protein ThiF
maccaque5_00076	CDS	774				hypothetical protein
maccaque5_00077	CDS	1254				hypothetical protein
maccaque5_00078	CDS	609				hypothetical protein
maccaque5_00079	CDS	648				thiamine-phosphate diphosphorylase 
maccaque5_00080	CDS	738				phosphomethylpyrimidine kinase 
maccaque5_00081	CDS	1314				thiamine biosynthesis protein ThiC
maccaque5_00082	CDS	1311				transcriptional regulator with HTH domain and aminotransferase domain protein
maccaque5_00083	CDS	876				pyridoxal phosphate synthase yaaD subunit 
maccaque5_00084	CDS	561				pyridoxal phosphate synthase yaaE subunit 
maccaque5_00085	CDS	678				RelA/SpoT domain-containing protein
maccaque5_00086	CDS	459				hypothetical protein
maccaque5_00087	CDS	210				XRE family transcriptional regulator
maccaque5_00088	CDS	1527				hypothetical protein
maccaque5_00089	CDS	231				PTS HPr component phosphorylation site.
maccaque5_00090	CDS	1377				MiaB-like tRNA modifying enzyme 
maccaque5_00091	CDS	3705				phosphoribosylformylglycinamidine synthase 
maccaque5_00092	CDS	1131				tcdC; variant TcdC
maccaque5_00093	CDS	354				hypothetical protein
maccaque5_00094	CDS	138				hypothetical protein
maccaque5_00095	CDS	435				hypothetical protein
maccaque5_00096	CDS	435				hypothetical protein
maccaque5_00097	CDS	492				hypothetical protein
maccaque5_00098	CDS	798				Isopentenyldiphosphate isomerase
maccaque5_00099	CDS	249				hypothetical protein
maccaque5_00100	CDS	1389				serine protease
maccaque5_00101	CDS	2301				hypothetical protein
maccaque5_00102	CDS	1164				putative protein involved in tellurite resistance
maccaque5_00103	CDS	582				putative proteins involved in stress response, homologs of TerZ and putative cAMP-binding protein CABP1
maccaque5_00104	CDS	582				stress protein
maccaque5_00105	CDS	591				putative proteins involved in stress response, homologs of TerZ and putative cAMP-binding protein CABP1
maccaque5_00106	CDS	1137				Cysteine sulfinate desulfinase/cysteine desulfurase 
maccaque5_00107	CDS	1179				Thiamine biosynthesis ATP pyrophosphatase
maccaque5_00108	CDS	534				putative protein (competence-and mitomycin-induced)
maccaque5_00109	CDS	1479				hypothetical protein
maccaque5_00110	CDS	951				hypothetical protein
maccaque5_00111	CDS	1182				SpoIID/LytB domain-containing protein
maccaque5_00112	CDS	435				mraZ protein
maccaque5_00113	CDS	927				S-adenosyl-methyltransferase MraW 
maccaque5_00114	CDS	510				septum formation initiator
maccaque5_00115	CDS	2499				peptidoglycan glycosyltransferase 
maccaque5_00116	CDS	1440				UDP-N-acetylmuramyl tripeptide synthetase
maccaque5_00117	CDS	1359				UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase 
maccaque5_00118	CDS	1050				phospho-N-acetylmuramoyl-pentapeptide-transferase 
maccaque5_00119	CDS	1290				Bacterial cell division membrane protein
maccaque5_00120	CDS	1152				UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
maccaque5_00121	CDS	1257				UDP-N-acetylglucosamine 1-carboxyvinyltransferase
maccaque5_00122	CDS	1047				Cell division septal protein
maccaque5_00123	CDS	1155				cell division protein FtsZ
maccaque5_00124	CDS	1446				hypothetical protein
maccaque5_00125	CDS	558				Fe-S type, tartrate/fumarate subfamily hydro-lyase subunit alpha
maccaque5_00126	CDS	606				RNA polymerase sigma factor, sigma-70 family
maccaque5_00127	CDS	276				hypothetical protein
maccaque5_00128	CDS	207				hypothetical protein
maccaque5_00129	CDS	1452				hypothetical protein
maccaque5_00130	CDS	828				methylase 
maccaque5_00131	CDS	1758				putative RNA-binding protein homologous to eukaryotic snRNP
maccaque5_00132	CDS	513				DNA-3-methyladenine glycosylase (3mg) 
maccaque5_00133	CDS	1809				beta-mannanase
maccaque5_00134	CDS	537				phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase
maccaque5_00135	CDS	744				phosphopantothenoylcysteine synthetase/decarboxylase
maccaque5_00136	CDS	1161				Lysophospholipase L1
maccaque5_00137	CDS	2619				valyl-tRNA synthetase 
maccaque5_00138	CDS	1248				folylpolyglutamate synthase/dihydrofolate synthase 
maccaque5_00139	CDS	1092				hypothetical protein
maccaque5_00140	CDS	603				stage II sporulation protein R
maccaque5_00141	CDS	549				bacterial translation initiation factor 3 (bIF-3)
maccaque5_00142	CDS	204				LSU ribosomal protein L35P
maccaque5_00143	CDS	354				LSU ribosomal protein L20P
maccaque5_00144	CDS	789				tRNA/rRNA methyltransferase SpoU
maccaque5_00145	CDS	1215				DNA protecting protein DprA
maccaque5_00146	CDS	2079				DNA topoisomerase I 
maccaque5_00147	CDS	1329				tRNA:m(5)U-54 methyltransferase
maccaque5_00148	CDS	1005				phosphate:acyl-[acyl carrier protein] acyltransferase
maccaque5_00149	CDS	693				ribonuclease III 
maccaque5_00150	CDS	993				radical SAM protein
maccaque5_00151	CDS	3561				chromosome segregation protein SMC, common bacterial type
maccaque5_00152	CDS	981				signal recognition particle-docking protein FtsY
maccaque5_00153	CDS	585				non-canonical purine NTP pyrophosphatase, rdgB/HAM1 family 
maccaque5_00154	CDS	294				hypothetical protein
maccaque5_00155	CDS	615				nicotinate (nicotinamide) nucleotide adenylyltransferase 
maccaque5_00156	CDS	582				hypothetical protein
maccaque5_00157	CDS	1455				cell envelope-related function transcriptional attenuator common domain protein
maccaque5_00158	CDS	363				iojap-related protein
maccaque5_00159	CDS	1986				putative membrane protein
maccaque5_00160	CDS	954				Glycosyltransferases involved in cell wall biogenesis
maccaque5_00161	CDS	342				hypothetical protein
maccaque5_00162	CDS	2406				leucyl-tRNA synthetase, eubacterial and mitochondrial family 
maccaque5_00163	CDS	174				30S ribosomal protein S21
maccaque5_00164	CDS	504				HAD superfamily (subfamily IIIA) phosphatase,
maccaque5_00165	CDS	432				3-dehydroquinate dehydratase 
maccaque5_00166	CDS	1068				peptidase M24
maccaque5_00167	CDS	558				translation elongation factor P (EF-P)
maccaque5_00168	CDS	468				hypothetical protein
maccaque5_00169	CDS	2265				Transcriptional accessory protein
maccaque5_00170	CDS	1794				polyribonucleotide nucleotidyltransferase 
maccaque5_00171	CDS	1359				23S rRNA m(5)U-1939 methyltransferase 
maccaque5_00172	CDS	1491				coproporphyrinogen dehydrogenase 
maccaque5_00173	CDS	618				Zn-dependent hydrolases, including glyoxylases
maccaque5_00174	CDS	2196				(p)ppGpp synthetase, RelA/SpoT family 
maccaque5_00175	CDS	2046				single-stranded-DNA-specific exonuclease RecJ 
maccaque5_00176	CDS	675				hypothetical protein
maccaque5_00177	CDS	1638				ABC transporter
maccaque5_00178	CDS	876				cobalt ABC transporter permease CbiQ
maccaque5_00179	CDS	1848				cell wall-binding protein
maccaque5_00180	CDS	936				hypothetical protein
maccaque5_00181	CDS	987				hypothetical protein
maccaque5_00182	CDS	1011				O-sialoglycoprotein endopeptidase 
maccaque5_00183	CDS	498				ribosomal-protein-alanine acetyltransferase 
maccaque5_00184	CDS	2541				DNA polymerase I 
maccaque5_00185	CDS	1020				rod shape-determining protein MreB
maccaque5_00186	CDS	2244				helicase, putative, RecD/TraA family 
maccaque5_00187	CDS	357				hypothetical protein
maccaque5_00188	CDS	2268				Cellulose binding domain./Glycosyl hydrolase family 9.
maccaque5_00189	CDS	1944				membrane protease FtsH catalytic subunit 
maccaque5_00190	CDS	534				hypoxanthine phosphoribosyltransferase 
maccaque5_00191	CDS	1347				hypothetical protein
maccaque5_00192	CDS	1356				primary replicative DNA helicase 
maccaque5_00193	CDS	447				50S ribosomal protein L9
maccaque5_00194	CDS	1947				putative signaling protein consisting of a modified GGDEF domain and a DHH domain protein
maccaque5_00195	CDS	1800				hypothetical protein
maccaque5_00196	CDS	1083				Nucleoside-diphosphate-sugar pyrophosphorylase involved in lipopolysaccharide biosynthesis/translation initiation factor 2B, gamma/epsilon subunits (eIF-2Bgamma/eIF-2Bepsilon)
maccaque5_00197	CDS	1296				amino acid carrier protein
maccaque5_00198	CDS	432				Bacterial membrane flanked domain.
maccaque5_00199	CDS	1437				hypothetical protein
maccaque5_00200	CDS	2898				hypothetical protein
maccaque5_00201	CDS	1293				multidrug ABC transporter substrate-binding protein
maccaque5_00202	CDS	1479				hypothetical protein
maccaque5_00203	CDS	1299				hypothetical protein
maccaque5_00204	CDS	1380				efflux transporter, RND family, MFP subunit
maccaque5_00205	CDS	717				hypothetical protein
maccaque5_00206	CDS	1386				radical SAM protein
maccaque5_00207	CDS	378				hypothetical protein
maccaque5_00208	CDS	402				hypothetical protein
maccaque5_00209	CDS	384				hypothetical protein
maccaque5_00210	CDS	2697				Endo-1,4-beta-xylanase 
maccaque5_00211	CDS	822				ATPases involved in chromosome partitioning
maccaque5_00212	CDS	1542				cls; cardiolipin synthetase 
maccaque5_00213	CDS	483				thioesterase superfamily protein
maccaque5_00214	CDS	1245				Collagenase 
maccaque5_00215	CDS	1473				putative periplasmic solute-binding protein
maccaque5_00216	CDS	570				5,10-methenyltetrahydrofolate synthetase 
maccaque5_00217	CDS	543				DJ-1 family protein
maccaque5_00218	CDS	891				hypothetical protein
maccaque5_00219	CDS	783				thymidylate synthase (FAD) 
maccaque5_00220	CDS	468				hypothetical protein
maccaque5_00221	CDS	663				ribulose-phosphate 3-epimerase 
maccaque5_00222	CDS	1113				putative NADH:ubiquinone oxidoreductase, subunit RnfD
maccaque5_00223	CDS	615				Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrD
maccaque5_00224	CDS	579				putative NADH:ubiquinone oxidoreductase, subunit RnfA
maccaque5_00225	CDS	1194				hypothetical protein
maccaque5_00226	CDS	960				Hpr(Ser) kinase/phosphatase 
maccaque5_00227	CDS	906				UDP-N-acetylmuramate dehydrogenase 
maccaque5_00228	CDS	873				putative P-loop-containing kinase
maccaque5_00229	CDS	930				hypothetical protein
maccaque5_00230	CDS	3432				DNA polymerase III catalytic subunit, DnaE type 
maccaque5_00231	CDS	921				hypothetical protein
maccaque5_00232	CDS	603				hypothetical protein
maccaque5_00233	CDS	807				pyrroline-5-carboxylate reductase 
maccaque5_00234	CDS	1041				6-phosphofructokinase 
maccaque5_00235	CDS	690				hypothetical protein
maccaque5_00236	CDS	375				hypothetical protein
maccaque5_00237	CDS	1029				3-deoxy-D-arabinoheptulosonate-7-phosphate synthase 
maccaque5_00238	CDS	1329				TrkH family potassium uptake protein 
maccaque5_00239	CDS	651				TrkA-N
maccaque5_00240	CDS	1209				phosphoglycerate mutase 
maccaque5_00241	CDS	2619				CotH protein.
maccaque5_00242	CDS	228				hypothetical protein
maccaque5_00243	CDS	957				ROK family protein (putative glucokinase) 
maccaque5_00244	CDS	957				mannose-6-phosphate isomerase 
maccaque5_00245	CDS	738				lysozyme
maccaque5_00246	CDS	1554				LysM domain.
maccaque5_00247	CDS	1476				stage IV sporulation protein A
maccaque5_00248	CDS	1371				putative efflux protein, MATE family
maccaque5_00249	CDS	1419				Putative virion core protein (lumpy skin disease virus)
maccaque5_00250	CDS	708				DNA repair protein radc
maccaque5_00251	CDS	687				DNA repair protein RadC
maccaque5_00252	CDS	1962				Excinuclease ABC subunit B
maccaque5_00253	CDS	684				cell division ATP-binding protein FtsE
maccaque5_00254	CDS	1086				transcriptional regulator CdaR
maccaque5_00255	CDS	1767				arginyl-tRNA synthetase 
maccaque5_00256	CDS	438				hypothetical protein
maccaque5_00257	CDS	813				glutamate racemase 
maccaque5_00258	CDS	1074				D-alanine--D-alanine ligase 
maccaque5_00259	CDS	1218				6-phosphofructokinase 
maccaque5_00260	CDS	789				HAD-superfamily hydrolase, subfamily IIB
maccaque5_00261	CDS	759				Membrane proteins related to metalloendopeptidases
maccaque5_00262	CDS	864				fructose-1,6-bisphosphate aldolase, class II, various bacterial and amitochondriate protist 
maccaque5_00263	CDS	672				hypothetical protein
maccaque5_00264	CDS	528				ribosomal subunit interface protein
maccaque5_00265	CDS	1356				Cell division protein FtsI/penicillin-binding protein 2
maccaque5_00266	CDS	1284				Bacterial cell division membrane protein
maccaque5_00267	CDS	417				FOG: FHA domain protein
maccaque5_00268	CDS	912				hypothetical protein
maccaque5_00269	CDS	813				DNA-(apurinic or apyrimidinic site) lyase 
maccaque5_00270	CDS	270				hypothetical protein
maccaque5_00271	CDS	864				AraC-type DNA-binding domain-containing proteins
maccaque5_00272	CDS	1221				UDP-glucose pyrophosphorylase 
maccaque5_00273	CDS	1740				ABC-type multidrug transport system, ATPase and permease components
maccaque5_00274	CDS	1740				ABC-type multidrug transport system, ATPase and permease components
maccaque5_00275	CDS	1680				Formate-tetrahydrofolate ligase 
maccaque5_00276	CDS	441				hypothetical protein
maccaque5_00277	CDS	693				Inactive of metal-dependent proteases, putative molecular chaperone
maccaque5_00278	CDS	435				ribose-5-phosphate isomerase 
maccaque5_00279	CDS	627				uracil phosphoribosyltransferase 
maccaque5_00280	CDS	960				ATPase
maccaque5_00281	CDS	1197				hypothetical protein
maccaque5_00282	CDS	2673				Transglutaminase-like enzymes, putative cysteine proteases
maccaque5_00283	CDS	546				hypothetical protein
maccaque5_00284	CDS	1122				carboxynorspermidine decarboxylase
maccaque5_00285	CDS	225				hypothetical protein
maccaque5_00286	CDS	1203				carboxynorspermidine dehydrogenase 
maccaque5_00287	CDS	471				acetyltransferase
maccaque5_00288	CDS	852				agmatinase 
maccaque5_00289	CDS	852				spermidine synthase 
maccaque5_00290	CDS	1446				arginine decarboxylase 
maccaque5_00291	CDS	762				speD; S-adenosylmethionine decarboxylase SpeD 
maccaque5_00292	CDS	864				Permeases of the drug/metabolite transporter (DMT) superfamily protein
maccaque5_00293	CDS	579				MarR family transcriptional regulator
maccaque5_00294	CDS	1728				ABC transporter permease/ATP-binding protein
maccaque5_00295	CDS	1896				ABC-type multidrug transport system, ATPase and permease components
maccaque5_00296	CDS	612				hypothetical protein
maccaque5_00297	CDS	1068				branched chain amino acid aminotransferase apoenzyme 
maccaque5_00298	CDS	2130				PTS system, glucose subfamily, IIA component
maccaque5_00299	CDS	951				hypothetical protein
maccaque5_00300	CDS	840				hypothetical protein
maccaque5_00301	CDS	822				cof family hydrolase
maccaque5_00302	CDS	915				ribosomal large subunit pseudouridine synthase D 
maccaque5_00303	CDS	510				lipoprotein signal peptidase 
maccaque5_00304	CDS	2775				Isoleucyl-tRNA synthetase 
maccaque5_00305	CDS	663				DivIVA domain protein
maccaque5_00306	CDS	768				hypothetical protein
maccaque5_00307	CDS	435				hypothetical protein
maccaque5_00308	CDS	705				alanine racemase domain-containing protein
maccaque5_00309	CDS	1314				hypothetical protein
maccaque5_00310	CDS	240				RNA-binding protein Hfq
maccaque5_00311	CDS	924				tRNA delta(2)-isopentenylpyrophosphate transferase
maccaque5_00312	CDS	1953				DNA mismatch repair protein MutL
maccaque5_00313	CDS	429				hypothetical protein
maccaque5_00314	CDS	2613				DNA mismatch repair protein MutS
maccaque5_00315	CDS	405				hypothetical protein
maccaque5_00316	CDS	1395				MiaB family RNA modification protein
maccaque5_00317	CDS	1113				GumN family protein
maccaque5_00318	CDS	2751				Ricin B lectin
maccaque5_00319	CDS	738				putative membrane protein
maccaque5_00320	tRNA	85				tRNA-Leu(gag)
maccaque5_00321	CDS	924				transcriptional regulator
maccaque5_00322	CDS	1266				Bacterial capsule synthesis protein PGA_cap.
maccaque5_00323	CDS	789				hypothetical protein
maccaque5_00324	CDS	1449				hypothetical protein
maccaque5_00325	CDS	2202				Ig-like domain-containing surface protein
maccaque5_00326	CDS	369				transcriptional regulator, GntR family
maccaque5_00327	CDS	927				ABC-type multidrug transport system, ATPase component
maccaque5_00328	CDS	2361				hypothetical protein
maccaque5_00329	CDS	1566				hydroxylamine reductase 
maccaque5_00330	CDS	429				50S ribosomal protein L13
maccaque5_00331	CDS	402				SSU ribosomal protein S9P
maccaque5_00332	CDS	1311				hypothetical protein
maccaque5_00333	CDS	348				hypothetical protein
maccaque5_00334	CDS	525				hypothetical protein
maccaque5_00335	CDS	1002				hypothetical protein
maccaque5_00336	CDS	1461				Bacillus/Clostridium GerA spore germination protein.
maccaque5_00337	CDS	228				hypothetical protein
maccaque5_00338	CDS	309				DNA-directed RNA polymerase specialized sigma subunit, sigma24 
maccaque5_00339	CDS	1332				Arginine/lysine/ornithine decarboxylases 
maccaque5_00340	CDS	750				ATP-dependent Clp protease proteolytic subunit ClpP 
maccaque5_00341	CDS	843				putative bacitracin resistance protein 
maccaque5_00342	CDS	2562				cell division protein FtsK
maccaque5_00343	CDS	1899				Fe-S oxidoreductase
maccaque5_00344	CDS	936				putative hydrolase (metallo-beta-lactamase superfamily)
maccaque5_00345	CDS	219				hypothetical protein
maccaque5_00346	CDS	1221				hypothetical protein
maccaque5_00347	CDS	672				cytidylate kinase 
maccaque5_00348	CDS	633				1-acyl-sn-glycerol-3-phosphate acyltransferases 
maccaque5_00349	CDS	1968				(E)-4-hydroxy-3-methyl-but-2-enyl pyrophosphate reductase (IPP and DMAPP forming) 
maccaque5_00350	CDS	579				hypothetical protein
maccaque5_00351	CDS	2241				ATPases with chaperone activity, ATP-binding subunit
maccaque5_00352	CDS	918				Colicin V production protein.
maccaque5_00353	CDS	1167				hypothetical protein
maccaque5_00354	CDS	795				pseudouridylate synthase I 
maccaque5_00355	CDS	2829				putative membrane protein
maccaque5_00356	CDS	804				ABC-type cobalt transport system, permease component CbiQ
maccaque5_00357	CDS	864				ABC transporter-like protein
maccaque5_00358	CDS	855				cobalt transport protein ATP-binding subunit
maccaque5_00359	CDS	357				hypothetical protein
maccaque5_00360	CDS	864				hypothetical protein
maccaque5_00361	CDS	1353				phosphoglucosamine mutase 
maccaque5_00362	CDS	525				hypothetical protein
maccaque5_00363	CDS	1050				Holliday junction DNA helicase, RuvB subunit
maccaque5_00364	CDS	777				SseB protein.
maccaque5_00365	CDS	606				Holliday junction DNA helicase RuvA
maccaque5_00366	CDS	486				crossover junction endodeoxyribonuclease RuvC 
maccaque5_00367	CDS	1125				Prephenate dehydratase 
maccaque5_00368	CDS	1518				recombinase
maccaque5_00369	CDS	1008				putative endonuclease
maccaque5_00370	CDS	669				transcriptional regulator, XRE family
maccaque5_00371	CDS	291				pi205; prophage pi2 protein 05
maccaque5_00372	CDS	798				Pentapeptide repeats (8 copies).
maccaque5_00373	CDS	291				pi355; anti-repressor protein
maccaque5_00374	CDS	279				hypothetical protein
maccaque5_00375	CDS	249				hypothetical protein
maccaque5_00376	CDS	360				hypothetical protein
maccaque5_00377	CDS	1278				hypothetical protein
maccaque5_00378	CDS	969				hypothetical protein
maccaque5_00379	CDS	594				Siphovirus Gp157.
maccaque5_00380	CDS	813				hypothetical protein
maccaque5_00381	CDS	1359				DNA or RNA helicases of superfamily II
maccaque5_00382	CDS	315				phage protein
maccaque5_00383	CDS	558				hypothetical protein
maccaque5_00384	CDS	2343				hypothetical protein
maccaque5_00385	CDS	432				hypothetical protein
maccaque5_00386	CDS	486				hypothetical protein
maccaque5_00387	CDS	426				hypothetical protein
maccaque5_00388	CDS	1236				phage terminase, large subunit, PBSX family
maccaque5_00389	CDS	1344				Phage portal protein, SPP1 Gp6-like.
maccaque5_00390	CDS	1659				Phage minor capsid protein 2.
maccaque5_00391	CDS	147				hypothetical protein
maccaque5_00392	CDS	519				Phage minor structural protein GP20.
maccaque5_00393	CDS	858				hypothetical protein
maccaque5_00394	CDS	474				hypothetical protein
maccaque5_00395	CDS	285				hypothetical protein
maccaque5_00396	CDS	420				hypothetical protein
maccaque5_00397	CDS	336				hypothetical protein
maccaque5_00398	CDS	414				Phage major tail protein 2.
maccaque5_00399	CDS	390				hypothetical protein
maccaque5_00400	CDS	234				hypothetical protein
maccaque5_00401	CDS	2772				phage-like protein
maccaque5_00402	CDS	366				hypothetical protein
maccaque5_00403	CDS	171				hypothetical protein
maccaque5_00404	CDS	900				hypothetical protein
maccaque5_00405	CDS	1725				hypothetical protein
maccaque5_00406	CDS	918				hypothetical protein
maccaque5_00407	CDS	330				hypothetical protein
maccaque5_00408	CDS	201				hypothetical protein
maccaque5_00409	CDS	867				hypothetical protein
maccaque5_00410	CDS	174				hypothetical protein
maccaque5_00411	CDS	405				toxin secretion/phage lysis holin
maccaque5_00412	CDS	771				peptidase M15A
maccaque5_00413	CDS	453				hypothetical protein
maccaque5_00414	CDS	450				putative phage-associated protein
maccaque5_00415	CDS	1230				argininosuccinate synthase 
maccaque5_00416	CDS	744				MerR family transcriptional regulator
maccaque5_00417	CDS	1098				peptidase M15B and M15C DD-carboxypeptidase VanY/endolysin
maccaque5_00418	CDS	1578				sulfate transporter
maccaque5_00419	CDS	561				putative membrane protein
maccaque5_00420	CDS	1590				hypothetical protein
maccaque5_00421	CDS	1305				O-acetylhomoserine sulfhydrolase 
maccaque5_00422	CDS	1332				Lysophospholipase L1
maccaque5_00423	CDS	585				Transcriptional regulator
maccaque5_00424	CDS	222				hypothetical protein
maccaque5_00425	CDS	267				hypothetical protein
maccaque5_00426	CDS	474				transposase IS4 family protein
maccaque5_00427	CDS	240				transposase IS4 family protein
maccaque5_00428	CDS	1164				Signal transduction histidine kinase
maccaque5_00429	CDS	678				Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain protein
maccaque5_00430	CDS	144				hypothetical protein
maccaque5_00431	CDS	924				hypothetical protein
maccaque5_00432	CDS	885				Peroxiredoxin
maccaque5_00433	CDS	375				hypothetical protein
maccaque5_00434	CDS	384				hypothetical protein
maccaque5_00435	CDS	165				hypothetical protein
maccaque5_00436	CDS	699				hypothetical protein
maccaque5_00437	CDS	645				hypothetical protein
maccaque5_00438	CDS	1206				hypothetical protein
maccaque5_00439	CDS	639				transposon Tn21 resolvase
maccaque5_00440	CDS	666				hypothetical protein
maccaque5_00441	CDS	354				hypothetical protein
maccaque5_00442	CDS	279				hypothetical protein
maccaque5_00443	CDS	228				helix-turn-helix domain-containing protein
maccaque5_00444	CDS	1815				hypothetical protein
maccaque5_00445	CDS	4263				hypothetical protein
maccaque5_00446	CDS	978				hypothetical protein
maccaque5_00447	CDS	195				hypothetical protein
maccaque5_00448	CDS	1074				Site-specific recombinase XerD
maccaque5_00449	CDS	348				hypothetical protein
maccaque5_00450	CDS	693				hypothetical protein
maccaque5_00451	CDS	321				hypothetical protein
maccaque5_00452	CDS	216				hypothetical protein
maccaque5_00453	CDS	639				hypothetical protein
maccaque5_00454	CDS	1938				aconitase 
maccaque5_00455	CDS	531				hypothetical protein
maccaque5_00456	CDS	1029				Transcriptional regulators
maccaque5_00457	CDS	174				hypothetical protein
maccaque5_00458	CDS	2448				diguanylate cyclase/phosphodiesterase
maccaque5_00459	CDS	306				hypothetical protein
maccaque5_00460	CDS	711				uridylate kinase 
maccaque5_00461	CDS	555				ribosome recycling factor
maccaque5_00462	CDS	738				Undecaprenyl pyrophosphate synthetase 
maccaque5_00463	CDS	867				CDP-diglyceride synthetase 
maccaque5_00464	CDS	864				hypothetical protein
maccaque5_00465	CDS	1140				1-deoxy-D-xylulose 5-phosphate reductoisomerase 
maccaque5_00466	CDS	1062				RIP metalloprotease RseP
maccaque5_00467	CDS	1038				1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase
maccaque5_00468	CDS	4326				DNA polymerase III catalytic subunit, PolC type 
maccaque5_00469	CDS	1197				ATP phosphoribosyltransferase, regulatory subunit
maccaque5_00470	CDS	639				ATP phosphoribosyltransferase catalytic subunit 
maccaque5_00471	CDS	1293				histidinol dehydrogenase 
