locus_tag	ftype	length_bp	gene	EC_number	COG	product
Rumen_CACYST01.fna_00043	CDS	918				hypothetical protein
Rumen_CACYST01.fna_00044	CDS	3438				DNA polymerase III catalytic subunit, DnaE type 
Rumen_CACYST01.fna_00045	CDS	258				hypothetical protein
Rumen_CACYST01.fna_00046	CDS	330				hypothetical protein
Rumen_CACYST01.fna_00047	CDS	864				fructose-1,6-bisphosphate aldolase 
Rumen_CACYST01.fna_00048	CDS	846				VanW family protein
Rumen_CACYST01.fna_00049	CDS	2274				Cell division protein FtsI/penicillin-binding protein 2
Rumen_CACYST01.fna_00050	CDS	579				rod shape-determining protein MreD.
Rumen_CACYST01.fna_00051	CDS	867				rod shape-determining protein MreC
Rumen_CACYST01.fna_00052	CDS	1017				rod shape-determining protein MreB
Rumen_CACYST01.fna_00053	CDS	261				hypothetical protein
Rumen_CACYST01.fna_00054	CDS	438				deoxyuridine 5'-triphosphate nucleotidohydrolase 
Rumen_CACYST01.fna_00055	CDS	2034				Collagenase 
Rumen_CACYST01.fna_00056	CDS	363				Cell division protein ZapA.
Rumen_CACYST01.fna_00057	CDS	387				hypothetical protein
Rumen_CACYST01.fna_00058	CDS	582				LexA family transcriptional repressor
Rumen_CACYST01.fna_00059	CDS	1353				UDP-N-acetylmuramate--L-alanine ligase 
Rumen_CACYST01.fna_00060	CDS	309				putative protein, involved in the regulation of septum location
Rumen_CACYST01.fna_00061	CDS	537				NTP pyrophosphohydrolases including oxidative damage repair enzymes 
Rumen_CACYST01.fna_00062	CDS	2517				Bacterial membrane protein YfhO.
Rumen_CACYST01.fna_00063	CDS	1131				Cysteine sulfinate desulfinase/cysteine desulfurase 
Rumen_CACYST01.fna_00064	CDS	519				hypothetical protein
Rumen_CACYST01.fna_00065	CDS	1179				Thiamine biosynthesis ATP pyrophosphatase
Rumen_CACYST01.fna_00066	CDS	537				putative protein (competence-and mitomycin-induced)
Rumen_CACYST01.fna_00067	CDS	1701				hypothetical protein
Rumen_CACYST01.fna_00068	CDS	984				hypothetical protein
Rumen_CACYST01.fna_00069	CDS	1296				SpoIID/LytB domain protein
Rumen_CACYST01.fna_00070	CDS	432				mraZ protein
Rumen_CACYST01.fna_00071	CDS	942				S-adenosyl-methyltransferase MraW 
Rumen_CACYST01.fna_00072	CDS	501				septum formation initiator
Rumen_CACYST01.fna_00073	CDS	2490				peptidoglycan glycosyltransferase 
Rumen_CACYST01.fna_00074	CDS	1440				UDP-N-acetylmuramyl tripeptide synthetase
Rumen_CACYST01.fna_00075	CDS	1038				phospho-N-acetylmuramoyl-pentapeptide-transferase 
Rumen_CACYST01.fna_00076	CDS	1281				cell cycle protein
Rumen_CACYST01.fna_00077	CDS	1143				UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
Rumen_CACYST01.fna_00078	CDS	879				hypothetical protein
Rumen_CACYST01.fna_00079	CDS	1260				UDP-N-acetylglucosamine 1-carboxyvinyltransferase
Rumen_CACYST01.fna_00080	CDS	1092				Cell division septal protein
Rumen_CACYST01.fna_00081	CDS	1134				cell division protein FtsZ
Rumen_CACYST01.fna_00082	CDS	1539				hypothetical protein
Rumen_CACYST01.fna_00083	CDS	591				RNA polymerase sigma factor, sigma-70 family
Rumen_CACYST01.fna_00084	CDS	276				hypothetical protein
Rumen_CACYST01.fna_00085	CDS	135				hypothetical protein
Rumen_CACYST01.fna_00086	CDS	675				hypothetical protein
Rumen_CACYST01.fna_00087	CDS	813				hypothetical protein
Rumen_CACYST01.fna_00088	CDS	675				leucine-rich repeat-containing protein
Rumen_CACYST01.fna_00089	CDS	1824				GTP-binding protein TypA/BipA
Rumen_CACYST01.fna_00090	CDS	624				hypothetical protein
Rumen_CACYST01.fna_00091	CDS	543				hypothetical protein
Rumen_CACYST01.fna_00092	CDS	543				hypothetical protein
Rumen_CACYST01.fna_00093	CDS	534				hypothetical protein
Rumen_CACYST01.fna_00094	tRNA	86				tRNA-Tyr(gta)
Rumen_CACYST01.fna_00095	tRNA	76				tRNA-Thr(tgt)
Rumen_CACYST01.fna_00096	tRNA	77				tRNA-Pro(tgg)
Rumen_CACYST01.fna_00097	CDS	288				hypothetical protein
Rumen_CACYST01.fna_00098	CDS	726				RNA methyltransferase, RsmE family 
Rumen_CACYST01.fna_00099	CDS	1188				hypothetical protein
Rumen_CACYST01.fna_00100	CDS	1404				hypothetical protein
Rumen_CACYST01.fna_00101	CDS	2550				cellulase 
Rumen_CACYST01.fna_00102	CDS	2661				Glycosyl hydrolase family 9.
Rumen_CACYST01.fna_00103	CDS	258				protein translocase, SecG subunit
Rumen_CACYST01.fna_00104	CDS	2172				ribonuclease R 
Rumen_CACYST01.fna_00105	CDS	804				hypothetical protein
Rumen_CACYST01.fna_00106	CDS	1797				Na+/phosphate symporter
Rumen_CACYST01.fna_00107	CDS	1599				hypothetical protein
Rumen_CACYST01.fna_00108	CDS	1386				phosphoglucosamine mutase 
Rumen_CACYST01.fna_00109	CDS	3615				putative membrane protein
Rumen_CACYST01.fna_00110	CDS	1089				hypothetical protein
Rumen_CACYST01.fna_00111	CDS	495				CarD family transcriptional regulator
Rumen_CACYST01.fna_00112	CDS	2298				cellulase 
Rumen_CACYST01.fna_00113	CDS	717				Capsular polysaccharide biosynthesis protein
Rumen_CACYST01.fna_00114	CDS	1944				capsular polysaccharide biosynthesis protein
Rumen_CACYST01.fna_00115	CDS	1038				hypothetical protein
Rumen_CACYST01.fna_00116	CDS	2340				Ig-like domain-containing surface protein
Rumen_CACYST01.fna_00117	CDS	1518				hypothetical protein
Rumen_CACYST01.fna_00118	CDS	1245				hypothetical protein
Rumen_CACYST01.fna_00119	CDS	2418				hypothetical protein
Rumen_CACYST01.fna_00120	CDS	726				ABC transporter ATP-binding protein
Rumen_CACYST01.fna_00121	CDS	1395				hypothetical protein
Rumen_CACYST01.fna_00122	CDS	681				Two-component system response regulator
Rumen_CACYST01.fna_00123	CDS	1317				hypothetical protein
Rumen_CACYST01.fna_00124	CDS	201				hypothetical protein
Rumen_CACYST01.fna_00125	CDS	879				hypothetical protein
Rumen_CACYST01.fna_00126	CDS	660				hypothetical protein
Rumen_CACYST01.fna_00127	CDS	333				PadR-like family transcriptional regulator
Rumen_CACYST01.fna_00128	CDS	2223				mannan endo-1,4-beta-mannosidase 
Rumen_CACYST01.fna_00129	CDS	447				ECF subfamily RNA polymerase sigma-24 factor
Rumen_CACYST01.fna_00130	CDS	822				O-methyltransferase domain-containing protein
Rumen_CACYST01.fna_00131	CDS	1995				hypothetical protein
Rumen_CACYST01.fna_00132	CDS	648				RNA polymerase, sigma-24 subunit, ECF subfamily
Rumen_CACYST01.fna_00133	CDS	1926				proteinase inhibitor I4 serpin
Rumen_CACYST01.fna_00134	CDS	786				aminoglycoside phosphotransferase
Rumen_CACYST01.fna_00135	CDS	966				peptidase M15B and M15C DD-carboxypeptidase VanY/endolysin
Rumen_CACYST01.fna_00136	CDS	429				acetyltransferase
Rumen_CACYST01.fna_00137	CDS	474				hypothetical protein
Rumen_CACYST01.fna_00138	CDS	549				GCN5-related N-acetyltransferase
Rumen_CACYST01.fna_00139	CDS	543				GNAT family acetyltransferase 
Rumen_CACYST01.fna_00140	CDS	555				RNA polymerase sigma factor, sigma-70 family
Rumen_CACYST01.fna_00141	CDS	2259				mannan endo-1,4-beta-mannosidase 
Rumen_CACYST01.fna_00142	CDS	1407				forkhead-associated protein
Rumen_CACYST01.fna_00143	CDS	780				protein serine/threonine phosphatase
Rumen_CACYST01.fna_00144	CDS	1701				Serine/threonine protein kinase 
Rumen_CACYST01.fna_00145	CDS	402				hypothetical protein
Rumen_CACYST01.fna_00146	CDS	942				hypothetical protein
Rumen_CACYST01.fna_00147	CDS	5685				hypothetical protein
Rumen_CACYST01.fna_00148	CDS	957				hypothetical protein
Rumen_CACYST01.fna_00149	CDS	426				6-pyruvoyl-tetrahydropterin synthase
Rumen_CACYST01.fna_00150	CDS	660				Organic radical activating enzymes
Rumen_CACYST01.fna_00151	CDS	570				GTP cyclohydrolase I 
Rumen_CACYST01.fna_00152	CDS	687				exsB protein
Rumen_CACYST01.fna_00153	CDS	498				7-cyano-7-deazaguanine reductase 
Rumen_CACYST01.fna_00154	CDS	192				transcriptional regulator, ArgR family
Rumen_CACYST01.fna_00155	CDS	1662				DNA repair protein RecN
Rumen_CACYST01.fna_00156	CDS	537				Fructose-2,6-bisphosphatase 
Rumen_CACYST01.fna_00157	CDS	1971				beta-galactosidase 
Rumen_CACYST01.fna_00158	CDS	435				D-tyrosyl-tRNA(Tyr) deacylase 
Rumen_CACYST01.fna_00159	CDS	1605				Cell division protein FtsI/penicillin-binding protein 2 
Rumen_CACYST01.fna_00160	CDS	2631				alanyl-tRNA synthetase 
Rumen_CACYST01.fna_00161	CDS	354				Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases
Rumen_CACYST01.fna_00162	CDS	540				phosphoribosyltransferase
Rumen_CACYST01.fna_00163	CDS	2046				ComEC/Rec2-like protein
Rumen_CACYST01.fna_00164	CDS	1083				DNA polymerase III, delta subunit
Rumen_CACYST01.fna_00165	CDS	600				RNAse M5 
Rumen_CACYST01.fna_00166	CDS	1380				putative membrane protein involved in D-alanine export
Rumen_CACYST01.fna_00167	CDS	1131				hypothetical protein
Rumen_CACYST01.fna_00168	CDS	783				Short-chain dehydrogenases of various substrate specificities
Rumen_CACYST01.fna_00169	CDS	540				hypothetical protein
Rumen_CACYST01.fna_00170	CDS	678				5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase 
Rumen_CACYST01.fna_00171	CDS	912				hypothetical protein
Rumen_CACYST01.fna_00172	CDS	1590				SSS sodium solute transporter superfamily protein
Rumen_CACYST01.fna_00173	CDS	1764				glycoside hydrolase
Rumen_CACYST01.fna_00174	tRNA	85				tRNA-Leu(taa)
Rumen_CACYST01.fna_00175	tRNA	77				tRNA-Pro(cgg)
Rumen_CACYST01.fna_00176	CDS	2367				peptidase C11 clostripain
Rumen_CACYST01.fna_00177	CDS	2751				Ricin B lectin
Rumen_CACYST01.fna_00178	CDS	1035				Cobalamin biosynthesis protein CbiK, Co2+ chelatase 
Rumen_CACYST01.fna_00179	CDS	921				hypothetical protein
Rumen_CACYST01.fna_00180	CDS	1116				ABC-type Fe3+-hydroxamate transport system, periplasmic component
Rumen_CACYST01.fna_00181	CDS	981				ABC-type Fe3+-siderophore transport system, permease component
Rumen_CACYST01.fna_00182	CDS	1110				ferric enterobactin transport ATP-binding protein fepC
Rumen_CACYST01.fna_00183	CDS	948				hypothetical protein
Rumen_CACYST01.fna_00184	CDS	207				hypothetical protein
Rumen_CACYST01.fna_00185	CDS	669				winged helix family two component transcriptional regulator
Rumen_CACYST01.fna_00186	CDS	1005				integral membrane sensor signal transduction histidine kinase
Rumen_CACYST01.fna_00187	CDS	684				ABC transporter
Rumen_CACYST01.fna_00188	CDS	2763				hypothetical protein
Rumen_CACYST01.fna_00189	CDS	606				hypothetical protein
Rumen_CACYST01.fna_00190	CDS	1323				hypothetical protein
Rumen_CACYST01.fna_00191	CDS	390				Response regulator (CheY-like recever domain and HTH DNA-binding domain)
Rumen_CACYST01.fna_00192	CDS	564				hypothetical protein
Rumen_CACYST01.fna_00193	CDS	2706				CotH protein.
Rumen_CACYST01.fna_00194	CDS	2682				hypothetical protein
Rumen_CACYST01.fna_00195	CDS	315				hypothetical protein
Rumen_CACYST01.fna_00196	CDS	2697				hypothetical protein
Rumen_CACYST01.fna_00197	CDS	978				Putative GTPases (G3E family)
Rumen_CACYST01.fna_00198	CDS	384				hypothetical protein
Rumen_CACYST01.fna_00199	CDS	375				C_GCAxxG_C_C family protein
Rumen_CACYST01.fna_00200	CDS	516				sigV; DNA-directed RNA polymerase specialized sigma subunit
Rumen_CACYST01.fna_00201	CDS	1743				hypothetical protein
Rumen_CACYST01.fna_00202	CDS	1992				methionyl-tRNA synthetase 
Rumen_CACYST01.fna_00203	CDS	909				amino acid ABC transporter substrate-binding protein
Rumen_CACYST01.fna_00204	CDS	2052				hypothetical protein
Rumen_CACYST01.fna_00205	CDS	765				ABC transporter-like protein
Rumen_CACYST01.fna_00206	CDS	222				hypothetical protein
Rumen_CACYST01.fna_00207	CDS	1017				integral membrane sensor signal transduction histidine kinase
Rumen_CACYST01.fna_00208	CDS	663				winged helix family two component transcriptional regulator
Rumen_CACYST01.fna_00209	CDS	912				putative esterase of the alpha-beta hydrolase superfamily protein
Rumen_CACYST01.fna_00210	CDS	1503				hypothetical protein
Rumen_CACYST01.fna_00211	CDS	1215				hypothetical protein
Rumen_CACYST01.fna_00212	CDS	723				hypothetical protein
Rumen_CACYST01.fna_00213	CDS	1419				amino acid carrier protein
Rumen_CACYST01.fna_00214	CDS	1692				sulfate transporter
Rumen_CACYST01.fna_00215	CDS	1239				alpha/beta hydrolase fold protein
Rumen_CACYST01.fna_00216	CDS	1227				hypothetical protein
Rumen_CACYST01.fna_00217	CDS	324				hypothetical protein
Rumen_CACYST01.fna_00218	CDS	1161				Putative stage IV sporulation protein YqfD.
Rumen_CACYST01.fna_00219	CDS	312				YabP family.
Rumen_CACYST01.fna_00220	CDS	1119				nucleoside recognition domain-containing protein
Rumen_CACYST01.fna_00221	CDS	273				chaperonin Cpn10
Rumen_CACYST01.fna_00222	CDS	1623				chaperonin GroL
Rumen_CACYST01.fna_00223	CDS	1608				ATPase components of ABC transporters with duplicated ATPase domains
Rumen_CACYST01.fna_00224	CDS	1302				hypothetical protein
Rumen_CACYST01.fna_00225	CDS	186				LSU ribosomal protein L32P
Rumen_CACYST01.fna_00226	CDS	462				hypothetical protein
Rumen_CACYST01.fna_00227	CDS	408				hypothetical protein
Rumen_CACYST01.fna_00228	CDS	1335				glucose-6-phosphate isomerase 
Rumen_CACYST01.fna_00229	CDS	1140				D-alanyl-D-alanine carboxypeptidase 
Rumen_CACYST01.fna_00230	CDS	972				D-alanyl-D-alanine carboxypeptidase 
Rumen_CACYST01.fna_00231	CDS	1074				D-alanyl-D-alanine carboxypeptidase 
Rumen_CACYST01.fna_00232	CDS	3639				recombination helicase AddA, Firmicutes type 
Rumen_CACYST01.fna_00233	CDS	3336				ATP-dependent nuclease, subunit B
Rumen_CACYST01.fna_00234	CDS	1620				Lyzozyme M1 (1,4-beta-N-acetylmuramidase)
Rumen_CACYST01.fna_00235	CDS	951				pseudouridine synthase, RluA family 
Rumen_CACYST01.fna_00236	CDS	852				Prephenate dehydrogenase 
Rumen_CACYST01.fna_00237	CDS	969				N-acetylmuramoyl-L-alanine amidase
Rumen_CACYST01.fna_00238	CDS	1422				D-alanyl-D-alanine carboxypeptidase 
Rumen_CACYST01.fna_00239	CDS	747				hypothetical protein
Rumen_CACYST01.fna_00240	CDS	525				Tryptophan-rich sensory protein (mitochondrial benzodiazepine receptor )
Rumen_CACYST01.fna_00241	CDS	774				deoxyribonuclease TatD
Rumen_CACYST01.fna_00242	CDS	636				thiamine-phosphate pyrophosphorylase
Rumen_CACYST01.fna_00243	CDS	609				thiamine monophosphate synthase
Rumen_CACYST01.fna_00244	CDS	1254				hypothetical protein
Rumen_CACYST01.fna_00245	CDS	483				Acetyltransferases 
Rumen_CACYST01.fna_00246	CDS	771				thiazole biosynthesis family protein
Rumen_CACYST01.fna_00247	CDS	639				thiamine biosynthesis protein ThiF
Rumen_CACYST01.fna_00248	CDS	195				thiamine biosynthesis protein ThiS
Rumen_CACYST01.fna_00249	CDS	873				histidine kinase
Rumen_CACYST01.fna_00250	CDS	729				hypothetical protein
Rumen_CACYST01.fna_00251	CDS	840				hypothetical protein
Rumen_CACYST01.fna_00252	CDS	861				hypothetical protein
Rumen_CACYST01.fna_00253	CDS	915				ABC transporter-like protein
Rumen_CACYST01.fna_00254	CDS	660				hypothetical protein
Rumen_CACYST01.fna_00255	CDS	864				DNA repair photolyase
Rumen_CACYST01.fna_00256	tRNA	85				tRNA-Leu(cag)
Rumen_CACYST01.fna_00257	CDS	486				ECF subfamily RNA polymerase sigma-24 subunit
Rumen_CACYST01.fna_00258	CDS	783				hypothetical protein
Rumen_CACYST01.fna_00259	CDS	450				electron transport complex, RnfABCDGE type, B subunit
Rumen_CACYST01.fna_00260	CDS	579				electron transport complex, RnfABCDGE type, A subunit
Rumen_CACYST01.fna_00261	CDS	675				electron transport complex, RnfABCDGE type, E subunit
Rumen_CACYST01.fna_00262	CDS	528				putative NADH:ubiquinone oxidoreductase, subunit RnfG
Rumen_CACYST01.fna_00263	CDS	1578				spore coat protein CotH
Rumen_CACYST01.fna_00264	CDS	1008				putative kinase related to galactokinase and mevalonate kinase
Rumen_CACYST01.fna_00265	CDS	1317				histidinol-phosphate phosphatase family domain/HAD-superfamily hydrolase, subfamily IIIA 
Rumen_CACYST01.fna_00266	CDS	645				Phosphoheptose isomerase 
Rumen_CACYST01.fna_00267	CDS	1203				adenosylmethionine-8-amino-7-oxononanoate aminotransferase
Rumen_CACYST01.fna_00268	CDS	687				dethiobiotin synthase 
Rumen_CACYST01.fna_00269	CDS	972				biotin synthase 
Rumen_CACYST01.fna_00270	CDS	552				BioY protein
Rumen_CACYST01.fna_00271	CDS	510				hypothetical protein
Rumen_CACYST01.fna_00272	CDS	792				type 11 methyltransferase
Rumen_CACYST01.fna_00273	CDS	885				AraC family transcriptional regulator
Rumen_CACYST01.fna_00274	CDS	306				hypothetical protein
Rumen_CACYST01.fna_00275	CDS	2088				heavy metal translocating P-type ATPase
Rumen_CACYST01.fna_00276	CDS	1302				enolase 
Rumen_CACYST01.fna_00277	CDS	279				hypothetical protein
Rumen_CACYST01.fna_00278	CDS	585				hypothetical protein
Rumen_CACYST01.fna_00279	CDS	405				flavodoxin
Rumen_CACYST01.fna_00280	CDS	1497				hypothetical protein
Rumen_CACYST01.fna_00281	CDS	1425				FMN-binding domain-containing protein
Rumen_CACYST01.fna_00282	CDS	171				hypothetical protein
Rumen_CACYST01.fna_00283	CDS	2448				ferrous iron transporter FeoB
Rumen_CACYST01.fna_00284	CDS	222				Fe2+ transport system protein A
Rumen_CACYST01.fna_00285	CDS	213				ferrous iron transport protein A
Rumen_CACYST01.fna_00286	CDS	717				ABC-type antimicrobial peptide transport system, ATPase component
Rumen_CACYST01.fna_00287	CDS	2775				ABC-type transport system, involved in lipoprotein release, permease component
Rumen_CACYST01.fna_00288	CDS	897				helix-turn-helix domain-containing protein
Rumen_CACYST01.fna_00289	CDS	2373				hypothetical protein
Rumen_CACYST01.fna_00290	CDS	933				hypothetical protein
Rumen_CACYST01.fna_00291	CDS	579				hypothetical protein
Rumen_CACYST01.fna_00292	CDS	555				ECF subfamily RNA polymerase sigma-24 factor
Rumen_CACYST01.fna_00293	CDS	2580				hypothetical protein
Rumen_CACYST01.fna_00294	CDS	3189				Beta-glucanase/Beta-glucan synthetase
Rumen_CACYST01.fna_00295	CDS	627				ABC transporter permease
Rumen_CACYST01.fna_00296	CDS	1185				multidrug family ABC transporter permease
Rumen_CACYST01.fna_00297	CDS	942				ABC transporter ATP-binding protein
Rumen_CACYST01.fna_00298	CDS	1065				Integral membrane sensor signal transduction histidine kinase
Rumen_CACYST01.fna_00299	CDS	672				two-component response regulator
Rumen_CACYST01.fna_00300	CDS	870				hypothetical protein
Rumen_CACYST01.fna_00301	CDS	2325				ATP-binding cassette subfamily B protein
Rumen_CACYST01.fna_00302	CDS	1848				ABC-type multidrug transport system, ATPase and permease components
Rumen_CACYST01.fna_00303	CDS	534				hypothetical protein
Rumen_CACYST01.fna_00304	CDS	975				ion transport protein
Rumen_CACYST01.fna_00305	CDS	1425				deoxyguanosinetriphosphate triphosphohydrolase, putative 
Rumen_CACYST01.fna_00306	CDS	708				sfsA; sugar fermentation stimulation protein
Rumen_CACYST01.fna_00307	CDS	1644				hypothetical protein
Rumen_CACYST01.fna_00308	CDS	795				AraC-type DNA-binding domain-containing proteins
Rumen_CACYST01.fna_00309	CDS	1365				putative efflux protein, MATE family
Rumen_CACYST01.fna_00310	CDS	1509				hypothetical protein
Rumen_CACYST01.fna_00311	CDS	678				ECF subfamily RNA polymerase sigma-24 subunit
Rumen_CACYST01.fna_00312	CDS	699				hypothetical protein
Rumen_CACYST01.fna_00313	CDS	1011				aspartate/ammonia ligase 
Rumen_CACYST01.fna_00314	CDS	741				peptidase S8 and S53 subtilisin kexin sedolisin
Rumen_CACYST01.fna_00315	CDS	1371				asparaginyl-tRNA synthetase
Rumen_CACYST01.fna_00316	CDS	1416				hypothetical protein
Rumen_CACYST01.fna_00317	CDS	2001				hypothetical protein 
Rumen_CACYST01.fna_00318	CDS	3294				hypothetical protein
Rumen_CACYST01.fna_00319	CDS	1137				exonuclease SbcD
Rumen_CACYST01.fna_00320	CDS	855				hypothetical protein
Rumen_CACYST01.fna_00321	CDS	1062				hypothetical protein
Rumen_CACYST01.fna_00322	CDS	477				RNA polymerase sigma factor, sigma-70 family
Rumen_CACYST01.fna_00323	CDS	168				hypothetical protein
Rumen_CACYST01.fna_00324	CDS	1206				hypothetical protein
Rumen_CACYST01.fna_00325	CDS	1545				flotillin 2
Rumen_CACYST01.fna_00326	CDS	861				AraC-type DNA-binding domain-containing proteins
Rumen_CACYST01.fna_00327	CDS	2019				hypothetical protein
Rumen_CACYST01.fna_00328	CDS	474				ECF subfamily RNA polymerase sigma-24 subunit
Rumen_CACYST01.fna_00329	CDS	4038				Endo-1,4-beta-xylanase 
Rumen_CACYST01.fna_00330	CDS	1911				diguanylate cyclase
Rumen_CACYST01.fna_00331	CDS	819				methylase 
Rumen_CACYST01.fna_00332	CDS	1752				putative RNA-binding protein homologous to eukaryotic snRNP
Rumen_CACYST01.fna_00333	CDS	519				DNA-3-methyladenine glycosylase (3mg) 
Rumen_CACYST01.fna_00334	CDS	777				AraC family transcriptional regulator
Rumen_CACYST01.fna_00335	CDS	810				VTC domain.
Rumen_CACYST01.fna_00336	CDS	744				hypothetical protein
Rumen_CACYST01.fna_00337	CDS	1410				Dockerin type 1
Rumen_CACYST01.fna_00338	CDS	654				hypothetical protein
Rumen_CACYST01.fna_00339	CDS	2598				ATP-dependent chaperone ClpB
Rumen_CACYST01.fna_00340	CDS	276				bacterial nucleoid protein Hbs
Rumen_CACYST01.fna_00341	CDS	396				hypothetical protein
Rumen_CACYST01.fna_00342	CDS	2088				Dockerin type 1
Rumen_CACYST01.fna_00343	CDS	3828				polysaccharide lyase family 1 modular protein with two candidate pectate lyase domains
Rumen_CACYST01.fna_00344	CDS	2151				mannan endo-1,4-beta-mannosidase 
Rumen_CACYST01.fna_00345	CDS	4293				protein BgaM
Rumen_CACYST01.fna_00346	CDS	2541				coagulation factor 5/8 type domain-containing protein
Rumen_CACYST01.fna_00347	CDS	171				hypothetical protein
Rumen_CACYST01.fna_00348	CDS	1491				Site-specific recombinases, DNA invertase Pin homologs
Rumen_CACYST01.fna_00349	CDS	339				hypothetical protein
Rumen_CACYST01.fna_00350	CDS	492				signal peptidase I, bacterial type 
Rumen_CACYST01.fna_00351	CDS	4296				Cna protein B-type domain.
Rumen_CACYST01.fna_00352	CDS	1710				Cell surface protein with gram positive anchor and Cna protein B-type domains
Rumen_CACYST01.fna_00353	CDS	843				LPXTG-site transpeptidase (sortase) family protein
Rumen_CACYST01.fna_00354	CDS	1143				hypothetical protein
Rumen_CACYST01.fna_00355	CDS	1116				alanine dehydrogenase
Rumen_CACYST01.fna_00356	CDS	1449				pbpC; penicillin-binding protein 3
Rumen_CACYST01.fna_00357	CDS	1704				peptidase S41
Rumen_CACYST01.fna_00358	CDS	1479				penicillin-binding protein transpeptidase
Rumen_CACYST01.fna_00359	CDS	855				srtC1; family 3 sortase
Rumen_CACYST01.fna_00360	CDS	621				putative signal peptidase IB
Rumen_CACYST01.fna_00361	CDS	177				hypothetical protein
Rumen_CACYST01.fna_00362	CDS	345				hypothetical protein
Rumen_CACYST01.fna_00363	CDS	573				signal peptidase I, bacterial type 
Rumen_CACYST01.fna_00364	CDS	4683				fibro-slime domain-containing protein
Rumen_CACYST01.fna_00365	tRNA	77				tRNA-Arg(cct)
Rumen_CACYST01.fna_00366	CDS	366				hypothetical protein
Rumen_CACYST01.fna_00367	CDS	948				hypothetical protein
Rumen_CACYST01.fna_00368	CDS	1791				hypothetical protein
