locus_tag	ftype	length_bp	gene	EC_number	COG	product
maccaque7_00113	CDS	276				Bacterial nucleoid DNA-binding protein
maccaque7_00114	CDS	243				hypothetical protein
maccaque7_00115	CDS	819				putative phosphohydrolases
maccaque7_00116	CDS	540				Transcriptional regulators, similar to M. xanthus CarD
maccaque7_00117	CDS	744				Sugar transferases involved in lipopolysaccharide synthesis
maccaque7_00118	CDS	1395				ABC-type sugar transport system, periplasmic component
maccaque7_00119	CDS	954				NAD dependent epimerase/dehydratase family.
maccaque7_00120	CDS	2280				Cellulose binding domain./Glycosyl hydrolase family 9.
maccaque7_00121	CDS	2850				hypothetical protein
maccaque7_00122	CDS	546				hypothetical protein
maccaque7_00123	CDS	618				putative sporulation protein YtaF
maccaque7_00124	CDS	675				hypothetical protein
maccaque7_00125	CDS	2577				small GTP-binding protein domain protein
maccaque7_00126	CDS	1992				two component sensor kinase
maccaque7_00127	CDS	675				response regulator with CheY-like receiver domain and winged-helix DNA-binding domain protein
maccaque7_00128	CDS	849				hypothetical protein
maccaque7_00129	CDS	789				Methyltransferase domain.
maccaque7_00130	CDS	441				N-acetyltransferase GCN5
maccaque7_00131	CDS	462				acetyltransferase
maccaque7_00132	CDS	264				hypothetical protein
maccaque7_00133	tRNA	76				tRNA-Thr(ggt)
maccaque7_00134	CDS	408				anti-sigma regulatory factor
maccaque7_00135	CDS	2436				HAMP/SpoIIE domain-containing protein
maccaque7_00136	CDS	720				hypothetical protein
maccaque7_00137	CDS	2823				hypothetical protein
maccaque7_00138	CDS	4467				hypothetical protein
maccaque7_00139	CDS	135				hypothetical protein
maccaque7_00140	CDS	837				ABC-type Mn2+/Zn2+ transport systems, permease components
maccaque7_00141	CDS	708				ABC-type Mn/Zn transport systems, ATPase component 
maccaque7_00142	CDS	960				periplasmic solute binding protein
maccaque7_00143	CDS	417				Fe2+/Zn2+ uptake regulation proteins
maccaque7_00144	CDS	270				hypothetical protein
maccaque7_00145	CDS	570				Peptidase family M50.
maccaque7_00146	CDS	1365				DNA repair protein RadA
maccaque7_00147	CDS	471				Peptidyl-prolyl cis-trans isomerase (rotamase)-cyclophilin family protein
maccaque7_00148	CDS	924				RNA-binding S1 domain-containing protein
maccaque7_00149	CDS	366				hypothetical protein
maccaque7_00150	CDS	1074				bacterial peptide chain release factor 1 (bRF-1)
maccaque7_00151	CDS	1017				translation factor SUA5
maccaque7_00152	CDS	672				dephospho-CoA kinase 
maccaque7_00153	CDS	1404				Aspartyl aminopeptidase 
maccaque7_00154	CDS	267				SSU ribosomal protein S15P
maccaque7_00155	CDS	2115				polyribonucleotide nucleotidyltransferase 
maccaque7_00156	CDS	2265				Transcriptional accessory protein
maccaque7_00157	CDS	468				hypothetical protein
maccaque7_00158	CDS	558				translation elongation factor P (EF-P)
maccaque7_00159	CDS	1068				peptidase M24
maccaque7_00160	CDS	432				3-dehydroquinate dehydratase 
maccaque7_00161	CDS	504				HAD superfamily (subfamily IIIA) phosphatase,
maccaque7_00162	CDS	174				30S ribosomal protein S21
maccaque7_00163	CDS	2406				leucyl-tRNA synthetase, eubacterial and mitochondrial family 
maccaque7_00164	CDS	342				hypothetical protein
maccaque7_00165	CDS	954				Glycosyltransferases involved in cell wall biogenesis
maccaque7_00166	CDS	1986				putative membrane protein
maccaque7_00167	CDS	363				iojap-related protein
maccaque7_00168	CDS	1455				cell envelope-related function transcriptional attenuator common domain protein
maccaque7_00169	CDS	582				hypothetical protein
maccaque7_00170	CDS	615				nicotinate (nicotinamide) nucleotide adenylyltransferase 
maccaque7_00171	CDS	294				hypothetical protein
maccaque7_00172	CDS	585				non-canonical purine NTP pyrophosphatase, rdgB/HAM1 family 
maccaque7_00173	CDS	981				signal recognition particle-docking protein FtsY
maccaque7_00174	CDS	3561				chromosome segregation protein SMC, common bacterial type
maccaque7_00175	CDS	993				radical SAM protein
maccaque7_00176	CDS	693				ribonuclease III 
maccaque7_00177	CDS	1005				phosphate:acyl-[acyl carrier protein] acyltransferase
maccaque7_00178	CDS	1329				tRNA:m(5)U-54 methyltransferase
maccaque7_00179	CDS	2079				DNA topoisomerase I 
maccaque7_00180	CDS	1215				DNA protecting protein DprA
maccaque7_00181	CDS	804				tRNA/rRNA methyltransferase SpoU
maccaque7_00182	CDS	354				LSU ribosomal protein L20P
maccaque7_00183	CDS	204				LSU ribosomal protein L35P
maccaque7_00184	CDS	594				bacterial translation initiation factor 3 (bIF-3)
maccaque7_00185	CDS	603				stage II sporulation protein R
maccaque7_00186	CDS	1092				hypothetical protein
maccaque7_00187	CDS	1248				folylpolyglutamate synthase/dihydrofolate synthase 
maccaque7_00188	CDS	2619				valyl-tRNA synthetase 
maccaque7_00189	CDS	1161				Lysophospholipase L1
maccaque7_00190	CDS	321				hypothetical protein
maccaque7_00191	CDS	744				phosphopantothenoylcysteine synthetase/decarboxylase
maccaque7_00192	CDS	537				phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase
maccaque7_00193	CDS	1809				beta-mannanase
maccaque7_00194	CDS	513				DNA-3-methyladenine glycosylase (3mg) 
maccaque7_00195	CDS	1758				putative RNA-binding protein homologous to eukaryotic snRNP
maccaque7_00196	CDS	828				methylase 
maccaque7_00197	CDS	1452				hypothetical protein
maccaque7_00198	CDS	207				hypothetical protein
maccaque7_00199	CDS	276				hypothetical protein
maccaque7_00200	CDS	606				RNA polymerase sigma factor, sigma-70 family
maccaque7_00201	CDS	558				Fe-S type, tartrate/fumarate subfamily hydro-lyase subunit alpha
maccaque7_00202	CDS	1446				hypothetical protein
maccaque7_00203	CDS	1116				cell division protein FtsZ
maccaque7_00204	CDS	1047				Cell division septal protein
maccaque7_00205	CDS	1257				UDP-N-acetylglucosamine 1-carboxyvinyltransferase
maccaque7_00206	CDS	1152				UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
maccaque7_00207	CDS	1290				Bacterial cell division membrane protein
maccaque7_00208	CDS	1050				phospho-N-acetylmuramoyl-pentapeptide-transferase 
maccaque7_00209	CDS	1359				UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase 
maccaque7_00210	CDS	1440				UDP-N-acetylmuramyl tripeptide synthetase
maccaque7_00211	CDS	2499				peptidoglycan glycosyltransferase 
maccaque7_00212	CDS	510				septum formation initiator
maccaque7_00213	CDS	927				S-adenosyl-methyltransferase MraW 
maccaque7_00214	CDS	435				mraZ protein
maccaque7_00215	CDS	1182				SpoIID/LytB domain-containing protein
maccaque7_00216	CDS	951				hypothetical protein
maccaque7_00217	CDS	1473				hypothetical protein
maccaque7_00218	CDS	534				putative protein (competence-and mitomycin-induced)
maccaque7_00219	CDS	1179				Thiamine biosynthesis ATP pyrophosphatase
maccaque7_00220	CDS	1137				Cysteine sulfinate desulfinase/cysteine desulfurase 
maccaque7_00221	CDS	2463				Bacterial membrane protein YfhO.
maccaque7_00222	CDS	537				NTP pyrophosphohydrolases including oxidative damage repair enzymes 
maccaque7_00223	CDS	294				putative protein, involved in the regulation of septum location
maccaque7_00224	CDS	162				hypothetical protein
maccaque7_00225	CDS	1440				UDP-N-acetylmuramate--L-alanine ligase 
maccaque7_00226	CDS	588				LexA family transcriptional repressor
maccaque7_00227	CDS	369				Cell division protein ZapA.
maccaque7_00228	CDS	2052				Collagenase 
maccaque7_00229	CDS	444				deoxyuridine 5'-triphosphate nucleotidohydrolase Dut
maccaque7_00230	CDS	261				hypothetical protein
maccaque7_00231	CDS	1017				rod shape-determining protein MreB
maccaque7_00232	CDS	861				rod shape-determining protein MreC
maccaque7_00233	CDS	564				rod shape-determining protein MreD.
maccaque7_00234	CDS	2106				Cell division protein FtsI/penicillin-binding protein 2
maccaque7_00235	CDS	1263				hypothetical protein
maccaque7_00236	CDS	567				MAF protein
maccaque7_00237	CDS	1200				homoserine dehydrogenase 
maccaque7_00238	CDS	444				ACT domain-containing protein 
maccaque7_00239	CDS	738				Bacteriophage protein gp37
maccaque7_00240	CDS	1182				hypothetical protein
maccaque7_00241	CDS	495				VanZ family protein
maccaque7_00242	CDS	1413				Membrane protein involved in the export of O-antigen and teichoic acid
maccaque7_00243	CDS	1284				hypothetical protein
maccaque7_00244	CDS	879				hypothetical protein
maccaque7_00245	CDS	1128				Selenocysteine lyase
maccaque7_00246	CDS	222				hypothetical protein
maccaque7_00247	CDS	2703				Glycosyl hydrolase family 9.
maccaque7_00248	CDS	1275				Chloride channel protein EriC
maccaque7_00249	CDS	1131				hypothetical protein
maccaque7_00250	CDS	1209				phosphoglycerate mutase 
maccaque7_00251	CDS	651				TrkA-N
maccaque7_00252	CDS	1329				TrkH family potassium uptake protein 
maccaque7_00253	CDS	1029				3-deoxy-D-arabinoheptulosonate-7-phosphate synthase 
maccaque7_00254	CDS	375				hypothetical protein
maccaque7_00255	CDS	690				hypothetical protein
maccaque7_00256	CDS	1041				6-phosphofructokinase 
maccaque7_00257	CDS	807				pyrroline-5-carboxylate reductase 
maccaque7_00258	CDS	603				hypothetical protein
maccaque7_00259	CDS	921				hypothetical protein
maccaque7_00260	CDS	3432				DNA polymerase III catalytic subunit, DnaE type 
maccaque7_00261	CDS	930				hypothetical protein
maccaque7_00262	CDS	873				putative P-loop-containing kinase
maccaque7_00263	CDS	906				UDP-N-acetylmuramate dehydrogenase 
maccaque7_00264	CDS	960				Hpr(Ser) kinase/phosphatase 
maccaque7_00265	CDS	1194				hypothetical protein
maccaque7_00266	CDS	579				putative NADH:ubiquinone oxidoreductase, subunit RnfA
maccaque7_00267	CDS	615				Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrD
maccaque7_00268	CDS	1113				putative NADH:ubiquinone oxidoreductase, subunit RnfD
maccaque7_00269	CDS	663				ribulose-phosphate 3-epimerase 
maccaque7_00270	CDS	468				hypothetical protein
maccaque7_00271	CDS	783				thymidylate synthase (FAD) 
maccaque7_00272	CDS	891				hypothetical protein
maccaque7_00273	CDS	543				DJ-1 family protein
maccaque7_00274	CDS	570				5,10-methenyltetrahydrofolate synthetase 
maccaque7_00275	CDS	1473				putative periplasmic solute-binding protein
maccaque7_00276	CDS	1245				Collagenase 
maccaque7_00277	CDS	483				thioesterase superfamily protein
maccaque7_00278	CDS	1542				cls; cardiolipin synthetase 
maccaque7_00279	CDS	822				ATPases involved in chromosome partitioning
maccaque7_00280	CDS	2694				Endo-1,4-beta-xylanase 
maccaque7_00281	CDS	378				putative membrane protein
maccaque7_00282	CDS	1281				hypothetical protein
maccaque7_00283	CDS	1482				4-alpha-glucanotransferase 
maccaque7_00284	CDS	2346				glycogen/starch/alpha-glucan phosphorylases 
maccaque7_00285	CDS	678				2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase 
maccaque7_00286	CDS	2670				putative membrane protein
maccaque7_00287	CDS	924				putative permeases
maccaque7_00288	CDS	1218				hypothetical protein
maccaque7_00289	CDS	831				sulfide dehydrogenase (flavoprotein) subunit SudB 
maccaque7_00290	CDS	1386				sulfide dehydrogenase (flavoprotein) subunit SudA 
maccaque7_00291	CDS	465				preprotein translocase, YajC subunit
maccaque7_00292	CDS	405				hypothetical protein
maccaque7_00293	CDS	1407				hypothetical protein
maccaque7_00294	CDS	1416				Signal transduction histidine kinase
maccaque7_00295	CDS	699				Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain protein
maccaque7_00296	CDS	210				hypothetical protein
maccaque7_00297	CDS	363				hypothetical protein
maccaque7_00298	CDS	672				HAD family hydrolase
maccaque7_00299	CDS	1629				chaperonin GroL
maccaque7_00300	CDS	288				groES; co-chaperonin GroES
maccaque7_00301	CDS	726				Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain protein
maccaque7_00302	CDS	342				50S ribosomal protein L17
maccaque7_00303	CDS	966				DNA-directed RNA polymerase subunit alpha 
maccaque7_00304	CDS	600				SSU ribosomal protein S4P
maccaque7_00305	CDS	405				30S ribosomal protein S11
maccaque7_00306	CDS	369				SSU ribosomal protein S13P
maccaque7_00307	CDS	219				translation initiation factor IF-1
maccaque7_00308	CDS	240				hypothetical protein
maccaque7_00309	CDS	750				methionine aminopeptidase, type I 
maccaque7_00310	CDS	633				Adenylate kinase 
maccaque7_00311	CDS	1320				protein translocase subunit secY/sec61 alpha
maccaque7_00312	CDS	441				LSU ribosomal protein L15P
maccaque7_00313	CDS	177				LSU ribosomal protein L30P
maccaque7_00314	CDS	501				SSU ribosomal protein S5P
maccaque7_00315	CDS	360				50S ribosomal protein L18
maccaque7_00316	CDS	546				LSU ribosomal protein L6P
maccaque7_00317	CDS	399				SSU ribosomal protein S8P
maccaque7_00318	CDS	540				Ribosomal protein L5
maccaque7_00319	CDS	354				50S ribosomal protein L24
maccaque7_00320	CDS	369				50S ribosomal protein L14
maccaque7_00321	CDS	258				30S ribosomal protein S17
maccaque7_00322	CDS	198				LSU ribosomal protein L29P
maccaque7_00323	CDS	423				50S ribosomal protein L16
maccaque7_00324	CDS	777				SSU ribosomal protein S3P
maccaque7_00325	CDS	336				LSU ribosomal protein L22P
maccaque7_00326	CDS	285				SSU ribosomal protein S19P
maccaque7_00327	CDS	834				LSU ribosomal protein L2P
maccaque7_00328	CDS	294				LSU ribosomal protein L23P
maccaque7_00329	CDS	624				LSU ribosomal protein L4P
maccaque7_00330	CDS	636				LSU ribosomal protein L3P
maccaque7_00331	CDS	315				30S ribosomal protein S10
maccaque7_00332	CDS	1755				Membrane proteins related to metalloendopeptidases
maccaque7_00333	CDS	468				LuxS protein involved in autoinducer AI2 synthesis 
maccaque7_00334	CDS	846				pseudouridine synthase, RluA family 
maccaque7_00335	CDS	648				Fructose-2,6-bisphosphatase 
maccaque7_00336	CDS	696				Helix-turn-helix.
maccaque7_00337	CDS	984				Membrane-associated lipoprotein involved in thiamine biosynthesis
maccaque7_00338	CDS	378				hypothetical protein
maccaque7_00339	CDS	501				putative membrane protein
maccaque7_00340	CDS	1281				electron transport complex, RnfABCDGE type, C subunit
maccaque7_00341	CDS	921				electron transport complex, RnfABCDGE type, D subunit
maccaque7_00342	CDS	519				putative NADH:ubiquinone oxidoreductase, subunit RnfG
maccaque7_00343	CDS	660				electron transport complex, RnfABCDGE type, E subunit
maccaque7_00344	CDS	582				electron transport complex, RnfABCDGE type, A subunit
maccaque7_00345	CDS	810				electron transport complex, RnfABCDGE type, B subunit
maccaque7_00346	CDS	1374				pyridoxal-phosphate dependent TrpB-like enzyme 
maccaque7_00347	CDS	2253				ABC-type transport system, involved in lipoprotein release, permease component
maccaque7_00348	CDS	699				ABC-type antimicrobial peptide transport system, ATPase component
maccaque7_00349	CDS	282				hypothetical protein
maccaque7_00350	CDS	879				5,10-methylenetetrahydrofolate reductase, prokaryotic form 
maccaque7_00351	CDS	876				EDD domain protein, DegV family
maccaque7_00352	CDS	495				rRNA methylase, putative, group 2 
maccaque7_00353	CDS	174				hypothetical protein
maccaque7_00354	CDS	429				hypothetical protein
maccaque7_00355	CDS	666				phosphoglycerate mutase
maccaque7_00356	CDS	912				dihydroorotate oxidase B, catalytic subunit 
maccaque7_00357	CDS	771				2-polyprenylphenol hydroxylase oxidoreductases
maccaque7_00358	CDS	3192				carbamoyl-phosphate synthase large subunit 
maccaque7_00359	CDS	1113				carbamoyl-phosphate synthase small subunit 
maccaque7_00360	CDS	924				orotidine 5'-phosphate decarboxylase, subfamily 2 
maccaque7_00361	CDS	1272				dihydroorotase 
maccaque7_00362	CDS	495				bifunctional pyrimidine regulatory protein PyrR uracil phosphoribosyltransferase 
maccaque7_00363	CDS	225				hypothetical protein
maccaque7_00364	CDS	672				tRNA (guanine-N(7)-)-methyltransferase 
maccaque7_00365	CDS	693				hypothetical protein
maccaque7_00366	CDS	336				hypothetical protein
maccaque7_00367	CDS	345				hypothetical protein
maccaque7_00368	CDS	1272				AAA ATPase
maccaque7_00369	CDS	1281				serine hydroxymethyltransferase 
maccaque7_00370	CDS	1239				epsJ3; glycosyltransferase EpsJ 
maccaque7_00371	CDS	936				alpha/beta hydrolase fold protein
maccaque7_00372	CDS	513				Putative peptidoglycan-binding domain-containing protein
maccaque7_00373	CDS	1416				Putative peptidoglycan-binding domain-containing protein
maccaque7_00374	CDS	825				hypothetical protein
maccaque7_00375	CDS	957				CAAX amino terminal protease family.
maccaque7_00376	CDS	432				putative RNA binding protein (contains ribosomal protein S1 domain)
maccaque7_00377	CDS	312				hypothetical protein
maccaque7_00378	CDS	576				Spore cortex protein YabQ (Spore_YabQ).
maccaque7_00379	CDS	282				sporulation protein YabP
maccaque7_00380	CDS	261				protein translocase, SecG subunit
maccaque7_00381	CDS	2175				ribonuclease R 
maccaque7_00382	CDS	858				hypothetical protein
maccaque7_00383	CDS	216				hypothetical protein
maccaque7_00384	CDS	1167				hypothetical protein
maccaque7_00385	CDS	810				hypothetical protein
maccaque7_00386	CDS	1245				hypothetical protein
maccaque7_00387	CDS	1752				Na/Pi-cotransporter II-like protein
maccaque7_00388	CDS	1701				PAS/PAC sensor signal transduction histidine kinase 
maccaque7_00389	CDS	681				two component transcriptional regulator
maccaque7_00390	CDS	594				flavoprotein
maccaque7_00391	CDS	870				D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain.
maccaque7_00392	CDS	378				hypothetical protein
maccaque7_00393	CDS	657				hypothetical protein
maccaque7_00394	CDS	2298				Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases
maccaque7_00395	CDS	756				SCP-like extracellular
maccaque7_00396	CDS	777				SCP-like extracellular
maccaque7_00397	CDS	2670				HAD superfamily P-type ATPase 
maccaque7_00398	CDS	591				putative proteins involved in stress response, homologs of TerZ and putative cAMP-binding protein CABP1
maccaque7_00399	CDS	582				stress protein
maccaque7_00400	CDS	582				putative proteins involved in stress response, homologs of TerZ and putative cAMP-binding protein CABP1
maccaque7_00401	CDS	1164				putative protein involved in tellurite resistance
maccaque7_00402	CDS	2301				hypothetical protein
maccaque7_00403	CDS	1389				serine protease
maccaque7_00404	CDS	798				Isopentenyldiphosphate isomerase
maccaque7_00405	CDS	435				hypothetical protein
maccaque7_00406	CDS	3705				phosphoribosylformylglycinamidine synthase 
maccaque7_00407	CDS	1377				MiaB-like tRNA modifying enzyme 
maccaque7_00408	CDS	231				PTS HPr component phosphorylation site.
maccaque7_00409	CDS	1527				hypothetical protein
maccaque7_00410	CDS	210				XRE family transcriptional regulator
maccaque7_00411	CDS	459				hypothetical protein
maccaque7_00412	CDS	678				RelA/SpoT domain-containing protein
maccaque7_00413	CDS	561				pyridoxal phosphate synthase yaaE subunit 
maccaque7_00414	CDS	876				pyridoxal phosphate synthase yaaD subunit 
maccaque7_00415	CDS	1311				transcriptional regulator with HTH domain and aminotransferase domain protein
maccaque7_00416	CDS	1314				thiamine biosynthesis protein ThiC
maccaque7_00417	CDS	738				phosphomethylpyrimidine kinase 
maccaque7_00418	CDS	648				thiamine-phosphate diphosphorylase 
maccaque7_00419	CDS	609				hypothetical protein
maccaque7_00420	CDS	1254				hypothetical protein
maccaque7_00421	CDS	774				hypothetical protein
maccaque7_00422	CDS	636				thiamine biosynthesis protein ThiF
maccaque7_00423	CDS	195				thiamine biosynthesis protein ThiS
maccaque7_00424	CDS	2097				hypothetical protein
maccaque7_00425	CDS	1200				LL-diaminopimelate aminotransferase apoenzyme 
maccaque7_00426	CDS	855				diaminopimelate epimerase 
maccaque7_00427	CDS	1770				ammonium transporter
maccaque7_00428	CDS	4533				glutamate synthase 
maccaque7_00429	CDS	1482				glutamate synthase, NADH/NADPH small subunit
maccaque7_00430	CDS	1293				glutamine synthetase
maccaque7_00431	CDS	582				ANTAR domain-containing protein
maccaque7_00432	CDS	1428				amidophosphoribosyltransferase 
maccaque7_00433	CDS	2043				X-X-X-Leu-X-X-Gly heptad repeats
maccaque7_00434	CDS	2067				hypothetical protein
maccaque7_00435	CDS	594				hypothetical protein
maccaque7_00436	CDS	615				regulatory protein TetR
maccaque7_00437	CDS	696				LSU ribosomal protein L1P
maccaque7_00438	CDS	426				LSU ribosomal protein L11P
maccaque7_00439	CDS	528				transcription antitermination protein nusG
maccaque7_00440	CDS	237				preprotein translocase, SecE subunit, bacterial
maccaque7_00441	CDS	150				LSU ribosomal protein L33P
maccaque7_00442	CDS	420				hypothetical protein
maccaque7_00443	CDS	1668				Isopropylmalate/homocitrate/citramalate synthases 
maccaque7_00444	CDS	114				hypothetical protein
maccaque7_00445	CDS	1674				acetolactate synthase, large subunit, biosynthetic type 
maccaque7_00446	CDS	504				acetolactate synthase, small subunit 
maccaque7_00447	CDS	1038				ketol-acid reductoisomerase 
maccaque7_00448	CDS	1665				dihydroxy-acid dehydratase 
maccaque7_00449	CDS	1269				3-isopropylmalate dehydratase large subunit
maccaque7_00450	CDS	495				3-isopropylmalate dehydratase small subunit 
maccaque7_00451	CDS	1074				3-isopropylmalate dehydrogenase 
maccaque7_00452	CDS	1197				hypothetical protein
maccaque7_00453	CDS	1197				L-threonine ammonia-lyase 
maccaque7_00454	CDS	384				endoribonuclease L-PSP, putative
maccaque7_00455	CDS	927				quinolinate synthetase A
maccaque7_00456	CDS	1038				hydE; HydE 
maccaque7_00457	CDS	945				hypothetical protein
