locus_tag	ftype	length_bp	gene	EC_number	COG	product
Rumen_CADBJG01.fna_00031	CDS	927				putative enoyl-(acyl-carrier-protein) reductase II 
Rumen_CADBJG01.fna_00032	CDS	741				3-oxoacyl-[acyl-carrier-protein] reductase 
Rumen_CADBJG01.fna_00033	CDS	1257				3-oxoacyl-(acyl-carrier-protein) synthase 2
Rumen_CADBJG01.fna_00034	CDS	477				acetyl-CoA carboxylase, biotin carboxyl carrier protein
Rumen_CADBJG01.fna_00035	CDS	447				beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabA/FabZ
Rumen_CADBJG01.fna_00036	CDS	384				hypothetical protein
Rumen_CADBJG01.fna_00037	CDS	1359				acetyl-CoA carboxylase, biotin carboxylase 
Rumen_CADBJG01.fna_00038	CDS	846				acetyl-CoA carboxylase, carboxyl transferase subunit beta
Rumen_CADBJG01.fna_00039	CDS	807				acetyl-CoA carboxylase carboxyltransferase subunit alpha 
Rumen_CADBJG01.fna_00040	CDS	246				acyl carrier protein
Rumen_CADBJG01.fna_00041	CDS	663				hypothetical protein
Rumen_CADBJG01.fna_00042	CDS	1044				Pyruvate:ferredoxin oxidoreductase-oxoacid:ferredoxin oxidoreductases, alpha subunit 
Rumen_CADBJG01.fna_00043	CDS	774				Pyruvate:ferredoxin oxidoreductase-oxoacid:ferredoxin oxidoreductases, beta subunit 
Rumen_CADBJG01.fna_00044	CDS	534				2-oxoglutarate ferredoxin oxidoreductase, gamma subunit 
Rumen_CADBJG01.fna_00045	CDS	2487				cellobiose phosphorylase 
Rumen_CADBJG01.fna_00046	CDS	876				hypothetical protein
Rumen_CADBJG01.fna_00047	CDS	435				hypothetical protein
Rumen_CADBJG01.fna_00048	CDS	669				hypothetical protein
Rumen_CADBJG01.fna_00049	CDS	837				hypothetical protein
Rumen_CADBJG01.fna_00050	CDS	1839				GTP-binding protein TypA/BipA
Rumen_CADBJG01.fna_00051	CDS	528				hypothetical protein
Rumen_CADBJG01.fna_00052	tRNA	86				tRNA-Tyr(gta)
Rumen_CADBJG01.fna_00053	tRNA	76				tRNA-Thr(tgt)
Rumen_CADBJG01.fna_00054	tRNA	77				tRNA-Pro(tgg)
Rumen_CADBJG01.fna_00055	CDS	276				hypothetical protein
Rumen_CADBJG01.fna_00056	CDS	723				RNA methyltransferase, RsmE family 
Rumen_CADBJG01.fna_00057	CDS	1815				glycerophosphoryl diester phosphodiesterase
Rumen_CADBJG01.fna_00058	CDS	1440				prolyl-tRNA synthetase 
Rumen_CADBJG01.fna_00059	CDS	978				glycosyl transferase 2
Rumen_CADBJG01.fna_00060	CDS	1815				Na+/phosphate symporter
Rumen_CADBJG01.fna_00061	CDS	1146				hypothetical protein
Rumen_CADBJG01.fna_00062	CDS	414				hypothetical protein
Rumen_CADBJG01.fna_00063	CDS	540				hypothetical protein
Rumen_CADBJG01.fna_00064	CDS	1728				hypothetical protein
Rumen_CADBJG01.fna_00065	CDS	534				hypothetical protein
Rumen_CADBJG01.fna_00066	CDS	2259				Putative helicase
Rumen_CADBJG01.fna_00067	CDS	213				hypothetical protein
Rumen_CADBJG01.fna_00068	CDS	204				hypothetical protein
Rumen_CADBJG01.fna_00069	CDS	357				hypothetical protein
Rumen_CADBJG01.fna_00070	CDS	1677				phage/plasmid primase, P4 family
Rumen_CADBJG01.fna_00071	CDS	255				hypothetical protein
Rumen_CADBJG01.fna_00072	CDS	777				helix-turn-helix domain-containing protein
Rumen_CADBJG01.fna_00073	CDS	1050				integrase family protein
Rumen_CADBJG01.fna_00074	CDS	654				hypothetical protein
Rumen_CADBJG01.fna_00075	CDS	1311				ABC transporter ATP-binding protein
Rumen_CADBJG01.fna_00076	CDS	402				SSU ribosomal protein S9P
Rumen_CADBJG01.fna_00077	CDS	429				50S ribosomal protein L13
Rumen_CADBJG01.fna_00078	CDS	1263				type 1 dockerin
Rumen_CADBJG01.fna_00079	CDS	1488				hypothetical protein
Rumen_CADBJG01.fna_00080	CDS	2163				surface antigen BspA-like protein
Rumen_CADBJG01.fna_00081	CDS	954				putative permeases
Rumen_CADBJG01.fna_00082	CDS	1749				Glycosyl hydrolase family 9.
Rumen_CADBJG01.fna_00083	CDS	1980				endo-1,4-beta-xylanase 
Rumen_CADBJG01.fna_00084	CDS	825				hypothetical protein
Rumen_CADBJG01.fna_00085	CDS	2226				ribonuclease R 
Rumen_CADBJG01.fna_00086	CDS	258				protein translocase, SecG subunit
Rumen_CADBJG01.fna_00087	CDS	1608				hypothetical protein
Rumen_CADBJG01.fna_00088	CDS	1467				xylan 1,4-beta-xylosidase 
Rumen_CADBJG01.fna_00089	CDS	1386				phosphoglucosamine mutase 
Rumen_CADBJG01.fna_00090	CDS	309				RNase HI 
Rumen_CADBJG01.fna_00091	CDS	402				hypothetical protein
Rumen_CADBJG01.fna_00092	CDS	612				homocysteine S-methyltransferase
Rumen_CADBJG01.fna_00093	CDS	645				Phosphatidylserine synthase 
Rumen_CADBJG01.fna_00094	CDS	510				hypothetical protein
Rumen_CADBJG01.fna_00095	CDS	756				Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain protein
Rumen_CADBJG01.fna_00096	CDS	1317				hypothetical protein
Rumen_CADBJG01.fna_00097	CDS	1698				Beta-mannanase 
Rumen_CADBJG01.fna_00098	CDS	2319				hypothetical protein
Rumen_CADBJG01.fna_00099	CDS	2241				Polyphosphate kinase 
Rumen_CADBJG01.fna_00100	CDS	921				Uridine kinase
Rumen_CADBJG01.fna_00101	CDS	1119				citrate transporter
Rumen_CADBJG01.fna_00102	CDS	1131				monosaccharide ABC transporter substrate-binding protein, CUT2 family (TC 3.A.1.2.-)
Rumen_CADBJG01.fna_00103	CDS	1065				3-dehydroquinate synthase
Rumen_CADBJG01.fna_00104	CDS	630				hypothetical protein
Rumen_CADBJG01.fna_00105	CDS	156				hypothetical protein
Rumen_CADBJG01.fna_00106	CDS	1890				Glycosidases 
Rumen_CADBJG01.fna_00107	CDS	2409				glycogen/starch/alpha-glucan phosphorylases 
Rumen_CADBJG01.fna_00108	CDS	1197				hypothetical protein
Rumen_CADBJG01.fna_00109	CDS	810				Peptidyl-prolyl cis-trans isomerase (rotamase)-cyclophilin family protein
Rumen_CADBJG01.fna_00110	CDS	864				Peptidyl-prolyl cis-trans isomerase (rotamase)-cyclophilin family protein
Rumen_CADBJG01.fna_00111	CDS	1299				UDP-N-acetylglucosamine 1-carboxyvinyltransferase
Rumen_CADBJG01.fna_00112	CDS	1167				type 1 dockerin
Rumen_CADBJG01.fna_00113	CDS	3561				putative membrane protein
Rumen_CADBJG01.fna_00114	CDS	1704				diguanylate cyclase/phosphodiesterase
Rumen_CADBJG01.fna_00115	CDS	3612				HD-GYP domain-containing protein
Rumen_CADBJG01.fna_00116	CDS	957				hypothetical protein
Rumen_CADBJG01.fna_00117	CDS	1083				cobalamin synthesis protein, P47K
Rumen_CADBJG01.fna_00118	CDS	189				hypothetical protein
Rumen_CADBJG01.fna_00119	CDS	1689				Isopropylmalate/homocitrate/citramalate synthases 
Rumen_CADBJG01.fna_00120	CDS	108				hypothetical protein
Rumen_CADBJG01.fna_00121	CDS	1740				acetolactate synthase, large subunit, biosynthetic type 
Rumen_CADBJG01.fna_00122	CDS	504				acetolactate synthase, small subunit 
Rumen_CADBJG01.fna_00123	CDS	675				hypothetical protein
Rumen_CADBJG01.fna_00124	CDS	1257				3-isopropylmalate dehydratase, large subunit
Rumen_CADBJG01.fna_00125	CDS	495				3-isopropylmalate dehydratase small subunit 
Rumen_CADBJG01.fna_00126	CDS	1074				3-isopropylmalate dehydrogenase 
Rumen_CADBJG01.fna_00127	CDS	1191				putative ATPase (AAA+ superfamily)
Rumen_CADBJG01.fna_00128	CDS	378				endoribonuclease L-PSP, putative
Rumen_CADBJG01.fna_00129	CDS	933				quinolinate synthetase A
Rumen_CADBJG01.fna_00130	CDS	1050				iron-only hydrogenase maturation protein HydE 
Rumen_CADBJG01.fna_00131	CDS	939				hypothetical protein
Rumen_CADBJG01.fna_00132	CDS	960				hypothetical protein
Rumen_CADBJG01.fna_00133	CDS	1494				sialate O-acetylesterase 
Rumen_CADBJG01.fna_00134	CDS	1119				stage II sporulation protein D
Rumen_CADBJG01.fna_00135	CDS	1359				Citrate synthase 
Rumen_CADBJG01.fna_00136	CDS	1338				hypothetical protein
Rumen_CADBJG01.fna_00137	CDS	702				winged helix family two component transcriptional regulator
Rumen_CADBJG01.fna_00138	CDS	1404				Signal transduction histidine kinase
Rumen_CADBJG01.fna_00139	CDS	933				putative metal-dependent enzyme
Rumen_CADBJG01.fna_00140	CDS	855				protein-(glutamine-N5) methyltransferase
Rumen_CADBJG01.fna_00141	CDS	1176				RecA protein
Rumen_CADBJG01.fna_00142	CDS	642				hypothetical protein
Rumen_CADBJG01.fna_00143	CDS	1329				SSU ribosomal protein S12P methylthiotransferase 
Rumen_CADBJG01.fna_00144	CDS	585				CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase 
Rumen_CADBJG01.fna_00145	CDS	384				iron dependent repressor
Rumen_CADBJG01.fna_00146	CDS	2769				Ricin B lectin
Rumen_CADBJG01.fna_00147	CDS	606				hypothetical protein
Rumen_CADBJG01.fna_00148	CDS	2112				hypothetical protein
Rumen_CADBJG01.fna_00149	CDS	2529				X-X-X-Leu-X-X-Gly heptad repeats
Rumen_CADBJG01.fna_00150	CDS	948				LysR family transcriptional regulator
Rumen_CADBJG01.fna_00151	CDS	717				Helix-turn-helix.
Rumen_CADBJG01.fna_00152	CDS	639				Fructose-2,6-bisphosphatase 
Rumen_CADBJG01.fna_00153	CDS	483				hypothetical protein
Rumen_CADBJG01.fna_00154	CDS	855				pseudouridine synthase
Rumen_CADBJG01.fna_00155	CDS	1767				Membrane proteins related to metalloendopeptidases
Rumen_CADBJG01.fna_00156	CDS	168				acpD; acyl carrier protein phosphodiesterase AcpD
Rumen_CADBJG01.fna_00157	CDS	540				hypothetical protein
Rumen_CADBJG01.fna_00158	CDS	765				Short-chain dehydrogenases of various substrate specificities
Rumen_CADBJG01.fna_00159	CDS	1128				hypothetical protein
Rumen_CADBJG01.fna_00160	CDS	1380				alginate O-acetylation protein
Rumen_CADBJG01.fna_00161	CDS	597				RNAse M5 
Rumen_CADBJG01.fna_00162	CDS	1083				DNA polymerase III, delta subunit
Rumen_CADBJG01.fna_00163	CDS	2055				DNA internalization-related competence protein comec/rec2
Rumen_CADBJG01.fna_00164	CDS	540				phosphoribosyltransferase
Rumen_CADBJG01.fna_00165	CDS	354				Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases
Rumen_CADBJG01.fna_00166	CDS	2631				alanyl-tRNA synthetase 
Rumen_CADBJG01.fna_00167	CDS	1674				Cell division protein FtsI/penicillin-binding protein 2 
Rumen_CADBJG01.fna_00168	CDS	441				D-tyrosyl-tRNA(Tyr) deacylase 
Rumen_CADBJG01.fna_00169	CDS	1971				beta-galactosidase 
Rumen_CADBJG01.fna_00170	CDS	537				Fructose-2,6-bisphosphatase 
Rumen_CADBJG01.fna_00171	CDS	1671				DNA repair protein RecN
Rumen_CADBJG01.fna_00172	CDS	447				transcriptional regulator, ArgR family
Rumen_CADBJG01.fna_00173	CDS	855				putative sugar kinase 
Rumen_CADBJG01.fna_00174	CDS	786				putative ribosomal RNA large subunit methyltransferase
Rumen_CADBJG01.fna_00175	CDS	1899				1-deoxy-D-xylulose-5-phosphate synthase 
Rumen_CADBJG01.fna_00176	CDS	897				farnesyl-diphosphate synthase 
Rumen_CADBJG01.fna_00177	CDS	207				exodeoxyribonuclease VII small subunit
Rumen_CADBJG01.fna_00178	CDS	1191				exodeoxyribonuclease VII, large subunit 
Rumen_CADBJG01.fna_00179	CDS	957				peptidase M22 glycoprotease
Rumen_CADBJG01.fna_00180	CDS	417				transcription antitermination factor NusB
Rumen_CADBJG01.fna_00181	CDS	444				GCN5-like N-acetyltransferase
Rumen_CADBJG01.fna_00182	CDS	327				hypothetical protein
Rumen_CADBJG01.fna_00183	CDS	552				hypothetical protein
Rumen_CADBJG01.fna_00184	CDS	522				hypothetical protein
Rumen_CADBJG01.fna_00185	CDS	462				hypothetical protein
Rumen_CADBJG01.fna_00186	CDS	1086				Stage III sporulation protein AE (spore_III_AE).
Rumen_CADBJG01.fna_00187	CDS	396				stage III sporulation protein ad
Rumen_CADBJG01.fna_00188	CDS	198				stage III sporulation protein AC
Rumen_CADBJG01.fna_00189	CDS	504				Stage III sporulation protein AB (spore_III_AB).
Rumen_CADBJG01.fna_00190	CDS	918				hypothetical protein
Rumen_CADBJG01.fna_00191	CDS	891				ABC-type sugar transport system, permease component
Rumen_CADBJG01.fna_00192	CDS	1125				ABC-type sugar transport systems, permease components
Rumen_CADBJG01.fna_00193	CDS	1476				hypothetical protein
Rumen_CADBJG01.fna_00194	CDS	417				hypothetical protein
Rumen_CADBJG01.fna_00195	CDS	789				helix-turn-helix domain-containing protein
Rumen_CADBJG01.fna_00196	CDS	3228				Cysteine protease
Rumen_CADBJG01.fna_00197	CDS	1698				diguanylate cyclase/phosphodiesterase
Rumen_CADBJG01.fna_00198	CDS	2556				small GTP-binding protein domain protein
Rumen_CADBJG01.fna_00199	CDS	540				hypothetical protein
Rumen_CADBJG01.fna_00200	CDS	939				ABC-3 protein
Rumen_CADBJG01.fna_00201	CDS	762				ABC-type Mn/Zn transport systems, ATPase component 
Rumen_CADBJG01.fna_00202	CDS	1077				ABC-type metal ion transport system, periplasmic component/surface adhesin
Rumen_CADBJG01.fna_00203	CDS	303				hypothetical protein
Rumen_CADBJG01.fna_00204	CDS	1128				cobalamin biosynthesis protein CbiD
Rumen_CADBJG01.fna_00205	CDS	759				cbiF; precorrin-4 C11-methyltransferase CbiF 
Rumen_CADBJG01.fna_00206	CDS	1032				Cobalamin biosynthesis protein CbiG
Rumen_CADBJG01.fna_00207	CDS	723				cbiH1; precorrin-3B C17-methyltransferase CbiH1 
Rumen_CADBJG01.fna_00208	CDS	741				cbiJ; precorrin-6x reductase CbiJ 
Rumen_CADBJG01.fna_00209	CDS	1191				precorrin-6x reductase
Rumen_CADBJG01.fna_00210	CDS	1353				cobyrinic acid a,c-diamide synthase
Rumen_CADBJG01.fna_00211	CDS	1050				nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase 
Rumen_CADBJG01.fna_00212	CDS	522				Adenosyl cobinamide kinase/adenosyl cobinamide phosphate guanylyltransferase 
Rumen_CADBJG01.fna_00213	CDS	765				cobalamin-5-phosphate synthase CobS
Rumen_CADBJG01.fna_00214	CDS	384				Adenosyl cobinamide kinase/adenosyl cobinamide phosphate guanylyltransferase 
Rumen_CADBJG01.fna_00215	CDS	561				alpha-ribazole phosphatase
Rumen_CADBJG01.fna_00216	CDS	966				cobalamin biosynthesis protein CobD
Rumen_CADBJG01.fna_00217	CDS	1035				L-threonine O-3-phosphate decarboxylase 
Rumen_CADBJG01.fna_00218	CDS	747				pyruvate formate-lyase activating enzyme 
Rumen_CADBJG01.fna_00219	CDS	1335				putative domain HDIG 
Rumen_CADBJG01.fna_00220	CDS	1101				nucleoside recognition domain-containing protein
Rumen_CADBJG01.fna_00221	CDS	309				YabP family.
Rumen_CADBJG01.fna_00222	CDS	1173				Putative stage IV sporulation protein YqfD.
Rumen_CADBJG01.fna_00223	CDS	120				hypothetical protein
Rumen_CADBJG01.fna_00224	CDS	876				hypothetical protein
Rumen_CADBJG01.fna_00225	CDS	843				fructose-1,6-bisphosphate aldolase 
Rumen_CADBJG01.fna_00226	CDS	1185				hypothetical protein
Rumen_CADBJG01.fna_00227	CDS	1278				Adenylosuccinate synthetase 
Rumen_CADBJG01.fna_00228	CDS	483				hypothetical protein
Rumen_CADBJG01.fna_00229	CDS	1545				penicillin-binding protein 4
Rumen_CADBJG01.fna_00230	CDS	246				hypothetical protein
Rumen_CADBJG01.fna_00231	CDS	684				putative xylanase/chitin deacetylase
Rumen_CADBJG01.fna_00232	CDS	2547				Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II
Rumen_CADBJG01.fna_00233	CDS	930				exopolyphosphatase-like protein
Rumen_CADBJG01.fna_00234	CDS	282				hypothetical protein
Rumen_CADBJG01.fna_00235	CDS	1266				hypothetical protein
Rumen_CADBJG01.fna_00236	CDS	246				hypothetical protein
Rumen_CADBJG01.fna_00237	CDS	1290				hypothetical protein
Rumen_CADBJG01.fna_00238	CDS	591				hypothetical protein
Rumen_CADBJG01.fna_00239	CDS	174				hypothetical protein
Rumen_CADBJG01.fna_00240	tRNA	76				tRNA-Ala(ggc)
Rumen_CADBJG01.fna_00241	CDS	1371				laminarinase
Rumen_CADBJG01.fna_00242	CDS	201				hypothetical protein
Rumen_CADBJG01.fna_00243	CDS	168				hypothetical protein
Rumen_CADBJG01.fna_00244	CDS	267				hypothetical protein
Rumen_CADBJG01.fna_00245	CDS	258				hypothetical protein
Rumen_CADBJG01.fna_00246	CDS	279				hypothetical protein
Rumen_CADBJG01.fna_00247	CDS	207				XRE family transcriptional regulator
Rumen_CADBJG01.fna_00248	CDS	429				hypothetical protein
Rumen_CADBJG01.fna_00249	CDS	123				hypothetical protein
Rumen_CADBJG01.fna_00250	CDS	435				hypothetical protein
Rumen_CADBJG01.fna_00251	CDS	303				hypothetical protein
Rumen_CADBJG01.fna_00252	CDS	732				RNA polymerase sigma factor, sigma-70 family
Rumen_CADBJG01.fna_00253	CDS	2553				Primase 1
Rumen_CADBJG01.fna_00254	CDS	441				hypothetical protein
Rumen_CADBJG01.fna_00255	CDS	252				hypothetical protein
Rumen_CADBJG01.fna_00256	CDS	315				hypothetical protein
Rumen_CADBJG01.fna_00257	CDS	192				hypothetical protein
Rumen_CADBJG01.fna_00258	CDS	795				prophage Lp1 protein 8
Rumen_CADBJG01.fna_00259	CDS	1260				integrase
Rumen_CADBJG01.fna_00260	tRNA	76				tRNA-Thr(ggt)
Rumen_CADBJG01.fna_00261	CDS	117				hypothetical protein
Rumen_CADBJG01.fna_00262	CDS	528				hypothetical protein
Rumen_CADBJG01.fna_00263	CDS	1218				tyrosyl-tRNA synthetase 
Rumen_CADBJG01.fna_00264	CDS	471				heptaprenyl diphosphate synthase component I
Rumen_CADBJG01.fna_00265	CDS	375				hypothetical protein
Rumen_CADBJG01.fna_00266	CDS	918				ApbE family lipoprotein
Rumen_CADBJG01.fna_00267	CDS	1812				diguanylate cyclase
Rumen_CADBJG01.fna_00268	CDS	657				N-acetyltransferase GCN5
Rumen_CADBJG01.fna_00269	CDS	918				translation elongation factor Ts
Rumen_CADBJG01.fna_00270	CDS	738				30S ribosomal protein S2
Rumen_CADBJG01.fna_00271	CDS	300				YlmC/YmxH family sporulation protein
Rumen_CADBJG01.fna_00272	CDS	192				hypothetical protein
Rumen_CADBJG01.fna_00273	CDS	939				MoxR-like ATPases 
Rumen_CADBJG01.fna_00274	CDS	1173				hypothetical protein
Rumen_CADBJG01.fna_00275	CDS	2289				Transglutaminase-like enzymes, putative cysteine proteases
Rumen_CADBJG01.fna_00276	CDS	1242				Bacterial SH3 domain.
Rumen_CADBJG01.fna_00277	CDS	966				ribosomal protein L11 methyltransferase 
Rumen_CADBJG01.fna_00278	CDS	1197				hypothetical protein
Rumen_CADBJG01.fna_00279	CDS	237				hypothetical protein
Rumen_CADBJG01.fna_00280	CDS	711				hypothetical protein 
Rumen_CADBJG01.fna_00281	CDS	447				stage V sporulation protein AC
Rumen_CADBJG01.fna_00282	CDS	522				4'-phosphopantetheinyl transferase
Rumen_CADBJG01.fna_00283	CDS	1179				hexosyltransferase
Rumen_CADBJG01.fna_00284	CDS	1212				glycosyltransferase
Rumen_CADBJG01.fna_00285	CDS	1074				Glycosyltransferase
Rumen_CADBJG01.fna_00286	CDS	489				hypothetical protein
Rumen_CADBJG01.fna_00287	CDS	1194				2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase
Rumen_CADBJG01.fna_00288	CDS	1278				lipopolysaccharide transport system ATP-binding protein
Rumen_CADBJG01.fna_00289	CDS	777				lipopolysaccharide transport system permease
Rumen_CADBJG01.fna_00290	CDS	474				hypothetical protein
Rumen_CADBJG01.fna_00291	CDS	786				Metal-dependent hydrolases of the beta-lactamase superfamily I
Rumen_CADBJG01.fna_00292	CDS	1419				cysteinyl-tRNA synthetase 
Rumen_CADBJG01.fna_00293	CDS	384				hypothetical protein
Rumen_CADBJG01.fna_00294	CDS	1365				hypothetical protein
Rumen_CADBJG01.fna_00295	CDS	765				histidinol phosphate phosphatase HisJ family protein
Rumen_CADBJG01.fna_00296	CDS	465				acetyltransferase
Rumen_CADBJG01.fna_00297	CDS	627				peptidyl-tRNA hydrolase 
Rumen_CADBJG01.fna_00298	CDS	3465				transcription-repair coupling factor 
Rumen_CADBJG01.fna_00299	CDS	966				hypothetical protein
Rumen_CADBJG01.fna_00300	CDS	984				biotin--protein ligase
Rumen_CADBJG01.fna_00301	CDS	540				NADPH-dependent FMN reductase
Rumen_CADBJG01.fna_00302	CDS	2589				ATPase, P-type (transporting), HAD superfamily, subfamily IC
Rumen_CADBJG01.fna_00303	CDS	1242				Ig domain-containing protein
Rumen_CADBJG01.fna_00304	CDS	171				hypothetical protein
Rumen_CADBJG01.fna_00305	CDS	948				hypothetical protein
Rumen_CADBJG01.fna_00306	CDS	585				hypothetical protein
Rumen_CADBJG01.fna_00307	CDS	621				hypothetical protein
Rumen_CADBJG01.fna_00308	CDS	816				hypothetical protein
Rumen_CADBJG01.fna_00309	CDS	834				hypothetical protein
Rumen_CADBJG01.fna_00310	CDS	1320				hemolysin
Rumen_CADBJG01.fna_00311	CDS	1092				hypothetical protein
Rumen_CADBJG01.fna_00312	CDS	1422				hypothetical protein
Rumen_CADBJG01.fna_00313	CDS	474				hypothetical protein
Rumen_CADBJG01.fna_00314	CDS	1218				transcription termination factor NusA
Rumen_CADBJG01.fna_00315	CDS	279				hypothetical protein
Rumen_CADBJG01.fna_00316	CDS	315				ribosomal protein HS6-type (S12/L30/L7a)
Rumen_CADBJG01.fna_00317	CDS	2673				bacterial translation initiation factor 2 (bIF-2)
Rumen_CADBJG01.fna_00318	CDS	510				hypothetical protein
Rumen_CADBJG01.fna_00319	CDS	330				ribosome-binding factor A
Rumen_CADBJG01.fna_00320	CDS	948				Exopolyphosphatase-related proteins
Rumen_CADBJG01.fna_00321	CDS	894				tRNA pseudouridine 55 synthase 
Rumen_CADBJG01.fna_00322	CDS	885				riboflavin biosynthesis protein RibF
Rumen_CADBJG01.fna_00323	CDS	1098				ABC-type multidrug transport system, ATPase component
Rumen_CADBJG01.fna_00324	CDS	705				hypothetical protein
Rumen_CADBJG01.fna_00325	CDS	1638				ABC-type uncharacterized transport system.
Rumen_CADBJG01.fna_00326	CDS	1539				hypothetical protein
Rumen_CADBJG01.fna_00327	tRNA	89				tRNA-Ser(cga)
Rumen_CADBJG01.fna_00328	CDS	165				hypothetical protein
Rumen_CADBJG01.fna_00329	CDS	885				signal transduction histidine kinase
Rumen_CADBJG01.fna_00330	CDS	915				ABC transporter
Rumen_CADBJG01.fna_00331	CDS	681				two component transcriptional regulator
Rumen_CADBJG01.fna_00332	CDS	1563				diguanylate cyclase
Rumen_CADBJG01.fna_00333	CDS	747				hypothetical protein
Rumen_CADBJG01.fna_00334	CDS	741				D-alanyl-D-alanine dipeptidase
Rumen_CADBJG01.fna_00335	CDS	732				putative proteins, LmbE homologs
Rumen_CADBJG01.fna_00336	CDS	675				GntR family transcriptional regulator
Rumen_CADBJG01.fna_00337	CDS	882				PP-loop domain-containing protein
Rumen_CADBJG01.fna_00338	CDS	273				prevent-host-death family protein
Rumen_CADBJG01.fna_00339	CDS	696				Phage shock protein A (IM30), suppresses sigma54-dependent transcription
Rumen_CADBJG01.fna_00340	CDS	258				hypothetical protein
Rumen_CADBJG01.fna_00341	CDS	2172				diguanylate cyclase/phosphodiesterase
Rumen_CADBJG01.fna_00342	CDS	1689				Fe-S cluster domain-containing protein
Rumen_CADBJG01.fna_00343	CDS	1119				plectin
Rumen_CADBJG01.fna_00344	CDS	558				hypothetical protein
Rumen_CADBJG01.fna_00345	CDS	1236				putative signaling protein
Rumen_CADBJG01.fna_00346	CDS	1116				periplasmic binding protein/LacI transcriptional regulator
Rumen_CADBJG01.fna_00347	CDS	1038				hypothetical protein
Rumen_CADBJG01.fna_00348	CDS	1344				serine/threonine protein kinase
Rumen_CADBJG01.fna_00349	CDS	876				von Willebrand factor type A
Rumen_CADBJG01.fna_00350	CDS	918				hypothetical protein
Rumen_CADBJG01.fna_00351	CDS	1239				hypothetical protein
Rumen_CADBJG01.fna_00352	CDS	552				hypothetical protein
Rumen_CADBJG01.fna_00353	CDS	1191				cysteine desulfurase NifS 
Rumen_CADBJG01.fna_00354	CDS	417				FeS cluster assembly scaffold protein NifU, Clostridium type
Rumen_CADBJG01.fna_00355	CDS	1413				diguanylate cyclase
Rumen_CADBJG01.fna_00356	CDS	834				van Willebrand factor A
Rumen_CADBJG01.fna_00357	CDS	540				had superfamily protein
Rumen_CADBJG01.fna_00358	CDS	693				hypothetical protein
Rumen_CADBJG01.fna_00359	CDS	1431				Membrane protein involved in the export of O-antigen and teichoic acid
Rumen_CADBJG01.fna_00360	CDS	981				Putative GTPases (G3E family)
Rumen_CADBJG01.fna_00361	CDS	876				4-diphosphocytidyl-2C-methyl-D-erythritol kinase 
Rumen_CADBJG01.fna_00362	CDS	1188				class I/II aminotransferase
Rumen_CADBJG01.fna_00363	CDS	477				Transcriptional regulators
