locus_tag	ftype	length_bp	gene	EC_number	COG	product
maccaque1_00103	CDS	471				Peptidyl-prolyl cis-trans isomerase (rotamase)-cyclophilin family protein
maccaque1_00104	CDS	1155				hypothetical protein
maccaque1_00105	CDS	1653				Kelch repeat type 1-containing protein
maccaque1_00106	CDS	1365				DNA repair protein RadA
maccaque1_00107	CDS	570				Peptidase family M50.
maccaque1_00108	CDS	270				hypothetical protein
maccaque1_00109	CDS	417				Fe2+/Zn2+ uptake regulation proteins
maccaque1_00110	CDS	972				periplasmic solute binding protein
maccaque1_00111	CDS	708				ABC-type Mn/Zn transport systems, ATPase component 
maccaque1_00112	CDS	837				ABC-type Mn2+/Zn2+ transport systems, permease components
maccaque1_00113	CDS	135				hypothetical protein
maccaque1_00114	CDS	4467				hypothetical protein
maccaque1_00115	CDS	2823				hypothetical protein
maccaque1_00116	CDS	498				Transcriptional regulator
maccaque1_00117	CDS	297				anti-sigma F factor antagonist (stage II sporulation protein AA)
maccaque1_00118	CDS	2340				HAMP/SpoIIE domain-containing protein
maccaque1_00119	CDS	327				hypothetical protein
maccaque1_00120	CDS	717				hypothetical protein
maccaque1_00121	CDS	1431				CLI_3235-class bacteriocin maturation radical SAM enzyme
maccaque1_00122	CDS	1080				peptide maturation system protein
maccaque1_00123	CDS	267				hypothetical protein
maccaque1_00124	CDS	1611				ABC-type multidrug transport system, ATPase and permease components
maccaque1_00125	CDS	1215				Subtilase family.
maccaque1_00126	CDS	534				hypothetical protein
maccaque1_00127	CDS	1374				efflux transporter, RND family, MFP subunit
maccaque1_00128	CDS	1299				hypothetical protein
maccaque1_00129	CDS	1479				hypothetical protein
maccaque1_00130	CDS	1293				multidrug ABC transporter substrate-binding protein
maccaque1_00131	CDS	2898				hypothetical protein
maccaque1_00132	CDS	921				hypothetical protein
maccaque1_00133	CDS	1608				DNA polymerase III, subunits gamma and tau 
maccaque1_00134	CDS	345				hypothetical protein
maccaque1_00135	CDS	603				recombination protein RecR
maccaque1_00136	CDS	642				amidophosphoribosyltransferase
maccaque1_00137	CDS	1401				hypothetical protein
maccaque1_00138	CDS	945				hypothetical protein
maccaque1_00139	CDS	1038				hydE; HydE 
maccaque1_00140	CDS	927				quinolinate synthetase A
maccaque1_00141	CDS	384				endoribonuclease L-PSP, putative
maccaque1_00142	CDS	1197				L-threonine ammonia-lyase 
maccaque1_00143	CDS	1197				hypothetical protein
maccaque1_00144	CDS	1074				3-isopropylmalate dehydrogenase 
maccaque1_00145	CDS	495				3-isopropylmalate dehydratase small subunit 
maccaque1_00146	CDS	1269				leuC; 3-isopropylmalate dehydratase large subunit 
maccaque1_00147	CDS	1665				dihydroxy-acid dehydratase 
maccaque1_00148	CDS	1038				ketol-acid reductoisomerase 
maccaque1_00149	CDS	504				acetolactate synthase, small subunit 
maccaque1_00150	CDS	1674				acetolactate synthase, large subunit, biosynthetic type 
maccaque1_00151	CDS	114				hypothetical protein
maccaque1_00152	CDS	1668				Isopropylmalate/homocitrate/citramalate synthases 
maccaque1_00153	CDS	420				hypothetical protein
maccaque1_00154	CDS	150				LSU ribosomal protein L33P
maccaque1_00155	CDS	237				preprotein translocase, SecE subunit, bacterial
maccaque1_00156	CDS	528				transcription antitermination protein nusG
maccaque1_00157	CDS	426				LSU ribosomal protein L11P
maccaque1_00158	CDS	696				LSU ribosomal protein L1P
maccaque1_00159	CDS	615				regulatory protein TetR
maccaque1_00160	CDS	594				hypothetical protein
maccaque1_00161	CDS	2067				hypothetical protein
maccaque1_00162	CDS	2043				X-X-X-Leu-X-X-Gly heptad repeats
maccaque1_00163	CDS	1428				amidophosphoribosyltransferase 
maccaque1_00164	CDS	582				ANTAR domain-containing protein
maccaque1_00165	CDS	1293				glutamine synthetase
maccaque1_00166	CDS	1482				glutamate synthase, NADH/NADPH small subunit
maccaque1_00167	CDS	4533				glutamate synthase 
maccaque1_00168	CDS	1770				ammonium transporter
maccaque1_00169	CDS	855				diaminopimelate epimerase 
maccaque1_00170	CDS	1200				LL-diaminopimelate aminotransferase apoenzyme 
maccaque1_00171	CDS	2097				hypothetical protein
maccaque1_00172	CDS	195				thiamine biosynthesis protein ThiS
maccaque1_00173	CDS	636				thiamine biosynthesis protein ThiF
maccaque1_00174	CDS	774				hypothetical protein
maccaque1_00175	CDS	1254				hypothetical protein
maccaque1_00176	CDS	609				hypothetical protein
maccaque1_00177	CDS	648				thiamine-phosphate diphosphorylase 
maccaque1_00178	CDS	738				phosphomethylpyrimidine kinase 
maccaque1_00179	CDS	1314				thiamine biosynthesis protein ThiC
maccaque1_00180	CDS	1311				transcriptional regulator with HTH domain and aminotransferase domain protein
maccaque1_00181	CDS	876				pyridoxal phosphate synthase yaaD subunit 
maccaque1_00182	CDS	561				pyridoxal phosphate synthase yaaE subunit 
maccaque1_00183	CDS	678				RelA/SpoT domain-containing protein
maccaque1_00184	CDS	459				hypothetical protein
maccaque1_00185	CDS	210				XRE family transcriptional regulator
maccaque1_00186	CDS	1527				hypothetical protein
maccaque1_00187	CDS	231				PTS HPr component phosphorylation site.
maccaque1_00188	CDS	1377				MiaB-like tRNA modifying enzyme 
maccaque1_00189	CDS	3705				phosphoribosylformylglycinamidine synthase 
maccaque1_00190	CDS	501				hypothetical protein
maccaque1_00191	CDS	609				tcdC; variant TcdC
maccaque1_00192	CDS	354				hypothetical protein
maccaque1_00193	CDS	138				hypothetical protein
maccaque1_00194	CDS	435				hypothetical protein
maccaque1_00195	CDS	435				hypothetical protein
maccaque1_00196	CDS	492				hypothetical protein
maccaque1_00197	CDS	798				Isopentenyldiphosphate isomerase
maccaque1_00198	CDS	1389				serine protease
maccaque1_00199	CDS	2301				hypothetical protein
maccaque1_00200	CDS	1164				putative protein involved in tellurite resistance
maccaque1_00201	CDS	582				putative proteins involved in stress response, homologs of TerZ and putative cAMP-binding protein CABP1
maccaque1_00202	CDS	582				stress protein
maccaque1_00203	CDS	591				putative proteins involved in stress response, homologs of TerZ and putative cAMP-binding protein CABP1
maccaque1_00204	CDS	2670				HAD superfamily P-type ATPase 
maccaque1_00205	CDS	777				SCP-like extracellular
maccaque1_00206	CDS	756				SCP-like extracellular
maccaque1_00207	CDS	2298				Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases
maccaque1_00208	CDS	657				hypothetical protein
maccaque1_00209	CDS	378				hypothetical protein
maccaque1_00210	CDS	870				D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain.
maccaque1_00211	CDS	594				flavoprotein
maccaque1_00212	CDS	681				two component transcriptional regulator
maccaque1_00213	CDS	1701				PAS domain-containing protein 
maccaque1_00214	CDS	1752				Na/Pi-cotransporter II-like protein
maccaque1_00215	CDS	1311				hypothetical protein
maccaque1_00216	CDS	810				hypothetical protein
maccaque1_00217	CDS	1167				hypothetical protein
maccaque1_00218	CDS	216				hypothetical protein
maccaque1_00219	CDS	858				hypothetical protein
maccaque1_00220	CDS	2175				ribonuclease R 
maccaque1_00221	CDS	261				protein translocase, SecG subunit
maccaque1_00222	CDS	282				sporulation protein YabP
maccaque1_00223	CDS	576				Spore cortex protein YabQ (Spore_YabQ).
maccaque1_00224	CDS	312				hypothetical protein
maccaque1_00225	CDS	432				putative RNA binding protein (contains ribosomal protein S1 domain)
maccaque1_00226	CDS	687				hypothetical protein
maccaque1_00227	CDS	438				N-acetyltransferase GCN5
maccaque1_00228	CDS	471				hypothetical protein
maccaque1_00229	CDS	192				hypothetical protein
maccaque1_00230	CDS	681				Helix-turn-helix.
maccaque1_00231	CDS	432				hypothetical protein
maccaque1_00232	CDS	774				hypothetical protein
maccaque1_00233	CDS	390				hypothetical protein
maccaque1_00234	CDS	1467				Site-specific recombinase XerD
maccaque1_00235	CDS	2619				CotH protein.
maccaque1_00236	CDS	1209				phosphoglycerate mutase 
maccaque1_00237	CDS	651				TrkA-N
maccaque1_00238	CDS	1329				TrkH family potassium uptake protein 
maccaque1_00239	CDS	1029				3-deoxy-D-arabinoheptulosonate-7-phosphate synthase 
maccaque1_00240	CDS	375				hypothetical protein
maccaque1_00241	CDS	690				hypothetical protein
maccaque1_00242	CDS	1041				6-phosphofructokinase 
maccaque1_00243	CDS	807				pyrroline-5-carboxylate reductase 
maccaque1_00244	CDS	603				hypothetical protein
maccaque1_00245	CDS	921				hypothetical protein
maccaque1_00246	CDS	3432				DNA polymerase III catalytic subunit, DnaE type 
maccaque1_00247	CDS	930				hypothetical protein
maccaque1_00248	CDS	873				putative P-loop-containing kinase
maccaque1_00249	CDS	906				UDP-N-acetylmuramate dehydrogenase 
maccaque1_00250	CDS	960				Hpr(Ser) kinase/phosphatase 
maccaque1_00251	CDS	1194				hypothetical protein
maccaque1_00252	CDS	579				putative NADH:ubiquinone oxidoreductase, subunit RnfA
maccaque1_00253	CDS	615				Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrD
maccaque1_00254	CDS	1113				putative NADH:ubiquinone oxidoreductase, subunit RnfD
maccaque1_00255	CDS	663				ribulose-phosphate 3-epimerase 
maccaque1_00256	CDS	468				hypothetical protein
maccaque1_00257	CDS	783				thymidylate synthase (FAD) 
maccaque1_00258	CDS	891				hypothetical protein
maccaque1_00259	CDS	543				DJ-1 family protein
maccaque1_00260	CDS	570				5,10-methenyltetrahydrofolate synthetase 
maccaque1_00261	CDS	1473				putative periplasmic solute-binding protein
maccaque1_00262	CDS	1245				Collagenase 
maccaque1_00263	CDS	483				thioesterase superfamily protein
maccaque1_00264	CDS	1542				cls; cardiolipin synthetase 
maccaque1_00265	CDS	822				ATPases involved in chromosome partitioning
maccaque1_00266	CDS	2694				Endo-1,4-beta-xylanase 
maccaque1_00267	CDS	378				putative membrane protein
maccaque1_00268	CDS	1281				hypothetical protein
maccaque1_00269	CDS	1482				4-alpha-glucanotransferase 
maccaque1_00270	CDS	2346				glycogen/starch/alpha-glucan phosphorylases 
maccaque1_00271	CDS	678				2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase 
maccaque1_00272	CDS	2670				putative membrane protein
maccaque1_00273	CDS	924				putative permeases
maccaque1_00274	CDS	1218				hypothetical protein
maccaque1_00275	CDS	831				sulfide dehydrogenase (flavoprotein) subunit SudB 
maccaque1_00276	CDS	1386				sulfide dehydrogenase (flavoprotein) subunit SudA 
maccaque1_00277	CDS	465				preprotein translocase, YajC subunit
maccaque1_00278	CDS	405				hypothetical protein
maccaque1_00279	CDS	1407				hypothetical protein
maccaque1_00280	CDS	1416				Signal transduction histidine kinase
maccaque1_00281	CDS	699				Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain protein
maccaque1_00282	CDS	210				hypothetical protein
maccaque1_00283	CDS	363				hypothetical protein
maccaque1_00284	CDS	672				HAD family hydrolase
maccaque1_00285	CDS	1629				chaperonin GroL
maccaque1_00286	CDS	288				groES; co-chaperonin GroES
maccaque1_00287	CDS	726				Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain protein
maccaque1_00288	CDS	342				50S ribosomal protein L17
maccaque1_00289	CDS	966				DNA-directed RNA polymerase subunit alpha 
maccaque1_00290	CDS	600				SSU ribosomal protein S4P
maccaque1_00291	CDS	405				30S ribosomal protein S11
maccaque1_00292	CDS	369				SSU ribosomal protein S13P
maccaque1_00293	CDS	219				translation initiation factor IF-1
maccaque1_00294	CDS	240				hypothetical protein
maccaque1_00295	CDS	750				methionine aminopeptidase, type I 
maccaque1_00296	CDS	633				Adenylate kinase 
maccaque1_00297	CDS	1320				protein translocase subunit secY/sec61 alpha
maccaque1_00298	CDS	441				LSU ribosomal protein L15P
maccaque1_00299	CDS	177				LSU ribosomal protein L30P
maccaque1_00300	CDS	501				SSU ribosomal protein S5P
maccaque1_00301	CDS	360				50S ribosomal protein L18
maccaque1_00302	CDS	546				LSU ribosomal protein L6P
maccaque1_00303	CDS	399				SSU ribosomal protein S8P
maccaque1_00304	CDS	540				Ribosomal protein L5
maccaque1_00305	CDS	354				50S ribosomal protein L24
maccaque1_00306	CDS	369				50S ribosomal protein L14
maccaque1_00307	CDS	258				30S ribosomal protein S17
maccaque1_00308	CDS	198				LSU ribosomal protein L29P
maccaque1_00309	CDS	423				50S ribosomal protein L16
maccaque1_00310	CDS	777				SSU ribosomal protein S3P
maccaque1_00311	CDS	336				LSU ribosomal protein L22P
maccaque1_00312	CDS	285				SSU ribosomal protein S19P
maccaque1_00313	CDS	834				LSU ribosomal protein L2P
maccaque1_00314	CDS	294				LSU ribosomal protein L23P
maccaque1_00315	CDS	624				LSU ribosomal protein L4P
maccaque1_00316	CDS	636				LSU ribosomal protein L3P
maccaque1_00317	CDS	315				30S ribosomal protein S10
maccaque1_00318	CDS	1755				Membrane proteins related to metalloendopeptidases
maccaque1_00319	CDS	468				LuxS protein involved in autoinducer AI2 synthesis 
maccaque1_00320	CDS	876				pseudouridine synthase, RluA family 
maccaque1_00321	CDS	648				Fructose-2,6-bisphosphatase 
maccaque1_00322	CDS	696				Helix-turn-helix.
maccaque1_00323	CDS	981				Membrane-associated lipoprotein involved in thiamine biosynthesis
maccaque1_00324	CDS	378				hypothetical protein
maccaque1_00325	CDS	501				putative membrane protein
maccaque1_00326	CDS	1281				electron transport complex, RnfABCDGE type, C subunit
maccaque1_00327	CDS	921				electron transport complex, RnfABCDGE type, D subunit
maccaque1_00328	CDS	519				putative NADH:ubiquinone oxidoreductase, subunit RnfG
maccaque1_00329	CDS	660				electron transport complex, RnfABCDGE type, E subunit
maccaque1_00330	CDS	582				electron transport complex, RnfABCDGE type, A subunit
maccaque1_00331	CDS	810				electron transport complex, RnfABCDGE type, B subunit
maccaque1_00332	CDS	1374				pyridoxal-phosphate dependent TrpB-like enzyme 
maccaque1_00333	CDS	2253				ABC-type transport system, involved in lipoprotein release, permease component
maccaque1_00334	CDS	699				ABC-type antimicrobial peptide transport system, ATPase component
maccaque1_00335	CDS	282				hypothetical protein
maccaque1_00336	CDS	693				Thioesterase
maccaque1_00337	CDS	252				Acyl carrier protein
maccaque1_00338	CDS	1569				Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II
maccaque1_00339	CDS	1134				Dienelactone hydrolase
maccaque1_00340	CDS	354				hypothetical protein
maccaque1_00341	CDS	1221				3-oxoacyl-(acyl-carrier-protein) synthase 
maccaque1_00342	CDS	1137				3-hydroxyacyl-CoA dehydrogenase NAD-binding protein
maccaque1_00343	CDS	720				Enoyl-CoA hydratase/carnithine racemase 
maccaque1_00344	CDS	513				hypothetical protein
maccaque1_00345	CDS	726				Enoyl-CoA hydratase/carnithine racemase 
maccaque1_00346	CDS	303				hypothetical protein
maccaque1_00347	CDS	903				hypothetical protein
maccaque1_00348	CDS	825				Peptidyl-prolyl cis-trans isomerase (rotamase)-cyclophilin family protein
maccaque1_00349	CDS	783				Peptidyl-prolyl cis-trans isomerase (rotamase)-cyclophilin family protein
maccaque1_00350	CDS	1302				UDP-N-acetylglucosamine 1-carboxyvinyltransferase
maccaque1_00351	CDS	618				peptidyl-tRNA hydrolase 
maccaque1_00352	CDS	3465				transcription-repair coupling factor 
maccaque1_00353	CDS	1656				diguanylate cyclase
maccaque1_00354	CDS	345				diguanylate cyclase (GGDEF) domain protein
maccaque1_00355	CDS	897				Glucose-1-phosphate thymidylyltransferase 
maccaque1_00356	CDS	1032				dTDP-glucose 4,6-dehydratase 
maccaque1_00357	CDS	435				cytidyltransferase-related domain protein
maccaque1_00358	CDS	873				dTDP-4-dehydrorhamnose reductase 
maccaque1_00359	CDS	609				dTDP-4-dehydrorhamnose 3,5-epimerase 
maccaque1_00360	CDS	1176				cpsF; rhamnosyltransferase
maccaque1_00361	CDS	729				Bacterial transferase hexapeptide (three repeats).
maccaque1_00362	CDS	1155				Putative glycosyl/glycerophosphate transferases involved in teichoic acid biosynthesis TagF/TagB/EpsJ/RodC
maccaque1_00363	CDS	714				4-diphosphocytidyl-2-methyl-D-erithritol synthase 
maccaque1_00364	CDS	1056				Nucleoside-diphosphate-sugar epimerases 
maccaque1_00365	CDS	990				hypothetical protein
maccaque1_00366	CDS	996				family 2 glycosyl transferase
maccaque1_00367	CDS	1182				hypothetical protein
maccaque1_00368	CDS	1203				Putative glycosyl/glycerophosphate transferases involved in teichoic acid biosynthesis TagF/TagB/EpsJ/RodC
maccaque1_00369	CDS	1065				Fucose 4-O-acetylase
maccaque1_00370	CDS	1449				Membrane protein involved in the export of O-antigen and teichoic acid
maccaque1_00371	CDS	1581				hypothetical protein
maccaque1_00372	CDS	1251				hypothetical protein
maccaque1_00373	CDS	753				Short-chain dehydrogenases of various substrate specificities
maccaque1_00374	CDS	540				hypothetical protein
maccaque1_00375	CDS	435				transcriptional regulator
maccaque1_00376	CDS	528				hypothetical protein
maccaque1_00377	CDS	453				hypothetical protein
maccaque1_00378	CDS	492				Phosphopantetheine adenylyltransferase 
maccaque1_00379	CDS	618				RNA methyltransferase, RsmD family
maccaque1_00380	CDS	1380				putative efflux protein, MATE family
maccaque1_00381	CDS	948				hypothetical protein
maccaque1_00382	CDS	870				hypothetical protein
maccaque1_00383	CDS	1047				hypothetical protein
maccaque1_00384	CDS	2643				GK14871 gene product from transcript-RA
maccaque1_00385	CDS	174				hypothetical protein
maccaque1_00386	CDS	972				glycosyl transferase family protein
maccaque1_00387	CDS	1035				hypothetical protein
maccaque1_00388	CDS	549				phosphoribosylaminoimidazole carboxylase catalytic subunit 
maccaque1_00389	CDS	720				phosphoribosylaminoimidazole-succinocarboxamide synthase 
maccaque1_00390	CDS	1422				amidophosphoribosyltransferase 
maccaque1_00391	CDS	1035				phosphoribosylformylglycinamidine cyclo-ligase 
maccaque1_00392	CDS	624				phosphoribosylglycinamide formyltransferase
maccaque1_00393	CDS	561				hypothetical protein
maccaque1_00394	CDS	714				hypothetical protein
maccaque1_00395	CDS	1179				AICAR transformylase/IMP cyclohydrolase PurH (only IMP cyclohydrolase domain in Aful) 
maccaque1_00396	CDS	567				hypothetical protein
maccaque1_00397	CDS	1287				phosphoribosylamine/glycine ligase 
maccaque1_00398	CDS	618				hypothetical protein
maccaque1_00399	CDS	1827				Excinuclease ABC subunit C
maccaque1_00400	CDS	174				hypothetical protein
maccaque1_00401	CDS	654				hypothetical protein
maccaque1_00402	CDS	969				Lyzozyme M1 (1,4-beta-N-acetylmuramidase)
maccaque1_00403	CDS	138				hypothetical protein
maccaque1_00404	CDS	135				hypothetical protein
maccaque1_00405	CDS	1209				3-oxoacyl-(acyl-carrier-protein) synthase 
maccaque1_00406	CDS	252				polyketide synthase family protein
maccaque1_00407	CDS	1281				ABC transporter inner membrane protein
maccaque1_00408	CDS	702				macrolide export ATP-binding/permease protein MacB 2 
maccaque1_00409	CDS	1413				efflux transporter, RND family, MFP subunit
maccaque1_00410	CDS	465				hypothetical protein
maccaque1_00411	CDS	654				Subtilase family.
maccaque1_00412	CDS	951				ABC-type multidrug transport system, ATPase and permease components
maccaque1_00413	CDS	207				hypothetical protein
maccaque1_00414	CDS	1068				peptide maturation system protein
maccaque1_00415	CDS	1428				CLI_3235-class bacteriocin maturation radical SAM enzyme
maccaque1_00416	CDS	1017				hypothetical protein
maccaque1_00417	CDS	399				Site-specific recombinases, DNA invertase Pin homologs
maccaque1_00418	CDS	258				hypothetical protein
maccaque1_00419	CDS	198				hypothetical protein
maccaque1_00420	CDS	909				recombinase
maccaque1_00421	CDS	1071				hypothetical protein
maccaque1_00422	CDS	1275				Adenylosuccinate synthetase 
maccaque1_00423	CDS	1716				Phosphomannomutase 
maccaque1_00424	CDS	1284				Dockerin type I repeat.
maccaque1_00425	tRNA	76				tRNA-Thr(ggt)
maccaque1_00426	CDS	264				hypothetical protein
maccaque1_00427	CDS	462				acetyltransferase
maccaque1_00428	CDS	441				N-acetyltransferase GCN5
maccaque1_00429	CDS	789				Methyltransferase domain.
maccaque1_00430	CDS	849				hypothetical protein
maccaque1_00431	CDS	675				response regulator with CheY-like receiver domain and winged-helix DNA-binding domain protein
maccaque1_00432	CDS	1992				two component sensor kinase
maccaque1_00433	CDS	2577				small GTP-binding protein domain protein
maccaque1_00434	CDS	675				hypothetical protein
maccaque1_00435	CDS	618				putative sporulation protein YtaF
maccaque1_00436	CDS	579				hypothetical protein
maccaque1_00437	CDS	2850				hypothetical protein
maccaque1_00438	CDS	2280				Cellulose binding domain./Glycosyl hydrolase family 9.
maccaque1_00439	CDS	954				NAD dependent epimerase/dehydratase family.
maccaque1_00440	CDS	1395				ABC-type sugar transport system, periplasmic component
maccaque1_00441	CDS	744				Sugar transferases involved in lipopolysaccharide synthesis
maccaque1_00442	CDS	540				Transcriptional regulators, similar to M. xanthus CarD
maccaque1_00443	CDS	819				putative phosphohydrolases
maccaque1_00444	CDS	243				hypothetical protein
maccaque1_00445	CDS	276				Bacterial nucleoid DNA-binding protein
maccaque1_00446	CDS	798				MazG family protein
maccaque1_00447	CDS	996				tryptophanyl-tRNA synthetase 
maccaque1_00448	CDS	525				hypothetical protein
maccaque1_00449	CDS	1194				Transcriptional regulators containing a DNA-binding HTH domain and an aminotransferase domain (MocR family)and their eukaryotic orthologs
maccaque1_00450	CDS	1587				polysaccharide biosynthesis protein
maccaque1_00451	CDS	786				hypothetical protein
maccaque1_00452	CDS	1080				hypothetical protein
maccaque1_00453	CDS	513				hypothetical protein
maccaque1_00454	CDS	756				Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain protein
