locus_tag	ftype	length_bp	gene	EC_number	COG	product
Human_ERR414243_bin.4.fna_00054	CDS	2031				atpA2; ATP synthase F1 subunit alpha 
Human_ERR414243_bin.4.fna_00055	CDS	909				ATP synthase, F1 gamma subunit 
Human_ERR414243_bin.4.fna_00056	CDS	1398				ATP synthase F1 subcomplex beta subunit 
Human_ERR414243_bin.4.fna_00057	CDS	411				ATP synthase F1 subcomplex epsilon subunit 
Human_ERR414243_bin.4.fna_00058	CDS	1413				protein-export membrane protein SecD
Human_ERR414243_bin.4.fna_00059	CDS	966				protein-export membrane protein SecF
Human_ERR414243_bin.4.fna_00060	CDS	321				hypothetical protein
Human_ERR414243_bin.4.fna_00061	CDS	762				protein serine/threonine phosphatase
Human_ERR414243_bin.4.fna_00062	CDS	255				hypothetical protein
Human_ERR414243_bin.4.fna_00063	CDS	195				hypothetical protein
Human_ERR414243_bin.4.fna_00064	CDS	3525				putative membrane protein
Human_ERR414243_bin.4.fna_00065	CDS	3189				hypothetical protein
Human_ERR414243_bin.4.fna_00066	CDS	1128				hypothetical protein
Human_ERR414243_bin.4.fna_00067	CDS	789				hypothetical protein
Human_ERR414243_bin.4.fna_00068	CDS	1665				Isopropylmalate/homocitrate/citramalate synthases 
Human_ERR414243_bin.4.fna_00069	CDS	1740				acetolactate synthase, large subunit, biosynthetic type 
Human_ERR414243_bin.4.fna_00070	CDS	501				acetolactate synthase, small subunit 
Human_ERR414243_bin.4.fna_00071	CDS	1038				ketol-acid reductoisomerase 
Human_ERR414243_bin.4.fna_00072	CDS	579				hypothetical protein
Human_ERR414243_bin.4.fna_00073	CDS	1665				dihydroxy-acid dehydratase 
Human_ERR414243_bin.4.fna_00074	CDS	333				antibiotic biosynthesis monooxygenase
Human_ERR414243_bin.4.fna_00075	CDS	294				hypothetical protein
Human_ERR414243_bin.4.fna_00076	CDS	207				hypothetical protein
Human_ERR414243_bin.4.fna_00077	CDS	354				hypothetical protein
Human_ERR414243_bin.4.fna_00078	CDS	618				Holliday junction DNA helicase RuvA
Human_ERR414243_bin.4.fna_00079	CDS	486				crossover junction endodeoxyribonuclease RuvC 
Human_ERR414243_bin.4.fna_00080	CDS	1128				Prephenate dehydratase 
Human_ERR414243_bin.4.fna_00081	CDS	2364				homocysteine S-methyltransferase
Human_ERR414243_bin.4.fna_00082	tRNA	89				tRNA-Ser(cga)
Human_ERR414243_bin.4.fna_00083	CDS	717				Helix-turn-helix.
Human_ERR414243_bin.4.fna_00084	CDS	639				Fructose-2,6-bisphosphatase 
Human_ERR414243_bin.4.fna_00085	CDS	846				pseudouridine synthase
Human_ERR414243_bin.4.fna_00086	CDS	474				LuxS protein involved in autoinducer AI2 synthesis 
Human_ERR414243_bin.4.fna_00087	CDS	1761				Membrane proteins related to metalloendopeptidases
Human_ERR414243_bin.4.fna_00088	CDS	900				hypothetical protein
Human_ERR414243_bin.4.fna_00089	CDS	528				RNA polymerase sigma factor
Human_ERR414243_bin.4.fna_00090	CDS	495				hypothetical protein
Human_ERR414243_bin.4.fna_00091	CDS	507				Phosphopantetheine adenylyltransferase 
Human_ERR414243_bin.4.fna_00092	CDS	558				RNA methyltransferase, RsmD family
Human_ERR414243_bin.4.fna_00093	CDS	708				winged helix family two component transcriptional regulator
Human_ERR414243_bin.4.fna_00094	CDS	1500				Signal transduction histidine kinase
Human_ERR414243_bin.4.fna_00095	CDS	1425				hypothetical protein
Human_ERR414243_bin.4.fna_00096	CDS	525				hypothetical protein
Human_ERR414243_bin.4.fna_00097	CDS	549				preprotein translocase subunit YajC
Human_ERR414243_bin.4.fna_00098	CDS	1161				Bacterial cell division membrane protein
Human_ERR414243_bin.4.fna_00099	CDS	1530				Mg chelatase-related protein
Human_ERR414243_bin.4.fna_00100	CDS	735				hypothetical protein
Human_ERR414243_bin.4.fna_00101	CDS	2397				chitobiose phosphorylase 
Human_ERR414243_bin.4.fna_00102	CDS	705				hypothetical protein
Human_ERR414243_bin.4.fna_00103	CDS	3432				transcription-repair coupling factor 
Human_ERR414243_bin.4.fna_00104	CDS	627				peptidyl-tRNA hydrolase 
Human_ERR414243_bin.4.fna_00105	CDS	474				hypothetical protein
Human_ERR414243_bin.4.fna_00106	CDS	786				Metal-dependent hydrolases of the beta-lactamase superfamily I
Human_ERR414243_bin.4.fna_00107	CDS	1419				cysteinyl-tRNA synthetase 
Human_ERR414243_bin.4.fna_00108	CDS	657				serine O-acetyltransferase 
Human_ERR414243_bin.4.fna_00109	CDS	933				hypothetical protein
Human_ERR414243_bin.4.fna_00110	CDS	1614				DNA polymerase III, subunits gamma and tau 
Human_ERR414243_bin.4.fna_00111	CDS	348				hypothetical protein
Human_ERR414243_bin.4.fna_00112	CDS	603				recombination protein RecR
Human_ERR414243_bin.4.fna_00113	CDS	708				purine-nucleoside phosphorylase, DeoD family
Human_ERR414243_bin.4.fna_00114	CDS	1374				pyridoxal-phosphate dependent TrpB-like enzyme 
Human_ERR414243_bin.4.fna_00115	CDS	732				hypothetical protein
Human_ERR414243_bin.4.fna_00116	CDS	600				hypothetical protein
Human_ERR414243_bin.4.fna_00117	CDS	1947				threonyl-tRNA synthetase/Ser-tRNA(Thr) hydrolase 
Human_ERR414243_bin.4.fna_00118	CDS	489				hypothetical protein
Human_ERR414243_bin.4.fna_00119	CDS	234				RNA-binding protein (KH domain)
Human_ERR414243_bin.4.fna_00120	CDS	243				SSU ribosomal protein S16P
Human_ERR414243_bin.4.fna_00121	CDS	246				hypothetical protein
Human_ERR414243_bin.4.fna_00122	CDS	1386				signal recognition particle subunit FFH/SRP54 (srp54)
Human_ERR414243_bin.4.fna_00123	CDS	336				hypothetical protein
Human_ERR414243_bin.4.fna_00124	CDS	2124				cellulase 
Human_ERR414243_bin.4.fna_00125	CDS	489				hypothetical protein
Human_ERR414243_bin.4.fna_00126	CDS	1386				glutamate synthase (NADPH), homotetrameric
Human_ERR414243_bin.4.fna_00127	CDS	840				oxidoreductase FAD/NAD(P)-binding domain-containing protein
Human_ERR414243_bin.4.fna_00128	CDS	705				lacA; putative thiogalactoside transacetylase
Human_ERR414243_bin.4.fna_00129	CDS	909				hypothetical protein
Human_ERR414243_bin.4.fna_00130	CDS	1188				ddlA; D-alanine-D-alanine ligase 
Human_ERR414243_bin.4.fna_00131	CDS	1647				murF; UDP-N-acetylmuramyl pentapeptide synthase 
Human_ERR414243_bin.4.fna_00132	CDS	774				alpha/beta hydrolase family protein
Human_ERR414243_bin.4.fna_00133	CDS	2928				family 1 extracellular solute-binding protein
Human_ERR414243_bin.4.fna_00134	CDS	912				binding-protein-dependent transport system inner membrane protein
Human_ERR414243_bin.4.fna_00135	CDS	879				carbohydrate ABC transporter membrane protein 2, CUT1 family (TC 3.A.1.1.-)
Human_ERR414243_bin.4.fna_00136	CDS	1479				hypothetical protein
Human_ERR414243_bin.4.fna_00137	CDS	630				Yip1 domain.
Human_ERR414243_bin.4.fna_00138	CDS	2790				hypothetical protein
Human_ERR414243_bin.4.fna_00139	CDS	942				ABC-type sugar transport systems, permease components
Human_ERR414243_bin.4.fna_00140	CDS	909				ABC-type sugar transport system, permease component
Human_ERR414243_bin.4.fna_00141	CDS	288				hypothetical protein
Human_ERR414243_bin.4.fna_00142	CDS	315				30S ribosomal protein S10
Human_ERR414243_bin.4.fna_00143	CDS	633				LSU ribosomal protein L3P
Human_ERR414243_bin.4.fna_00144	CDS	624				LSU ribosomal protein L4P
Human_ERR414243_bin.4.fna_00145	CDS	294				LSU ribosomal protein L23P
Human_ERR414243_bin.4.fna_00146	CDS	834				LSU ribosomal protein L2P
Human_ERR414243_bin.4.fna_00147	CDS	285				SSU ribosomal protein S19P
Human_ERR414243_bin.4.fna_00148	CDS	336				LSU ribosomal protein L22P
Human_ERR414243_bin.4.fna_00149	CDS	948				radical SAM protein
Human_ERR414243_bin.4.fna_00150	CDS	735				Septum formation inhibitor-activating ATPase
Human_ERR414243_bin.4.fna_00151	CDS	402				methylglyoxal synthase 
Human_ERR414243_bin.4.fna_00152	CDS	1332				histidyl-tRNA synthetase 
Human_ERR414243_bin.4.fna_00153	CDS	1779				aspartyl-tRNA synthetase 
Human_ERR414243_bin.4.fna_00154	CDS	309				hypothetical protein
Human_ERR414243_bin.4.fna_00155	CDS	1971				Archaeal/vacuolar-type H+-ATPase subunit I 
Human_ERR414243_bin.4.fna_00156	CDS	477				H+transporting two-sector ATPase subunit C
Human_ERR414243_bin.4.fna_00157	CDS	594				Archaeal/vacuolar-type H+-ATPase subunit E 
Human_ERR414243_bin.4.fna_00158	CDS	936				Archaeal/vacuolar-type H+-ATPase subunit C 
Human_ERR414243_bin.4.fna_00159	CDS	312				Archaeal/vacuolar-type H+-ATPase subunit F 
Human_ERR414243_bin.4.fna_00160	CDS	1770				Archaeal/vacuolar-type H+-ATPase subunit A 
Human_ERR414243_bin.4.fna_00161	CDS	1368				Archaeal/vacuolar-type H+-ATPase subunit B 
Human_ERR414243_bin.4.fna_00162	CDS	651				H(+)-transporting ATP synthase, vacuolar type, subunit D 
Human_ERR414243_bin.4.fna_00163	CDS	1074				hypothetical protein
Human_ERR414243_bin.4.fna_00164	CDS	2115				polyribonucleotide nucleotidyltransferase 
Human_ERR414243_bin.4.fna_00165	CDS	543				hypothetical protein
Human_ERR414243_bin.4.fna_00166	CDS	267				SSU ribosomal protein S15P
Human_ERR414243_bin.4.fna_00167	CDS	414				Bacterial membrane flanked domain.
Human_ERR414243_bin.4.fna_00168	CDS	1065				methyltransferase, FkbM family
Human_ERR414243_bin.4.fna_00169	CDS	1203				hypothetical protein
Human_ERR414243_bin.4.fna_00170	CDS	978				biotin synthase 
Human_ERR414243_bin.4.fna_00171	CDS	567				BioY protein
Human_ERR414243_bin.4.fna_00172	CDS	543				membrane-associated phospholipid phosphatase
Human_ERR414243_bin.4.fna_00173	CDS	1221				phosphoglycerate kinase 
Human_ERR414243_bin.4.fna_00174	CDS	486				hypothetical protein
Human_ERR414243_bin.4.fna_00175	CDS	216				hypothetical protein
Human_ERR414243_bin.4.fna_00176	CDS	669				hypothetical protein
Human_ERR414243_bin.4.fna_00177	CDS	777				triosephosphate isomerase 
Human_ERR414243_bin.4.fna_00178	CDS	1518				phosphoglycerate mutase 
Human_ERR414243_bin.4.fna_00179	CDS	852				hypothetical protein
Human_ERR414243_bin.4.fna_00180	CDS	1035				ApbE family lipoprotein
Human_ERR414243_bin.4.fna_00181	CDS	363				hypothetical protein
Human_ERR414243_bin.4.fna_00182	CDS	483				heptaprenyl diphosphate synthase component I
Human_ERR414243_bin.4.fna_00183	CDS	3219				carbamoyl-phosphate synthase large subunit
Human_ERR414243_bin.4.fna_00184	CDS	741				hypothetical protein
Human_ERR414243_bin.4.fna_00185	CDS	291				hypothetical protein
Human_ERR414243_bin.4.fna_00186	CDS	1272				dipeptidase
Human_ERR414243_bin.4.fna_00187	CDS	1131				carbohydrate ABC transporter ATP-binding protein, CUT1 family (TC 3.A.1.1.-)
Human_ERR414243_bin.4.fna_00188	CDS	783				pseudouridine synthase family protein
Human_ERR414243_bin.4.fna_00189	CDS	447				hypothetical protein
Human_ERR414243_bin.4.fna_00190	CDS	429				hypothetical protein
Human_ERR414243_bin.4.fna_00191	CDS	372				putative membrane protein
Human_ERR414243_bin.4.fna_00192	CDS	474				transcriptional regulator NrdR
Human_ERR414243_bin.4.fna_00193	CDS	786				Sugar phosphate isomerases/epimerases
Human_ERR414243_bin.4.fna_00194	CDS	1575				hypothetical protein
Human_ERR414243_bin.4.fna_00195	CDS	615				ytaF; putative sporulation protein YtaF
Human_ERR414243_bin.4.fna_00196	CDS	801				metallophosphoesterase
Human_ERR414243_bin.4.fna_00197	CDS	2628				DNA gyrase subunit A 
Human_ERR414243_bin.4.fna_00198	CDS	576				hypothetical protein
Human_ERR414243_bin.4.fna_00199	CDS	1926				DNA gyrase subunit B 
Human_ERR414243_bin.4.fna_00200	CDS	291				hypothetical protein
Human_ERR414243_bin.4.fna_00201	CDS	1125				recF protein
Human_ERR414243_bin.4.fna_00202	CDS	213				hypothetical protein
Human_ERR414243_bin.4.fna_00203	CDS	468				hypothetical protein
Human_ERR414243_bin.4.fna_00204	CDS	1104				DNA polymerase III, beta subunit 
Human_ERR414243_bin.4.fna_00205	CDS	1371				chromosomal replication initiator protein DnaA
Human_ERR414243_bin.4.fna_00206	CDS	135				LSU ribosomal protein L34P
Human_ERR414243_bin.4.fna_00207	CDS	360				ribonuclease P protein component, eubacterial 
Human_ERR414243_bin.4.fna_00208	CDS	276				hypothetical protein
Human_ERR414243_bin.4.fna_00209	CDS	1116				hypothetical protein
Human_ERR414243_bin.4.fna_00210	CDS	1056				putative RNA-binding protein
Human_ERR414243_bin.4.fna_00211	CDS	1362				tRNA modification GTPase TrmE
Human_ERR414243_bin.4.fna_00212	CDS	1878				glucose-inhibited division protein A
Human_ERR414243_bin.4.fna_00213	CDS	705				16S rRNA m(7)G-527 methyltransferase 
Human_ERR414243_bin.4.fna_00214	CDS	849				ParB-like partition proteins
Human_ERR414243_bin.4.fna_00215	CDS	810				chromosome segregation ATPase
Human_ERR414243_bin.4.fna_00216	CDS	852				chromosome segregation DNA-binding protein
Human_ERR414243_bin.4.fna_00217	CDS	1293				seryl-tRNA synthetase 
Human_ERR414243_bin.4.fna_00218	CDS	153				hypothetical protein
Human_ERR414243_bin.4.fna_00219	CDS	105				hypothetical protein
Human_ERR414243_bin.4.fna_00220	CDS	318				trx_1; thioredoxin 
Human_ERR414243_bin.4.fna_00221	CDS	204				Ferredoxin thioredoxin reductase catalytic beta chain.
Human_ERR414243_bin.4.fna_00222	CDS	1158				putative flavoproteins
Human_ERR414243_bin.4.fna_00223	CDS	1188				prophage LambdaBa04, site-specific recombinase, phage integrase family
Human_ERR414243_bin.4.fna_00224	CDS	216				hypothetical protein
Human_ERR414243_bin.4.fna_00225	CDS	1029				hypothetical protein
Human_ERR414243_bin.4.fna_00226	CDS	1716				Resolvase domain protein
Human_ERR414243_bin.4.fna_00227	tRNA	75				tRNA-Glu(ctc)
Human_ERR414243_bin.4.fna_00228	rRNA	109				5S ribosomal RNA
Human_ERR414243_bin.4.fna_00229	tRNA	76				tRNA-Asn(gtt)
Human_ERR414243_bin.4.fna_00230	CDS	1368				tRNA-i(6)A37 thiotransferase enzyme MiaB
Human_ERR414243_bin.4.fna_00231	CDS	2199				hypothetical protein
Human_ERR414243_bin.4.fna_00232	CDS	405				hypothetical protein
Human_ERR414243_bin.4.fna_00233	CDS	2619				DNA mismatch repair protein MutS
Human_ERR414243_bin.4.fna_00234	CDS	426				hypothetical protein
Human_ERR414243_bin.4.fna_00235	CDS	321				hypothetical protein
Human_ERR414243_bin.4.fna_00236	CDS	2001				DNA mismatch repair protein MutL
Human_ERR414243_bin.4.fna_00237	CDS	951				tRNA delta(2)-isopentenylpyrophosphate transferase
Human_ERR414243_bin.4.fna_00238	CDS	240				RNA-binding protein Hfq
Human_ERR414243_bin.4.fna_00239	CDS	1242				hypothetical protein
Human_ERR414243_bin.4.fna_00240	CDS	705				pyridoxal phosphate enzyme, YggS family
Human_ERR414243_bin.4.fna_00241	CDS	462				hypothetical protein
Human_ERR414243_bin.4.fna_00242	CDS	750				hypothetical protein
Human_ERR414243_bin.4.fna_00243	CDS	549				DivIVA domain protein
Human_ERR414243_bin.4.fna_00244	CDS	2772				Isoleucyl-tRNA synthetase 
Human_ERR414243_bin.4.fna_00245	CDS	516				lipoprotein signal peptidase 
Human_ERR414243_bin.4.fna_00246	CDS	915				ribosomal large subunit pseudouridine synthase D 
Human_ERR414243_bin.4.fna_00247	CDS	837				cof family hydrolase
Human_ERR414243_bin.4.fna_00248	CDS	138				hypothetical protein
Human_ERR414243_bin.4.fna_00249	CDS	840				hypothetical protein
Human_ERR414243_bin.4.fna_00250	CDS	951				hypothetical protein
Human_ERR414243_bin.4.fna_00251	CDS	453				helix-turn-helix domain-containing protein
Human_ERR414243_bin.4.fna_00252	CDS	339				putative transcriptional regulators
Human_ERR414243_bin.4.fna_00253	CDS	2406				Ricin-type beta-trefoil lectin domain.
Human_ERR414243_bin.4.fna_00254	CDS	870				AraC family transcriptional regulator
Human_ERR414243_bin.4.fna_00255	CDS	1419				Endoglucanase Y 
Human_ERR414243_bin.4.fna_00256	CDS	882				4-diphosphocytidyl-2C-methyl-D-erythritol kinase 
Human_ERR414243_bin.4.fna_00257	CDS	1206				class I/II aminotransferase
Human_ERR414243_bin.4.fna_00258	CDS	474				Transcriptional regulators
Human_ERR414243_bin.4.fna_00259	CDS	846				HisJ family histidinol phosphate phosphatase
Human_ERR414243_bin.4.fna_00260	CDS	1233				putative permease
Human_ERR414243_bin.4.fna_00261	CDS	270				ACT domain-containing protein
Human_ERR414243_bin.4.fna_00262	CDS	1359				hypothetical protein
Human_ERR414243_bin.4.fna_00263	CDS	960				aminoglycoside phosphotransferase
Human_ERR414243_bin.4.fna_00264	CDS	210				hypothetical protein
Human_ERR414243_bin.4.fna_00265	CDS	990				diaminopimelate dehydrogenase 
Human_ERR414243_bin.4.fna_00266	CDS	1353				glutamate dehydrogenase (NADP) 
Human_ERR414243_bin.4.fna_00267	CDS	1284				folylpolyglutamate synthase/dihydrofolate synthase 
Human_ERR414243_bin.4.fna_00268	CDS	744				short-chain dehydrogenase/reductase SDR
Human_ERR414243_bin.4.fna_00269	CDS	303				Stress responsive A/B Barrel Domain.
Human_ERR414243_bin.4.fna_00270	CDS	1062				methicillin resistance protein
Human_ERR414243_bin.4.fna_00271	CDS	363				hypothetical protein
Human_ERR414243_bin.4.fna_00272	CDS	2622				valyl-tRNA synthetase 
Human_ERR414243_bin.4.fna_00273	CDS	1164				Phosphoglycerate dehydrogenase 
Human_ERR414243_bin.4.fna_00274	CDS	129				hypothetical protein
Human_ERR414243_bin.4.fna_00275	CDS	1083				phosphoserine aminotransferase 
Human_ERR414243_bin.4.fna_00276	CDS	309				hypothetical protein
Human_ERR414243_bin.4.fna_00277	CDS	633				hypothetical protein
Human_ERR414243_bin.4.fna_00278	CDS	216				transcriptional regulator, XRE family
Human_ERR414243_bin.4.fna_00279	CDS	471				CMP/dCMP deaminase zinc-binding protein
Human_ERR414243_bin.4.fna_00280	CDS	1170				hypothetical protein
Human_ERR414243_bin.4.fna_00281	CDS	441				hypothetical protein
Human_ERR414243_bin.4.fna_00282	CDS	351				ArsR family transcriptional regulator
Human_ERR414243_bin.4.fna_00283	CDS	813				putative metal-dependent hydrolase of the TIM-barrel fold protein
Human_ERR414243_bin.4.fna_00284	CDS	1950				methionyl-tRNA synthetase 
Human_ERR414243_bin.4.fna_00285	CDS	966				CAAX amino terminal protease family.
Human_ERR414243_bin.4.fna_00286	CDS	1263				Hemolysins containing CBS domains
Human_ERR414243_bin.4.fna_00287	CDS	375				LSU ribosomal protein L12P
Human_ERR414243_bin.4.fna_00288	CDS	513				LSU ribosomal protein L10P
Human_ERR414243_bin.4.fna_00289	CDS	1833				Phosphoenolpyruvate carboxykinase (GTP) 
Human_ERR414243_bin.4.fna_00290	CDS	408				hypothetical protein
Human_ERR414243_bin.4.fna_00291	CDS	309				hypothetical protein
Human_ERR414243_bin.4.fna_00292	CDS	174				hypothetical protein
Human_ERR414243_bin.4.fna_00293	CDS	2922				alpha-n-arabinofuranosidase
Human_ERR414243_bin.4.fna_00294	CDS	504				GtrA family protein
Human_ERR414243_bin.4.fna_00295	CDS	1005				tRNA-U20-dihydrouridine synthase
Human_ERR414243_bin.4.fna_00296	CDS	1272				Bacterial capsule synthesis protein PGA_cap.
Human_ERR414243_bin.4.fna_00297	CDS	822				Cohesin domain.
Human_ERR414243_bin.4.fna_00298	CDS	4059				hypothetical protein
Human_ERR414243_bin.4.fna_00299	CDS	2148				hypothetical protein
Human_ERR414243_bin.4.fna_00300	CDS	879				type 1 dockerin
Human_ERR414243_bin.4.fna_00301	CDS	747				putative ATPase of the PP-loop superfamily implicated in cell cycle control
Human_ERR414243_bin.4.fna_00302	CDS	1014				UDP-glucose 4-epimerase
Human_ERR414243_bin.4.fna_00303	CDS	474				hypothetical protein
Human_ERR414243_bin.4.fna_00304	CDS	672				Uracil-DNA glycosylase 
Human_ERR414243_bin.4.fna_00305	CDS	861				5,10-methylenetetrahydrofolate reductase, prokaryotic form 
Human_ERR414243_bin.4.fna_00306	CDS	675				Vitamin B12 dependent methionine synthase activation region
Human_ERR414243_bin.4.fna_00307	CDS	1389				ABC-type sugar transport system, periplasmic component
Human_ERR414243_bin.4.fna_00308	CDS	972				NAD dependent epimerase/dehydratase family.
Human_ERR414243_bin.4.fna_00309	CDS	2346				glycogen/starch/alpha-glucan phosphorylases 
Human_ERR414243_bin.4.fna_00310	CDS	1473				4-alpha-glucanotransferase 
Human_ERR414243_bin.4.fna_00311	CDS	432				putative membrane protein
Human_ERR414243_bin.4.fna_00312	CDS	1326				triacylglycerol lipase
Human_ERR414243_bin.4.fna_00313	CDS	435				hypothetical protein
Human_ERR414243_bin.4.fna_00314	CDS	435				hypothetical protein
Human_ERR414243_bin.4.fna_00315	CDS	213				hypothetical protein
Human_ERR414243_bin.4.fna_00316	CDS	1308				hypothetical protein
Human_ERR414243_bin.4.fna_00317	CDS	573				Pyruvate/ketoisovalerate oxidoreductase, catalytic domain
Human_ERR414243_bin.4.fna_00318	CDS	393				hypothetical protein
Human_ERR414243_bin.4.fna_00319	CDS	525				hypothetical protein
Human_ERR414243_bin.4.fna_00320	CDS	1731				indolepyruvate ferredoxin oxidoreductase, alpha subunit 
Human_ERR414243_bin.4.fna_00321	CDS	717				cof family hydrolase
Human_ERR414243_bin.4.fna_00322	CDS	1068				branched chain amino acid aminotransferase apoenzyme 
Human_ERR414243_bin.4.fna_00323	CDS	138				hypothetical protein
Human_ERR414243_bin.4.fna_00324	CDS	615				hypothetical protein
Human_ERR414243_bin.4.fna_00325	CDS	1143				alanine racemase 
Human_ERR414243_bin.4.fna_00326	CDS	918				Transcriptional regulator
Human_ERR414243_bin.4.fna_00327	CDS	771				hydrolase, TatD family 
Human_ERR414243_bin.4.fna_00328	CDS	747				Serine/threonine protein phosphatase 
Human_ERR414243_bin.4.fna_00329	CDS	1131				hypothetical protein
Human_ERR414243_bin.4.fna_00330	CDS	657				hypothetical protein
Human_ERR414243_bin.4.fna_00331	CDS	222				Transcriptional regulator, Cro/CI family
Human_ERR414243_bin.4.fna_00332	CDS	582				hypothetical protein
Human_ERR414243_bin.4.fna_00333	CDS	1737				polysaccharide biosynthesis protein
Human_ERR414243_bin.4.fna_00334	CDS	1194				Transcriptional regulators containing a DNA-binding HTH domain and an aminotransferase domain (MocR family)and their eukaryotic orthologs
Human_ERR414243_bin.4.fna_00335	CDS	522				hypothetical protein
Human_ERR414243_bin.4.fna_00336	CDS	996				tryptophanyl-tRNA synthetase 
Human_ERR414243_bin.4.fna_00337	CDS	813				MazG family protein
Human_ERR414243_bin.4.fna_00338	CDS	276				bacterial nucleoid protein Hbs
Human_ERR414243_bin.4.fna_00339	CDS	243				RNA-binding S4 domain-containing protein
Human_ERR414243_bin.4.fna_00340	CDS	2547				fibronectin type III domain-containing protein
Human_ERR414243_bin.4.fna_00341	CDS	1317				hypothetical protein
Human_ERR414243_bin.4.fna_00342	CDS	876				GDSL-like Lipase/Acylhydrolase.
Human_ERR414243_bin.4.fna_00343	CDS	1392				putative membrane protein involved in D-alanine export
Human_ERR414243_bin.4.fna_00344	CDS	1923				ATPase components of ABC transporters with duplicated ATPase domains
Human_ERR414243_bin.4.fna_00345	CDS	741				von Willebrand factor type A domain-containing protein
