locus_tag	ftype	length_bp	gene	EC_number	COG	product
Rumen_CACVSX01.fna_00143	CDS	912				ATP synthase, F1 gamma subunit 
Rumen_CACVSX01.fna_00144	CDS	1395				ATP synthase F1 subcomplex beta subunit 
Rumen_CACVSX01.fna_00145	CDS	411				ATP synthase F1 subcomplex epsilon subunit 
Rumen_CACVSX01.fna_00146	CDS	1419				protein-export membrane protein SecD
Rumen_CACVSX01.fna_00147	CDS	1452				cell envelope-related function transcriptional attenuator common domain protein
Rumen_CACVSX01.fna_00148	CDS	2577				hypothetical protein
Rumen_CACVSX01.fna_00149	CDS	762				rRNA methylase, putative, group 3 
Rumen_CACVSX01.fna_00150	CDS	294				putative phosphohydrolases
Rumen_CACVSX01.fna_00151	CDS	591				putative phosphohydrolases
Rumen_CACVSX01.fna_00152	CDS	243				Acyl carrier protein
Rumen_CACVSX01.fna_00153	CDS	1803				HAD-superfamily phosphatase, subfamily IIIC/FkbH-like domain
Rumen_CACVSX01.fna_00154	CDS	1503				hypothetical protein
Rumen_CACVSX01.fna_00155	CDS	1401				putative membrane protein involved in D-alanine export
Rumen_CACVSX01.fna_00156	CDS	978				Membrane protease subunits, stomatin/prohibitin homologs
Rumen_CACVSX01.fna_00157	CDS	432				hypothetical protein
Rumen_CACVSX01.fna_00158	CDS	1122				gh105B; unsaturated rhamnogalacturonyl hydrolase Gh105B 
Rumen_CACVSX01.fna_00159	CDS	828				binding-protein-dependent transport systems inner membrane component
Rumen_CACVSX01.fna_00160	CDS	879				binding-protein-dependent transporters inner membrane component
Rumen_CACVSX01.fna_00161	CDS	1311				ABC transporter substrate-binding protein
Rumen_CACVSX01.fna_00162	CDS	774				RNA polymerase, sigma subunit, RpsG/SigG
Rumen_CACVSX01.fna_00163	CDS	396				hypothetical protein
Rumen_CACVSX01.fna_00164	CDS	795				adh7; alcohol dehydrogenase 
Rumen_CACVSX01.fna_00165	CDS	804				AraC-type DNA-binding domain-containing proteins
Rumen_CACVSX01.fna_00166	CDS	1626				hypothetical protein
Rumen_CACVSX01.fna_00167	CDS	561				RNA polymerase, sigma-24 subunit, ECF subfamily
Rumen_CACVSX01.fna_00168	CDS	843				hypothetical protein
Rumen_CACVSX01.fna_00169	CDS	1200				acetate kinase 
Rumen_CACVSX01.fna_00170	CDS	1194				putative nucleotidyltransferase
Rumen_CACVSX01.fna_00171	CDS	1122				hypothetical protein
Rumen_CACVSX01.fna_00172	CDS	708				haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED/haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
Rumen_CACVSX01.fna_00173	CDS	1077				tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase 
Rumen_CACVSX01.fna_00174	CDS	1005				isochorismatase
Rumen_CACVSX01.fna_00175	CDS	723				putative O-methyltransferase
Rumen_CACVSX01.fna_00176	CDS	825				hypothetical protein
Rumen_CACVSX01.fna_00177	CDS	837				putative metal-dependent phosphoesterases (PHP family)
Rumen_CACVSX01.fna_00178	CDS	762				hypothetical protein
Rumen_CACVSX01.fna_00179	CDS	165				hypothetical protein
Rumen_CACVSX01.fna_00180	CDS	2529				Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II
Rumen_CACVSX01.fna_00181	CDS	3252				Cysteine protease
Rumen_CACVSX01.fna_00182	CDS	1464				hypothetical protein
Rumen_CACVSX01.fna_00183	CDS	1056				ABC-type sugar transport systems, permease components
Rumen_CACVSX01.fna_00184	CDS	900				ABC-type sugar transport system, permease component
Rumen_CACVSX01.fna_00185	CDS	906				hypothetical protein
Rumen_CACVSX01.fna_00186	CDS	504				Stage III sporulation protein AB (spore_III_AB).
Rumen_CACVSX01.fna_00187	CDS	198				stage III sporulation protein AC
Rumen_CACVSX01.fna_00188	CDS	390				Stage III sporulation protein AC/AD protein family.
Rumen_CACVSX01.fna_00189	CDS	1095				Stage III sporulation protein AE (spore_III_AE).
Rumen_CACVSX01.fna_00190	CDS	462				hypothetical protein
Rumen_CACVSX01.fna_00191	CDS	528				hypothetical protein
Rumen_CACVSX01.fna_00192	CDS	552				hypothetical protein
Rumen_CACVSX01.fna_00193	CDS	342				hypothetical protein
Rumen_CACVSX01.fna_00194	CDS	459				histone acetyltransferase HPA2
Rumen_CACVSX01.fna_00195	CDS	417				transcription antitermination factor NusB
Rumen_CACVSX01.fna_00196	CDS	948				peptidase M22 glycoprotease
Rumen_CACVSX01.fna_00197	CDS	1191				exodeoxyribonuclease VII, large subunit 
Rumen_CACVSX01.fna_00198	CDS	174				Exodeoxyribonuclease VII small subunit 
Rumen_CACVSX01.fna_00199	CDS	891				farnesyl-diphosphate synthase 
Rumen_CACVSX01.fna_00200	CDS	1893				1-deoxy-D-xylulose-5-phosphate synthase 
Rumen_CACVSX01.fna_00201	CDS	786				putative ribosomal RNA large subunit methyltransferase
Rumen_CACVSX01.fna_00202	CDS	855				putative sugar kinase 
Rumen_CACVSX01.fna_00203	CDS	501				transcriptional regulator, ArgR family
Rumen_CACVSX01.fna_00204	CDS	1662				DNA repair protein RecN
Rumen_CACVSX01.fna_00205	CDS	537				Fructose-2,6-bisphosphatase 
Rumen_CACVSX01.fna_00206	CDS	1971				beta-galactosidase 
Rumen_CACVSX01.fna_00207	CDS	435				D-tyrosyl-tRNA(Tyr) deacylase 
Rumen_CACVSX01.fna_00208	CDS	1605				Cell division protein FtsI/penicillin-binding protein 2 
Rumen_CACVSX01.fna_00209	CDS	2631				alanyl-tRNA synthetase 
Rumen_CACVSX01.fna_00210	CDS	354				Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases
Rumen_CACVSX01.fna_00211	CDS	540				phosphoribosyltransferase
Rumen_CACVSX01.fna_00212	CDS	2046				ComEC/Rec2-like protein
Rumen_CACVSX01.fna_00213	CDS	1083				DNA polymerase III, delta subunit
Rumen_CACVSX01.fna_00214	CDS	600				RNAse M5 
Rumen_CACVSX01.fna_00215	CDS	1380				putative membrane protein involved in D-alanine export
Rumen_CACVSX01.fna_00216	CDS	1140				hypothetical protein
Rumen_CACVSX01.fna_00217	CDS	783				Short-chain dehydrogenases of various substrate specificities
Rumen_CACVSX01.fna_00218	CDS	540				hypothetical protein
Rumen_CACVSX01.fna_00219	CDS	678				5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase 
Rumen_CACVSX01.fna_00220	CDS	912				hypothetical protein
Rumen_CACVSX01.fna_00221	CDS	1590				SSS sodium solute transporter superfamily protein
Rumen_CACVSX01.fna_00222	CDS	1764				glycoside hydrolase
Rumen_CACVSX01.fna_00223	tRNA	85				tRNA-Leu(taa)
Rumen_CACVSX01.fna_00224	tRNA	77				tRNA-Pro(cgg)
Rumen_CACVSX01.fna_00225	CDS	2364				peptidase C11 clostripain
Rumen_CACVSX01.fna_00226	CDS	2751				Ricin B lectin
Rumen_CACVSX01.fna_00227	CDS	1035				Cobalamin biosynthesis protein CbiK, Co2+ chelatase 
Rumen_CACVSX01.fna_00228	CDS	921				hypothetical protein
Rumen_CACVSX01.fna_00229	CDS	1116				ABC-type Fe3+-hydroxamate transport system, periplasmic component
Rumen_CACVSX01.fna_00230	CDS	981				ABC-type Fe3+-siderophore transport system, permease component
Rumen_CACVSX01.fna_00231	CDS	1110				ferric enterobactin transport ATP-binding protein fepC
Rumen_CACVSX01.fna_00232	CDS	948				hypothetical protein
Rumen_CACVSX01.fna_00233	CDS	207				hypothetical protein
Rumen_CACVSX01.fna_00234	CDS	669				winged helix family two component transcriptional regulator
Rumen_CACVSX01.fna_00235	CDS	1005				integral membrane sensor signal transduction histidine kinase
Rumen_CACVSX01.fna_00236	CDS	684				ABC transporter
Rumen_CACVSX01.fna_00237	CDS	327				hypothetical protein
Rumen_CACVSX01.fna_00238	CDS	219				hypothetical protein
Rumen_CACVSX01.fna_00239	CDS	624				hypothetical protein
Rumen_CACVSX01.fna_00240	CDS	1311				hypothetical protein
Rumen_CACVSX01.fna_00241	CDS	1653				Beta-mannanase 
Rumen_CACVSX01.fna_00242	CDS	2322				hypothetical protein
Rumen_CACVSX01.fna_00243	CDS	1491				hypothetical protein
Rumen_CACVSX01.fna_00244	CDS	1410				hypothetical protein
Rumen_CACVSX01.fna_00245	CDS	471				topoisomerase-associated Zn-finger domain protein
Rumen_CACVSX01.fna_00246	CDS	870				hypothetical protein
Rumen_CACVSX01.fna_00247	CDS	195				hypothetical protein
Rumen_CACVSX01.fna_00248	CDS	1236				phenylacetate--CoA ligase 
Rumen_CACVSX01.fna_00249	CDS	582				hypothetical protein
Rumen_CACVSX01.fna_00250	CDS	576				Indolepyruvate ferredoxin oxidoreductase 
Rumen_CACVSX01.fna_00251	CDS	1818				indolepyruvate ferredoxin oxidoreductase subunit alpha
Rumen_CACVSX01.fna_00252	CDS	915				hypothetical protein
Rumen_CACVSX01.fna_00253	CDS	486				hypothetical protein
Rumen_CACVSX01.fna_00254	CDS	462				hypothetical protein
Rumen_CACVSX01.fna_00255	CDS	642				Phosphatidylserine synthase 
Rumen_CACVSX01.fna_00256	CDS	2208				Polyphosphate kinase 
Rumen_CACVSX01.fna_00257	CDS	921				Uridine kinase
Rumen_CACVSX01.fna_00258	CDS	381				hypothetical protein
Rumen_CACVSX01.fna_00259	CDS	1941				threonyl-tRNA synthetase/Ser-tRNA(Thr) hydrolase 
Rumen_CACVSX01.fna_00260	CDS	525				hypothetical protein
Rumen_CACVSX01.fna_00261	CDS	1407				glycyl-tRNA synthetase 
Rumen_CACVSX01.fna_00262	CDS	183				hypothetical protein
Rumen_CACVSX01.fna_00263	CDS	978				glycosyl transferase
Rumen_CACVSX01.fna_00264	CDS	1887				Glycosidases 
Rumen_CACVSX01.fna_00265	CDS	2409				glycogen/starch/alpha-glucan phosphorylases 
Rumen_CACVSX01.fna_00266	CDS	1209				hypothetical protein
Rumen_CACVSX01.fna_00267	CDS	795				hypothetical protein
Rumen_CACVSX01.fna_00268	CDS	975				putative transcriptional regulators
Rumen_CACVSX01.fna_00269	CDS	207				hypothetical protein
Rumen_CACVSX01.fna_00270	CDS	486				hypothetical protein
Rumen_CACVSX01.fna_00271	CDS	603				recombination protein RecR
Rumen_CACVSX01.fna_00272	CDS	351				hypothetical protein
Rumen_CACVSX01.fna_00273	CDS	1608				DNA polymerase III, subunits gamma and tau 
Rumen_CACVSX01.fna_00274	CDS	897				hypothetical protein
Rumen_CACVSX01.fna_00275	CDS	774				alpha/beta hydrolase
Rumen_CACVSX01.fna_00276	CDS	1653				murF; UDP-N-acetylmuramyl pentapeptide synthase 
Rumen_CACVSX01.fna_00277	CDS	1185				ddlA; D-alanine-D-alanine ligase 
Rumen_CACVSX01.fna_00278	CDS	852				hypothetical protein
Rumen_CACVSX01.fna_00279	CDS	849				hypothetical protein
Rumen_CACVSX01.fna_00280	CDS	795				hypothetical protein
Rumen_CACVSX01.fna_00281	CDS	726				maltose O-acetyltransferase
Rumen_CACVSX01.fna_00282	CDS	951				Transcriptional regulator
Rumen_CACVSX01.fna_00283	CDS	840				oxidoreductase FAD/NAD(P)-binding domain-containing protein
Rumen_CACVSX01.fna_00284	CDS	1386				sulfide dehydrogenase (flavoprotein) subunit SudA 
Rumen_CACVSX01.fna_00285	CDS	624				redox-sensing transcriptional repressor Rex
Rumen_CACVSX01.fna_00286	CDS	3222				carbamoyl-phosphate synthase large subunit
Rumen_CACVSX01.fna_00287	CDS	795				hypothetical protein
Rumen_CACVSX01.fna_00288	CDS	495				hypothetical protein
Rumen_CACVSX01.fna_00289	CDS	390				MscL family large conductance mechanosensitive channel
Rumen_CACVSX01.fna_00290	CDS	1695				hypothetical protein
Rumen_CACVSX01.fna_00291	CDS	117				hypothetical protein
Rumen_CACVSX01.fna_00292	CDS	1125				D-alanyl-D-alanine carboxypeptidase
Rumen_CACVSX01.fna_00293	CDS	624				hypothetical protein
Rumen_CACVSX01.fna_00294	tRNA	76				tRNA-Thr(cgt)
Rumen_CACVSX01.fna_00295	CDS	1035				ATPase AAA central domain-containing protein
Rumen_CACVSX01.fna_00296	CDS	2229				hypothetical protein
Rumen_CACVSX01.fna_00297	CDS	465				hypothetical protein
Rumen_CACVSX01.fna_00298	CDS	1053				serine/threonine protein kinase
Rumen_CACVSX01.fna_00299	CDS	1617				type II restriction enzyme and methylase
Rumen_CACVSX01.fna_00300	CDS	2913				type II restriction enzyme-methylase
Rumen_CACVSX01.fna_00301	CDS	2376				hypothetical protein
Rumen_CACVSX01.fna_00302	CDS	2202				Transcriptional regulators
Rumen_CACVSX01.fna_00303	CDS	1311				type 11 methyltransferase
Rumen_CACVSX01.fna_00304	CDS	495				hypothetical protein
Rumen_CACVSX01.fna_00305	CDS	1179				glycosyl transferase, UDP-glucuronosyltransferase
Rumen_CACVSX01.fna_00306	CDS	984				hypothetical protein
Rumen_CACVSX01.fna_00307	CDS	501				signal peptidase I 
Rumen_CACVSX01.fna_00308	CDS	609				hypothetical protein
Rumen_CACVSX01.fna_00309	CDS	372				hypothetical protein
Rumen_CACVSX01.fna_00310	CDS	4923				fibro-slime domain protein
Rumen_CACVSX01.fna_00311	CDS	1029				3-deoxy-D-arabinoheptulosonate-7-phosphate synthase 
Rumen_CACVSX01.fna_00312	CDS	564				hypothetical protein
Rumen_CACVSX01.fna_00313	CDS	303				pyridine nucleotide-disulfide oxidoreductase family protein 
Rumen_CACVSX01.fna_00314	CDS	807				UBA/THIF-type NAD/FAD-binding protein
Rumen_CACVSX01.fna_00315	CDS	246				hypothetical protein
Rumen_CACVSX01.fna_00316	CDS	1143				glutamate--cysteine ligase
Rumen_CACVSX01.fna_00317	CDS	759				glutamine amidotransferase
Rumen_CACVSX01.fna_00318	CDS	2517				mannan endo-1,4-beta-mannosidase 
Rumen_CACVSX01.fna_00319	CDS	2223				AraC family transcriptional regulator
Rumen_CACVSX01.fna_00320	CDS	657				N-acetyltransferase GCN5
Rumen_CACVSX01.fna_00321	CDS	1017				mannan endo-1,4-beta-mannosidase 
Rumen_CACVSX01.fna_00322	CDS	564				HD domain-containing protein
Rumen_CACVSX01.fna_00323	CDS	1539				ABC transporter
Rumen_CACVSX01.fna_00324	tRNA	75				tRNA-Gly(ccc)
Rumen_CACVSX01.fna_00325	CDS	1500				proteinase inhibitor I4 serpin
Rumen_CACVSX01.fna_00326	CDS	462				hypothetical protein
Rumen_CACVSX01.fna_00327	CDS	1149				hypothetical protein
Rumen_CACVSX01.fna_00328	CDS	1479				type 1 dockerin
Rumen_CACVSX01.fna_00329	CDS	798				hypothetical protein
Rumen_CACVSX01.fna_00330	CDS	969				acyltransferase 3
Rumen_CACVSX01.fna_00331	CDS	735				hypothetical protein
Rumen_CACVSX01.fna_00332	CDS	348				hypothetical protein
Rumen_CACVSX01.fna_00333	CDS	2229				helicase, putative, RecD/TraA family 
Rumen_CACVSX01.fna_00334	CDS	1020				rod shape-determining protein MreB
Rumen_CACVSX01.fna_00335	CDS	831				chromosome partitioning ATPase
Rumen_CACVSX01.fna_00336	CDS	384				hypothetical protein
Rumen_CACVSX01.fna_00337	CDS	1110				riboflavin biosynthesis protein RibD 
Rumen_CACVSX01.fna_00338	CDS	648				riboflavin synthase subunit alpha 
Rumen_CACVSX01.fna_00339	CDS	846				hypothetical protein
Rumen_CACVSX01.fna_00340	CDS	1200				3,4-dihydroxy-2-butanone 4-phosphate synthase
Rumen_CACVSX01.fna_00341	CDS	489				hypothetical protein
Rumen_CACVSX01.fna_00342	CDS	519				hypothetical protein
Rumen_CACVSX01.fna_00343	CDS	468				6,7-dimethyl-8-ribityllumazine synthase
Rumen_CACVSX01.fna_00344	CDS	657				HAD-superfamily hydrolase
Rumen_CACVSX01.fna_00345	CDS	1635				oligoendopeptidase F
Rumen_CACVSX01.fna_00346	CDS	3015				ABC transporter-like protein
Rumen_CACVSX01.fna_00347	CDS	1164				ribose-phosphate pyrophosphokinase 
Rumen_CACVSX01.fna_00348	CDS	531				Inorganic pyrophosphatase 
Rumen_CACVSX01.fna_00349	CDS	1935				diguanylate cyclase (GGDEF) domain protein
Rumen_CACVSX01.fna_00350	CDS	921				ABC transporter permease
Rumen_CACVSX01.fna_00351	CDS	837				ABC transporter
Rumen_CACVSX01.fna_00352	CDS	1197				putative nlpa lipoprotein
Rumen_CACVSX01.fna_00353	CDS	459				hypothetical protein
Rumen_CACVSX01.fna_00354	CDS	1200				hypothetical protein
Rumen_CACVSX01.fna_00355	CDS	1512				hypothetical protein
Rumen_CACVSX01.fna_00356	CDS	705				ABC transporter-like protein
Rumen_CACVSX01.fna_00357	CDS	2610				coagulation factor 5/8 type domain protein
Rumen_CACVSX01.fna_00358	CDS	1653				Site-specific recombinases, DNA invertase Pin homologs
Rumen_CACVSX01.fna_00359	CDS	162				hypothetical protein
Rumen_CACVSX01.fna_00360	CDS	114				hypothetical protein
Rumen_CACVSX01.fna_00361	CDS	1335				Relaxase/mobilization nuclease family protein
Rumen_CACVSX01.fna_00362	CDS	312				hypothetical protein
