locus_tag	ftype	length_bp	gene	EC_number	COG	product
Rumen_CACWMY01.fna_00090	CDS	711				uridylate kinase 
Rumen_CACWMY01.fna_00091	CDS	555				ribosome recycling factor
Rumen_CACWMY01.fna_00092	CDS	744				Undecaprenyl pyrophosphate synthetase 
Rumen_CACWMY01.fna_00093	CDS	924				CDP-diglyceride synthetase 
Rumen_CACWMY01.fna_00094	CDS	1143				1-deoxy-D-xylulose 5-phosphate reductoisomerase 
Rumen_CACWMY01.fna_00095	CDS	1056				membrane-associated zinc metalloprotease
Rumen_CACWMY01.fna_00096	CDS	471				hypothetical protein
Rumen_CACWMY01.fna_00097	CDS	1038				1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase
Rumen_CACWMY01.fna_00098	CDS	4335				DNA polymerase III catalytic subunit, PolC type 
Rumen_CACWMY01.fna_00099	CDS	1194				ATP phosphoribosyltransferase, regulatory subunit
Rumen_CACWMY01.fna_00100	CDS	630				ATP phosphoribosyltransferase catalytic subunit 
Rumen_CACWMY01.fna_00101	CDS	1284				histidinol dehydrogenase 
Rumen_CACWMY01.fna_00102	CDS	621				hypothetical protein
Rumen_CACWMY01.fna_00103	CDS	153				hypothetical protein
Rumen_CACWMY01.fna_00104	CDS	771				hypothetical protein
Rumen_CACWMY01.fna_00105	CDS	489				hypothetical protein
Rumen_CACWMY01.fna_00106	CDS	1203				3-oxoacyl-(acyl-carrier-protein) synthase 
Rumen_CACWMY01.fna_00107	CDS	246	acpP			Acyl carrier protein
Rumen_CACWMY01.fna_00108	CDS	1200				subtilase family protein
Rumen_CACWMY01.fna_00109	CDS	1653				ABC-type multidrug transport system, ATPase and permease components
Rumen_CACWMY01.fna_00110	CDS	141				hypothetical protein
Rumen_CACWMY01.fna_00111	CDS	276				hypothetical protein
Rumen_CACWMY01.fna_00112	CDS	1071				peptide maturation system protein
Rumen_CACWMY01.fna_00113	CDS	1428				CLI_3235-class bacteriocin maturation radical SAM enzyme
Rumen_CACWMY01.fna_00114	CDS	1020				hypothetical protein
Rumen_CACWMY01.fna_00115	CDS	1716				ABC transporter-like protein
Rumen_CACWMY01.fna_00116	CDS	141				hypothetical protein
Rumen_CACWMY01.fna_00117	CDS	186				hypothetical protein
Rumen_CACWMY01.fna_00118	CDS	174				hypothetical protein
Rumen_CACWMY01.fna_00119	CDS	201				hypothetical protein
Rumen_CACWMY01.fna_00120	CDS	1044				putative serine protease
Rumen_CACWMY01.fna_00121	CDS	1269				radical SAM protein
Rumen_CACWMY01.fna_00122	CDS	1050				radical SAM protein
Rumen_CACWMY01.fna_00123	CDS	399				hypothetical protein
Rumen_CACWMY01.fna_00124	CDS	156				hypothetical protein
Rumen_CACWMY01.fna_00125	CDS	912				hypothetical protein
Rumen_CACWMY01.fna_00126	CDS	573				TetR family transcriptional regulator
Rumen_CACWMY01.fna_00127	CDS	381				endoribonuclease L-PSP
Rumen_CACWMY01.fna_00128	CDS	981				radical SAM domain-containing protein
Rumen_CACWMY01.fna_00129	CDS	681				mannan endo-1,4-beta-mannosidase 
Rumen_CACWMY01.fna_00130	CDS	1125				Integral membrane sensor signal transduction histidine kinase
Rumen_CACWMY01.fna_00131	CDS	672				Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain protein
Rumen_CACWMY01.fna_00132	CDS	630				ABC transporter permease
Rumen_CACWMY01.fna_00133	CDS	1254				multidrug family ABC transporter permease
Rumen_CACWMY01.fna_00134	CDS	897				ABC transporter ATP-binding protein
Rumen_CACWMY01.fna_00135	CDS	501				ECF subfamily RNA polymerase sigma-24 subunit
Rumen_CACWMY01.fna_00136	CDS	915				hypothetical protein
Rumen_CACWMY01.fna_00137	CDS	726				MerR family transcriptional regulator
Rumen_CACWMY01.fna_00138	CDS	495				RNA polymerase sigma factor, sigma-70 family
Rumen_CACWMY01.fna_00139	CDS	843				hypothetical protein
Rumen_CACWMY01.fna_00140	CDS	573				sigma-70 family RNA polymerase sigma factor
Rumen_CACWMY01.fna_00141	CDS	1221				hypothetical protein
Rumen_CACWMY01.fna_00142	CDS	597				helix-turn-helix domain-containing protein
Rumen_CACWMY01.fna_00143	CDS	555				N-acetyltransferase GCN5
Rumen_CACWMY01.fna_00144	CDS	171				hypothetical protein
Rumen_CACWMY01.fna_00145	CDS	687				putative membrane protein
Rumen_CACWMY01.fna_00146	CDS	1638				cbiO5; cobalt ABC transport system ATP-binding protein CbiO5
Rumen_CACWMY01.fna_00147	CDS	879				cobalt ABC transporter permease CbiQ
Rumen_CACWMY01.fna_00148	CDS	1824				S-layer protein
Rumen_CACWMY01.fna_00149	CDS	918				hypothetical protein
Rumen_CACWMY01.fna_00150	CDS	2286				hypothetical protein
Rumen_CACWMY01.fna_00151	CDS	1704				diguanylate cyclase/phosphodiesterase
Rumen_CACWMY01.fna_00152	CDS	1359				MatE efflux family protein
Rumen_CACWMY01.fna_00153	CDS	1191				sodium/hydrogen exchanger
Rumen_CACWMY01.fna_00154	CDS	465				hypothetical protein
Rumen_CACWMY01.fna_00155	CDS	1158				putative flavoproteins
Rumen_CACWMY01.fna_00156	CDS	408				hypothetical protein
Rumen_CACWMY01.fna_00157	CDS	399				hypothetical protein
Rumen_CACWMY01.fna_00158	CDS	588				DNA polymerase III subunit epsilon
Rumen_CACWMY01.fna_00159	CDS	2838				ABC-type antimicrobial peptide transport system, permease component
Rumen_CACWMY01.fna_00160	CDS	693				ABC-type antimicrobial peptide transport system, ATPase component
Rumen_CACWMY01.fna_00161	CDS	1209				Signal transduction histidine kinase
Rumen_CACWMY01.fna_00162	CDS	606				Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain protein
Rumen_CACWMY01.fna_00163	CDS	138				hypothetical protein
Rumen_CACWMY01.fna_00164	CDS	147				hypothetical protein
Rumen_CACWMY01.fna_00165	CDS	1293				seryl-tRNA synthetase 
Rumen_CACWMY01.fna_00166	CDS	855				chromosome segregation DNA-binding protein
Rumen_CACWMY01.fna_00167	CDS	825				chromosome segregation ATPase
Rumen_CACWMY01.fna_00168	CDS	816				ParB-like partition proteins
Rumen_CACWMY01.fna_00169	CDS	708				16S rRNA m(7)G-527 methyltransferase 
Rumen_CACWMY01.fna_00170	CDS	1875				glucose-inhibited division protein A
Rumen_CACWMY01.fna_00171	CDS	1362				tRNA modification GTPase TrmE
Rumen_CACWMY01.fna_00172	CDS	1035				putative RNA-binding protein
Rumen_CACWMY01.fna_00173	CDS	1170				YidC/Oxa1 family membrane protein insertase
Rumen_CACWMY01.fna_00174	CDS	306				hypothetical protein
Rumen_CACWMY01.fna_00175	CDS	372				ribonuclease P protein component, eubacterial 
Rumen_CACWMY01.fna_00176	CDS	1374				chromosomal replication initiator protein DnaA
Rumen_CACWMY01.fna_00177	CDS	1104				DNA polymerase III, beta subunit 
Rumen_CACWMY01.fna_00178	CDS	210				S4 domain-containing protein
Rumen_CACWMY01.fna_00179	CDS	1149				recF protein
Rumen_CACWMY01.fna_00180	CDS	276				hypothetical protein
Rumen_CACWMY01.fna_00181	CDS	531				transposase
Rumen_CACWMY01.fna_00182	CDS	1926				DNA gyrase subunit B 
Rumen_CACWMY01.fna_00183	CDS	567				hypothetical protein
Rumen_CACWMY01.fna_00184	CDS	2637				DNA gyrase subunit A 
Rumen_CACWMY01.fna_00185	CDS	474				hypothetical protein
Rumen_CACWMY01.fna_00186	CDS	807				putative phosphohydrolases
Rumen_CACWMY01.fna_00187	CDS	621				hypothetical protein
Rumen_CACWMY01.fna_00188	CDS	798				Sugar phosphate isomerases/epimerases
Rumen_CACWMY01.fna_00189	CDS	468				transcriptional regulator NrdR
Rumen_CACWMY01.fna_00190	CDS	372				putative membrane protein
Rumen_CACWMY01.fna_00191	CDS	429				hypothetical protein
Rumen_CACWMY01.fna_00192	CDS	780				pseudouridine synthase family protein
Rumen_CACWMY01.fna_00193	CDS	1140				carbohydrate ABC transporter ATP-binding protein, CUT1 family (TC 3.A.1.1.-)
Rumen_CACWMY01.fna_00194	CDS	1338				dipeptidase
Rumen_CACWMY01.fna_00195	CDS	339				hypothetical protein
Rumen_CACWMY01.fna_00196	CDS	90				hypothetical protein
Rumen_CACWMY01.fna_00197	CDS	3222				carbamoyl-phosphate synthase large subunit
Rumen_CACWMY01.fna_00198	CDS	708				purine-nucleoside phosphorylase 
Rumen_CACWMY01.fna_00199	CDS	1431				Membrane protein involved in the export of O-antigen and teichoic acid
Rumen_CACWMY01.fna_00200	CDS	1602				Cell division protein FtsI/penicillin-binding protein 2 
Rumen_CACWMY01.fna_00201	CDS	435				D-tyrosyl-tRNA(Tyr) deacylase 
Rumen_CACWMY01.fna_00202	CDS	1971				beta-galactosidase 
Rumen_CACWMY01.fna_00203	CDS	537				Fructose-2,6-bisphosphatase 
Rumen_CACWMY01.fna_00204	CDS	1662				DNA repair protein RecN
Rumen_CACWMY01.fna_00205	CDS	444				transcriptional regulator, ArgR family
Rumen_CACWMY01.fna_00206	CDS	861				putative sugar kinase 
Rumen_CACWMY01.fna_00207	CDS	786				putative ribosomal RNA large subunit methyltransferase
Rumen_CACWMY01.fna_00208	CDS	1896				1-deoxy-D-xylulose-5-phosphate synthase 
Rumen_CACWMY01.fna_00209	CDS	855				farnesyl-diphosphate synthase 
Rumen_CACWMY01.fna_00210	CDS	213				Exodeoxyribonuclease VII small subunit 
Rumen_CACWMY01.fna_00211	CDS	1191				exodeoxyribonuclease VII, large subunit 
Rumen_CACWMY01.fna_00212	CDS	972				peptidase M22 glycoprotease
Rumen_CACWMY01.fna_00213	CDS	411				transcription antitermination factor NusB
Rumen_CACWMY01.fna_00214	CDS	336				hypothetical protein
Rumen_CACWMY01.fna_00215	CDS	564				hypothetical protein
Rumen_CACWMY01.fna_00216	CDS	528				hypothetical protein
Rumen_CACWMY01.fna_00217	CDS	462				hypothetical protein
Rumen_CACWMY01.fna_00218	CDS	1101				Stage III sporulation protein AE (spore_III_AE).
Rumen_CACWMY01.fna_00219	CDS	390				Stage III sporulation protein AC/AD protein family.
Rumen_CACWMY01.fna_00220	CDS	198				stage III sporulation protein AC
Rumen_CACWMY01.fna_00221	CDS	504				stage III sporulation protein AB
Rumen_CACWMY01.fna_00222	CDS	897				stage III sporulation protein AA
Rumen_CACWMY01.fna_00223	CDS	894				ABC-type sugar transport system, permease component
Rumen_CACWMY01.fna_00224	CDS	1065				ABC-type sugar transport systems, permease components
Rumen_CACWMY01.fna_00225	CDS	1452				hypothetical protein
Rumen_CACWMY01.fna_00226	CDS	2418				Cysteine protease
Rumen_CACWMY01.fna_00227	CDS	765				hypothetical protein
Rumen_CACWMY01.fna_00228	CDS	837				putative metal-dependent phosphoesterases (PHP family)
Rumen_CACWMY01.fna_00229	CDS	822				hypothetical protein
Rumen_CACWMY01.fna_00230	CDS	723				putative O-methyltransferase
Rumen_CACWMY01.fna_00231	CDS	537				isochorismatase
Rumen_CACWMY01.fna_00232	CDS	1077				tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase 
Rumen_CACWMY01.fna_00233	CDS	666				haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED/haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
Rumen_CACWMY01.fna_00234	CDS	1041				hypothetical protein
Rumen_CACWMY01.fna_00235	CDS	1203				putative nucleotidyltransferase
Rumen_CACWMY01.fna_00236	CDS	756				hypothetical protein
Rumen_CACWMY01.fna_00237	CDS	1200				acetate kinase 
Rumen_CACWMY01.fna_00238	CDS	252				Copper chaperone
Rumen_CACWMY01.fna_00239	CDS	2238				DEAD/DEAH box helicase
Rumen_CACWMY01.fna_00240	CDS	1326				biotin carboxylase
Rumen_CACWMY01.fna_00241	CDS	1476				hypothetical protein
Rumen_CACWMY01.fna_00242	CDS	960				Serine O-acetyltransferase 
Rumen_CACWMY01.fna_00243	CDS	1311				ABC-type antimicrobial peptide transport system, permease component
Rumen_CACWMY01.fna_00244	CDS	729				hypothetical protein
Rumen_CACWMY01.fna_00245	CDS	1428				efflux transporter, RND family, MFP subunit
Rumen_CACWMY01.fna_00246	CDS	1263				hypothetical protein
Rumen_CACWMY01.fna_00247	CDS	570				MAF protein
Rumen_CACWMY01.fna_00248	CDS	855				putative esterase of the alpha-beta hydrolase superfamily protein
Rumen_CACWMY01.fna_00249	CDS	927				Site-specific recombinases, DNA invertase Pin homologs
Rumen_CACWMY01.fna_00250	CDS	762				AraC family two component transcriptional regulator
Rumen_CACWMY01.fna_00251	CDS	303				ureA; urease subunit gamma 
Rumen_CACWMY01.fna_00252	CDS	1413				urease subunit alpha 
Rumen_CACWMY01.fna_00253	CDS	147				hypothetical protein
Rumen_CACWMY01.fna_00254	tRNA	76				tRNA-Thr(cgt)
Rumen_CACWMY01.fna_00255	CDS	669				hypothetical protein
Rumen_CACWMY01.fna_00256	CDS	2973				CoA-substrate-specific enzyme activase, putative
Rumen_CACWMY01.fna_00257	CDS	1233				hypothetical protein
Rumen_CACWMY01.fna_00258	CDS	864				phosphatidylserine decarboxylase precursor 
Rumen_CACWMY01.fna_00259	CDS	1806				Na+/phosphate symporter
Rumen_CACWMY01.fna_00260	CDS	444				putative RNA binding protein (contains ribosomal protein S1 domain)
Rumen_CACWMY01.fna_00261	CDS	312				septum formation initiator
Rumen_CACWMY01.fna_00262	CDS	540				Spore cortex protein YabQ (Spore_YabQ).
Rumen_CACWMY01.fna_00263	CDS	279				sporulation protein YabP
Rumen_CACWMY01.fna_00264	CDS	261				protein translocase, SecG subunit
Rumen_CACWMY01.fna_00265	CDS	2163				ribonuclease R 
Rumen_CACWMY01.fna_00266	CDS	813				hypothetical protein
Rumen_CACWMY01.fna_00267	CDS	780				hypothetical protein
Rumen_CACWMY01.fna_00268	CDS	1611				hypothetical protein
Rumen_CACWMY01.fna_00269	CDS	438				MscL family large conductance mechanosensitive channel
Rumen_CACWMY01.fna_00270	CDS	1572				hypothetical protein
Rumen_CACWMY01.fna_00271	CDS	1089				D-alanyl-D-alanine carboxypeptidase
Rumen_CACWMY01.fna_00272	CDS	261				SSU ribosomal protein S20P
Rumen_CACWMY01.fna_00273	CDS	849				Germination protease. 
Rumen_CACWMY01.fna_00274	CDS	975				protein-export membrane protein SecF
Rumen_CACWMY01.fna_00275	CDS	1410				protein-export membrane protein SecD
Rumen_CACWMY01.fna_00276	CDS	411				ATP synthase F1 subcomplex epsilon subunit 
Rumen_CACWMY01.fna_00277	CDS	1398				ATP synthase F1 subcomplex beta subunit 
Rumen_CACWMY01.fna_00278	CDS	393				pyridoxamine 5'-phosphate oxidase family protein
Rumen_CACWMY01.fna_00279	CDS	909				ATP synthase, F1 gamma subunit 
Rumen_CACWMY01.fna_00280	CDS	2025				atpA2; ATP synthase F1 subunit alpha 
Rumen_CACWMY01.fna_00281	CDS	489				ATP synthase F0 subcomplex B subunit 
Rumen_CACWMY01.fna_00282	CDS	228				hypothetical protein
Rumen_CACWMY01.fna_00283	CDS	228				hypothetical protein
Rumen_CACWMY01.fna_00284	CDS	738				ATP synthase F0 subcomplex A subunit 
Rumen_CACWMY01.fna_00285	CDS	339				hypothetical protein
Rumen_CACWMY01.fna_00286	CDS	963				GDP-D-mannose dehydratase 
Rumen_CACWMY01.fna_00287	CDS	1125				Glycosyltransferase
Rumen_CACWMY01.fna_00288	CDS	273				hypothetical protein
Rumen_CACWMY01.fna_00289	CDS	1185				group 1 glycosyl transferase
Rumen_CACWMY01.fna_00290	CDS	171				hypothetical protein
Rumen_CACWMY01.fna_00291	CDS	1038				GDP-mannose 4,6-dehydratase 
Rumen_CACWMY01.fna_00292	CDS	1065				Mannose-1-phosphate guanylyltransferase 
Rumen_CACWMY01.fna_00293	CDS	1383				exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase
Rumen_CACWMY01.fna_00294	CDS	2061				hypothetical protein
Rumen_CACWMY01.fna_00295	CDS	603				recombination protein RecR
Rumen_CACWMY01.fna_00296	CDS	210				hypothetical protein
Rumen_CACWMY01.fna_00297	CDS	1632				DNA polymerase III, subunits gamma and tau 
Rumen_CACWMY01.fna_00298	CDS	897				hypothetical protein
Rumen_CACWMY01.fna_00299	CDS	2319				hypothetical protein
Rumen_CACWMY01.fna_00300	CDS	1836				Beta-mannanase 
Rumen_CACWMY01.fna_00301	CDS	1314				hypothetical protein
Rumen_CACWMY01.fna_00302	CDS	768				Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain protein
Rumen_CACWMY01.fna_00303	CDS	510				hypothetical protein
Rumen_CACWMY01.fna_00304	CDS	1371				hypothetical protein
Rumen_CACWMY01.fna_00305	CDS	2067				hypothetical protein
Rumen_CACWMY01.fna_00306	CDS	2253				ABC-type transport system, involved in lipoprotein release, permease component
Rumen_CACWMY01.fna_00307	CDS	783				ABC-type antimicrobial peptide transport system, ATPase component
Rumen_CACWMY01.fna_00308	tRNA	76				tRNA-Ala(cgc)
Rumen_CACWMY01.fna_00309	CDS	1665				GGDEF/EAL/PAS domain-containing protein
Rumen_CACWMY01.fna_00310	CDS	825				chromosome partitioning ATPase
Rumen_CACWMY01.fna_00311	CDS	1002				hypothetical protein
Rumen_CACWMY01.fna_00312	CDS	1020				rod shape-determining protein MreB
Rumen_CACWMY01.fna_00313	CDS	2196				helicase, putative, RecD/TraA family 
Rumen_CACWMY01.fna_00314	CDS	336				hypothetical protein
Rumen_CACWMY01.fna_00315	CDS	198				Small, acid-soluble spore proteins, alpha/beta type.
Rumen_CACWMY01.fna_00316	CDS	366				hypothetical protein
Rumen_CACWMY01.fna_00317	CDS	375				hypothetical protein
Rumen_CACWMY01.fna_00318	CDS	1038				glyceraldehyde-3-phosphate dehydrogenase, type I 
Rumen_CACWMY01.fna_00319	CDS	765				hypothetical protein
Rumen_CACWMY01.fna_00320	CDS	456				hypothetical protein
Rumen_CACWMY01.fna_00321	CDS	969				PhoH family protein
Rumen_CACWMY01.fna_00322	CDS	513				hypothetical protein
Rumen_CACWMY01.fna_00323	CDS	894				GTP-binding protein Era
Rumen_CACWMY01.fna_00324	CDS	750				DNA repair protein RecO
Rumen_CACWMY01.fna_00325	CDS	2397				MutS2 family protein
Rumen_CACWMY01.fna_00326	CDS	1908				diguanylate cyclase (GGDEF) domain protein
Rumen_CACWMY01.fna_00327	CDS	801				MIP family transporter
Rumen_CACWMY01.fna_00328	CDS	852				Prephenate dehydrogenase 
Rumen_CACWMY01.fna_00329	CDS	2094				hypothetical protein 
Rumen_CACWMY01.fna_00330	CDS	2406				ABC transporter substrate-binding protein
Rumen_CACWMY01.fna_00331	CDS	1683				hypothetical protein
Rumen_CACWMY01.fna_00332	tRNA	76				tRNA-Pro(ggg)
Rumen_CACWMY01.fna_00333	CDS	1224				tyrosyl-tRNA synthetase 
Rumen_CACWMY01.fna_00334	CDS	534				deoxycytidine triphosphate deaminase
Rumen_CACWMY01.fna_00335	tRNA	76				tRNA-Thr(ggt)
Rumen_CACWMY01.fna_00336	CDS	456				Acetyltransferases
Rumen_CACWMY01.fna_00337	CDS	1218				peptidase U32
Rumen_CACWMY01.fna_00338	CDS	1371				putative periplasmic solute-binding protein
Rumen_CACWMY01.fna_00339	CDS	558				5,10-methenyltetrahydrofolate synthetase 
Rumen_CACWMY01.fna_00340	CDS	621				DJ-1 family protein
Rumen_CACWMY01.fna_00341	CDS	888				hypothetical protein
Rumen_CACWMY01.fna_00342	CDS	780				thymidylate synthase, flavin-dependent
Rumen_CACWMY01.fna_00343	CDS	873				metallo-beta-lactamase superfamily exported protein
Rumen_CACWMY01.fna_00344	CDS	1140				hypothetical protein
Rumen_CACWMY01.fna_00345	CDS	2448				Cellulose binding domain./Glycosyl hydrolase family 9.
Rumen_CACWMY01.fna_00346	CDS	861				hypothetical protein
Rumen_CACWMY01.fna_00347	CDS	2433				peptidase C11 clostripain
Rumen_CACWMY01.fna_00348	CDS	774				Fibronectin type III domain.
Rumen_CACWMY01.fna_00349	CDS	771				2-polyprenylphenol hydroxylase oxidoreductases
Rumen_CACWMY01.fna_00350	CDS	912				dihydroorotate oxidase B, catalytic subunit 
Rumen_CACWMY01.fna_00351	CDS	180				hypothetical protein
Rumen_CACWMY01.fna_00352	CDS	441				hypothetical protein
Rumen_CACWMY01.fna_00353	CDS	174				hypothetical protein
Rumen_CACWMY01.fna_00354	CDS	1329				Cysteine protease
Rumen_CACWMY01.fna_00355	CDS	498				rRNA methylase, putative, group 2 
Rumen_CACWMY01.fna_00356	CDS	873				EDD domain protein, DegV family
Rumen_CACWMY01.fna_00357	CDS	369				hypothetical protein
Rumen_CACWMY01.fna_00358	CDS	1080				AAA ATPase
